0.037 	0 	0 	18.695 	0 	-0.0346873
0.037 	1.70837e-18 	0.00658605 	37.64 	3.00655e-17 	-0.18766
0.037 	1.70837e-18 	0.015914 	41.7463 	3.33499e-17 	-0.511543
0.037 	1.70837e-18 	0.0251852 	42.6384 	3.62784e-17 	-0.693025
0.037 	1.70837e-18 	0.0345346 	39.2918 	3.8409e-17 	-1.03084
0.037 	1.70837e-18 	0.0445483 	24.2858 	6.71958e-17 	-0.756198
0.037 	1.70837e-18 	0.0566911 	5.96695 	0.00935531 	-0.673004
0.037 	1.70837e-18 	0.0677106 	-0.445372 	1.40767e-16 	-1.33494
0.037 	1.70837e-18 	0.0777209 	-3.24959 	1.24808e-16 	-1.38427
0.037 	1.70837e-18 	0.087485 	-4.86892 	1.17524e-16 	-1.21078
0.037 	1.70837e-18 	0.0972136 	-5.86493 	1.1087e-16 	-0.791327
0.037 	1.70837e-18 	0.106935 	-6.39945 	1.03598e-16 	-0.228729
0.037 	1.70837e-18 	0.116653 	-6.56152 	9.57678e-17 	0.419882
0.037 	1.70837e-18 	0.126366 	-6.44115 	8.78398e-17 	1.10762
0.037 	1.70837e-18 	0.136074 	-6.1423 	8.02942e-17 	1.79844
0.037 	1.70837e-18 	0.145771 	-5.74916 	7.33158e-17 	2.46653
0.037 	1.70837e-18 	0.155451 	-5.31768 	6.7116e-17 	3.09331
0.037 	1.70837e-18 	0.165106 	-4.87877 	6.14178e-17 	3.6682
0.037 	1.70837e-18 	0.17473 	-4.45595 	5.62271e-17 	4.18081
0.037 	1.70837e-18 	0.184341 	-4.06839 	5.02993e-17 	4.62184
0.037 	1.70837e-18 	0.194105 	-3.73314 	4.45951e-17 	4.98294
0.037 	1.70837e-18 	0.20462 	-3.47762 	4.23266e-17 	5.25177
0.037 	1.70837e-18 	0.216099 	-3.33153 	2.29019e-17 	5.2938
0.037 	1.70837e-18 	0.226262 	-3.16248 	2.61837e-17 	5.06627
0.037 	1.70837e-18 	0.23598 	-2.81502 	1.65837e-17 	4.66164
0.037 	1.70837e-18 	0.245771 	-2.28212 	1.0598e-17 	4.17075
0.037 	1.70837e-18 	0.255747 	-1.56726 	6.01561e-18 	3.62335
0.037 	1.70837e-18 	0.26576 	-0.607492 	2.29165e-18 	2.99499
0.037 	1.70837e-18 	0.27627 	0.87173 	1.30017e-18 	2.19536
0.037 	1.70837e-18 	0.286827 	3.35881 	2.84743e-18 	1.12567
0.037 	1.70837e-18 	0.297021 	7.30464 	4.51183e-18 	-0.171829
0.037 	1.70837e-18 	0.306949 	12.9588 	4.44824e-18 	-1.56718
0.037 	1.70837e-18 	0.316749 	20.6426 	4.10323e-19 	-2.93838
0.037 	1.70837e-18 	0.326476 	30.4136 	-8.75553e-18 	-4.18243
0.037 	1.70837e-18 	0.336187 	38.6447 	-1.83795e-17 	-4.92746
0.037 	1.70837e-18 	0.345899 	42.3737 	-2.38623e-17 	-5.07313
0.037 	1.70837e-18 	0.355604 	43.4641 	-2.46705e-17 	-5.01941
0.037 	1.70837e-18 	0.365303 	43.715 	-1.96957e-17 	-4.91156
0.037 	1.70837e-18 	0.375003 	43.6592 	0.0123306 	-4.75816
0.037 	1.70837e-18 	0.384699 	43.5132 	-8.07008e-18 	-4.65048
0.037 	1.70837e-18 	0.394391 	43.4085 	-1.09763e-17 	-4.50493
0.037 	1.70837e-18 	0.404084 	43.3094 	-1.09221e-17 	-4.34378
0.037 	1.70837e-18 	0.413782 	43.2135 	-1.08925e-17 	-4.17928
0.037 	1.70837e-18 	0.423476 	43.1211 	-1.17256e-17 	-4.02133
0.037 	1.70837e-18 	0.433168 	43.033 	0.0179238 	-3.8616
0.037 	1.70837e-18 	0.442866 	42.9447 	-1.29765e-17 	-3.70689
0.037 	1.70837e-18 	0.45256 	42.8647 	0.0148461 	-3.55107
0.037 	1.70837e-18 	0.462255 	42.7973 	-1.20679e-17 	-3.40031
0.037 	1.70837e-18 	0.471951 	42.7268 	-9.92017e-18 	-3.2555
0.037 	1.70837e-18 	0.481647 	42.6583 	-9.76328e-18 	-3.11729
0.037 	1.70837e-18 	0.491355 	42.5889 	-8.77355e-18 	-2.98288
0.037 	1.70837e-18 	0.501056 	42.5235 	-1.15692e-17 	-2.85403
