# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
1             	smoothSolver	7.368410e-02	1.005070e-03	2	1.055770e-02	1.836650e-04	2	1.000000e+00	1.559120e-02	2	false	GAMG	1.000000e+00	9.054340e-02	34	true
2             	smoothSolver	2.361120e-01	1.090310e-02	2	2.929320e-01	2.340290e-02	1	2.326130e-01	7.042500e-03	2	false	GAMG	1.454920e-02	1.449280e-03	10	true
3             	smoothSolver	1.492330e-01	7.334640e-03	2	1.888810e-01	1.803590e-02	1	1.192870e-01	4.969570e-03	2	false	GAMG	1.838860e-02	1.649970e-03	13	true
4             	smoothSolver	1.009590e-01	4.981170e-03	2	1.911420e-01	1.601280e-02	1	7.195600e-02	3.476740e-03	2	false	GAMG	1.847870e-02	1.740510e-03	10	true
5             	smoothSolver	7.009480e-02	3.303200e-03	2	1.412000e-01	1.252890e-02	1	5.057480e-02	2.700990e-03	2	false	GAMG	1.545620e-02	1.457550e-03	7	true
6             	smoothSolver	5.188500e-02	2.396850e-03	2	1.223410e-01	1.124990e-02	1	3.889190e-02	2.215750e-03	2	false	GAMG	1.441450e-02	1.324440e-03	8	true
7             	smoothSolver	3.999110e-02	1.794480e-03	2	9.744180e-02	9.456760e-03	1	3.113070e-02	1.793520e-03	2	false	GAMG	1.423140e-02	1.399140e-03	6	true
8             	smoothSolver	3.472020e-02	1.520640e-03	2	7.877220e-02	1.376610e-03	2	2.614300e-02	1.514470e-03	2	false	GAMG	1.405130e-02	1.375700e-03	6	true
9             	smoothSolver	2.919670e-02	1.243520e-03	2	7.318360e-02	1.294850e-03	2	2.231200e-02	1.303790e-03	2	false	GAMG	1.236180e-02	1.114050e-03	7	true
10            	smoothSolver	2.431150e-02	1.029240e-03	2	7.934640e-02	7.418230e-03	1	1.938440e-02	1.142820e-03	2	false	GAMG	1.161530e-02	1.112260e-03	5	true
11            	smoothSolver	2.107110e-02	8.805800e-04	2	7.604950e-02	7.409820e-03	1	1.721310e-02	1.024120e-03	2	false	GAMG	1.033020e-02	9.666220e-04	6	true
12            	smoothSolver	1.888060e-02	7.942190e-04	2	7.762910e-02	7.365680e-03	1	1.534330e-02	9.179960e-04	2	false	GAMG	9.298300e-03	8.124000e-04	6	true
13            	smoothSolver	1.632120e-02	6.659590e-04	2	6.857900e-02	6.635160e-03	1	1.378950e-02	8.242800e-04	2	false	GAMG	8.885210e-03	8.391330e-04	5	true
14            	smoothSolver	1.536870e-02	6.401550e-04	2	7.210030e-02	6.950970e-03	1	1.255740e-02	7.532550e-04	2	false	GAMG	8.910990e-03	8.292580e-04	5	true
15            	smoothSolver	1.418510e-02	5.739740e-04	2	6.704230e-02	6.530250e-03	1	1.147190e-02	6.860210e-04	2	false	GAMG	8.356070e-03	7.121960e-04	6	true
16            	smoothSolver	1.332460e-02	5.457590e-04	2	7.174690e-02	6.559830e-03	1	1.051270e-02	6.229010e-04	2	false	GAMG	8.047030e-03	7.486140e-04	4	true
17            	smoothSolver	1.207940e-02	4.864910e-04	2	6.827300e-02	6.063330e-03	1	9.692420e-03	5.788430e-04	2	false	GAMG	7.696950e-03	7.685370e-04	5	true
18            	smoothSolver	1.145300e-02	4.531760e-04	2	6.124480e-02	5.858070e-03	1	9.004420e-03	5.355770e-04	2	false	GAMG	7.268780e-03	6.550040e-04	5	true
19            	smoothSolver	1.063320e-02	4.251690e-04	2	6.477480e-02	5.780210e-03	1	8.382040e-03	5.031580e-04	2	false	GAMG	6.463760e-03	6.350400e-04	5	true
20            	smoothSolver	9.826450e-03	3.870450e-04	2	5.740420e-02	5.434350e-03	1	7.822620e-03	4.698310e-04	2	false	GAMG	6.229070e-03	6.200630e-04	4	true
21            	smoothSolver	9.299760e-03	3.641820e-04	2	5.816830e-02	5.383890e-03	1	7.296770e-03	4.352600e-04	2	false	GAMG	5.895370e-03	4.418630e-04	5	true
22            	smoothSolver	8.585210e-03	3.392700e-04	2	5.524270e-02	5.151440e-03	1	6.842030e-03	4.134170e-04	2	false	GAMG	5.459770e-03	5.332260e-04	4	true
23            	smoothSolver	7.991250e-03	3.120720e-04	2	5.237960e-02	4.986030e-03	1	6.426460e-03	3.892610e-04	2	false	GAMG	5.378950e-03	5.335200e-04	4	true
24            	smoothSolver	7.689430e-03	3.067600e-04	2	5.072760e-02	4.809210e-03	1	6.061930e-03	3.646010e-04	2	false	GAMG	5.361500e-03	5.095970e-04	4	true
25            	smoothSolver	7.349530e-03	2.885510e-04	2	4.841890e-02	4.675590e-03	1	5.727750e-03	3.426420e-04	2	false	GAMG	5.193160e-03	5.017240e-04	5	true
26            	smoothSolver	7.118360e-03	2.755140e-04	2	5.080810e-02	4.774260e-03	1	5.427260e-03	3.242520e-04	2	false	GAMG	4.812200e-03	4.358340e-04	4	true
27            	smoothSolver	6.664060e-03	2.583020e-04	2	4.704890e-02	4.383700e-03	1	5.134240e-03	3.067020e-04	2	false	GAMG	4.501470e-03	3.772000e-04	5	true
28            	smoothSolver	6.508510e-03	2.562980e-04	2	4.406740e-02	4.396720e-03	1	4.859930e-03	2.893100e-04	2	false	GAMG	4.389680e-03	3.975930e-04	4	true
29            	smoothSolver	5.985960e-03	2.313790e-04	2	4.754530e-02	4.509410e-03	1	4.613000e-03	2.769500e-04	2	false	GAMG	4.256200e-03	4.168870e-04	4	true
30            	smoothSolver	5.842360e-03	2.257810e-04	2	4.591690e-02	4.217250e-03	1	4.380400e-03	2.622120e-04	2	false	GAMG	4.056520e-03	3.565440e-04	4	true
31            	smoothSolver	5.671510e-03	2.190560e-04	2	4.208220e-02	4.006110e-03	1	4.180070e-03	2.524110e-04	2	false	GAMG	3.811930e-03	3.455650e-04	5	true
32            	smoothSolver	5.294670e-03	2.064950e-04	2	3.927750e-02	3.746450e-03	1	3.984430e-03	2.376020e-04	2	false	GAMG	3.694130e-03	2.915860e-04	4	true
33            	smoothSolver	4.945150e-03	1.868540e-04	2	4.109320e-02	3.914780e-03	1	3.797010e-03	2.239480e-04	2	false	GAMG	3.609440e-03	3.378400e-04	3	true
34            	smoothSolver	4.759360e-03	1.804880e-04	2	4.506180e-02	4.160390e-03	1	3.610000e-03	2.084430e-04	2	false	GAMG	3.831120e-03	3.640830e-04	4	true
35            	smoothSolver	4.757460e-03	1.802550e-04	2	4.122060e-02	3.751050e-03	1	3.464200e-03	2.012310e-04	2	false	GAMG	3.484030e-03	3.258810e-04	4	true
36            	smoothSolver	4.502130e-03	1.690760e-04	2	3.547850e-02	5.952920e-04	2	3.315700e-03	1.922590e-04	2	false	GAMG	3.324880e-03	3.249680e-04	4	true
37            	smoothSolver	4.404580e-03	1.684370e-04	2	3.907730e-02	3.639900e-03	1	3.180400e-03	1.843760e-04	2	false	GAMG	3.287750e-03	2.509430e-04	4	true
38            	smoothSolver	4.243760e-03	1.608160e-04	2	3.894730e-02	3.486680e-03	1	3.041060e-03	1.755820e-04	2	false	GAMG	3.070010e-03	2.371720e-04	4	true
39            	smoothSolver	4.009380e-03	1.492110e-04	2	3.730110e-02	3.467730e-03	1	2.916060e-03	1.690350e-04	2	false	GAMG	2.823210e-03	2.795670e-04	3	true
40            	smoothSolver	3.797660e-03	1.406840e-04	2	3.937770e-02	3.612520e-03	1	2.785000e-03	1.584770e-04	2	false	GAMG	3.006330e-03	2.471930e-04	4	true
41            	smoothSolver	3.803490e-03	1.436570e-04	2	3.665990e-02	3.373630e-03	1	2.672470e-03	1.509540e-04	2	false	GAMG	2.886160e-03	2.199520e-04	4	true
42            	smoothSolver	3.673200e-03	1.415800e-04	2	3.770850e-02	3.527420e-03	1	2.569950e-03	1.462130e-04	2	false	GAMG	2.752400e-03	1.828180e-04	5	true
43            	smoothSolver	3.457420e-03	1.291850e-04	2	3.641400e-02	3.320220e-03	1	2.479440e-03	1.405090e-04	2	false	GAMG	2.514700e-03	1.596100e-04	3	true
44            	smoothSolver	3.299090e-03	1.231980e-04	2	3.600850e-02	3.314610e-03	1	2.378960e-03	1.337870e-04	2	false	GAMG	2.592560e-03	2.191270e-04	3	true
45            	smoothSolver	3.188410e-03	1.191450e-04	2	3.456330e-02	3.251750e-03	1	2.288190e-03	1.278120e-04	2	false	GAMG	2.412950e-03	1.951320e-04	3	true
46            	smoothSolver	3.020900e-03	1.115710e-04	2	3.575370e-02	3.243820e-03	1	2.204500e-03	1.236480e-04	2	false	GAMG	2.411990e-03	1.693020e-04	5	true
47            	smoothSolver	3.071650e-03	1.163330e-04	2	3.528890e-02	3.154890e-03	1	2.128360e-03	1.185300e-04	2	false	GAMG	2.391350e-03	2.120360e-04	3	true
48            	smoothSolver	2.935210e-03	1.087640e-04	2	3.451320e-02	3.221940e-03	1	2.051010e-03	1.140060e-04	2	false	GAMG	2.280270e-03	1.751870e-04	3	true
49            	smoothSolver	2.867970e-03	1.073750e-04	2	3.530490e-02	3.247520e-03	1	1.976170e-03	1.090910e-04	2	false	GAMG	2.134120e-03	1.587010e-04	3	true
50            	smoothSolver	2.732710e-03	1.007920e-04	2	3.701870e-02	3.243320e-03	1	1.901280e-03	1.042970e-04	2	false	GAMG	2.194950e-03	1.434150e-04	5	true
51            	smoothSolver	2.713060e-03	1.003630e-04	2	3.322060e-02	3.001590e-03	1	1.841660e-03	1.011380e-04	2	false	GAMG	2.025710e-03	1.751470e-04	3	true
52            	smoothSolver	2.572540e-03	9.463920e-05	2	3.261310e-02	2.998760e-03	1	1.777280e-03	9.780390e-05	2	false	GAMG	1.873400e-03	1.387040e-04	4	true
53            	smoothSolver	2.473790e-03	9.179630e-05	2	3.405890e-02	3.009200e-03	1	1.713830e-03	9.361190e-05	2	false	GAMG	1.918500e-03	1.511880e-04	4	true
54            	smoothSolver	2.401290e-03	8.766740e-05	2	3.271680e-02	2.956200e-03	1	1.654490e-03	8.968290e-05	2	false	GAMG	1.990950e-03	1.481490e-04	4	true
55            	smoothSolver	2.358390e-03	8.690810e-05	2	3.101500e-02	2.849750e-03	1	1.599840e-03	8.723200e-05	2	false	GAMG	1.906090e-03	1.575380e-04	4	true
56            	smoothSolver	2.240290e-03	8.025050e-05	2	3.149780e-02	2.865130e-03	1	1.546860e-03	8.380210e-05	2	false	GAMG	1.778710e-03	1.307500e-04	4	true
57            	smoothSolver	2.211100e-03	8.139130e-05	2	3.240470e-02	2.843330e-03	1	1.498210e-03	8.065790e-05	2	false	GAMG	1.672660e-03	1.265270e-04	4	true
58            	smoothSolver	2.140170e-03	7.785890e-05	2	3.336230e-02	2.981700e-03	1	1.446620e-03	7.675060e-05	2	false	GAMG	1.754340e-03	1.066720e-04	3	true
59            	smoothSolver	2.149420e-03	7.847910e-05	2	3.172120e-02	2.869250e-03	1	1.394710e-03	7.358640e-05	2	false	GAMG	1.750650e-03	1.553010e-04	3	true
60            	smoothSolver	2.089350e-03	7.507430e-05	2	3.116520e-02	2.898490e-03	1	1.345270e-03	7.031710e-05	2	false	GAMG	1.689850e-03	1.156340e-04	5	true
61            	smoothSolver	2.020740e-03	7.248960e-05	2	3.124180e-02	2.914600e-03	1	1.306780e-03	6.838840e-05	2	false	GAMG	1.551150e-03	1.041410e-04	4	true
62            	smoothSolver	1.967210e-03	7.072500e-05	2	3.106910e-02	2.952340e-03	1	1.264800e-03	6.701530e-05	2	false	GAMG	1.471560e-03	1.071200e-04	5	true
63            	smoothSolver	1.876470e-03	6.709840e-05	2	3.018580e-02	2.753600e-03	1	1.229090e-03	6.466360e-05	2	false	GAMG	1.375560e-03	1.300780e-04	3	true
64            	smoothSolver	1.868320e-03	6.763680e-05	2	2.977190e-02	2.829810e-03	1	1.188630e-03	6.261390e-05	2	false	GAMG	1.338080e-03	1.083300e-04	4	true
65            	smoothSolver	1.791670e-03	6.370810e-05	2	3.020470e-02	2.766080e-03	1	1.155120e-03	6.067060e-05	2	false	GAMG	1.364870e-03	1.123990e-04	4	true
66            	smoothSolver	1.739230e-03	6.087200e-05	2	2.934700e-02	2.703000e-03	1	1.118180e-03	5.871480e-05	2	false	GAMG	1.254600e-03	9.949580e-05	4	true
67            	smoothSolver	1.686120e-03	6.057330e-05	2	2.897500e-02	2.666920e-03	1	1.083730e-03	5.631880e-05	2	false	GAMG	1.228960e-03	9.414780e-05	4	true
68            	smoothSolver	1.631340e-03	5.784110e-05	2	2.969580e-02	2.625640e-03	1	1.049790e-03	5.394790e-05	2	false	GAMG	1.279860e-03	8.807880e-05	4	true
69            	smoothSolver	1.537500e-03	5.428790e-05	2	2.930210e-02	2.670760e-03	1	1.018120e-03	5.251980e-05	2	false	GAMG	1.219860e-03	9.152130e-05	4	true
70            	smoothSolver	1.567560e-03	5.617650e-05	2	2.917580e-02	2.646190e-03	1	9.862220e-04	5.068250e-05	2	false	GAMG	1.147550e-03	1.008000e-04	4	true
71            	smoothSolver	1.495640e-03	5.415440e-05	2	2.723960e-02	2.491100e-03	1	9.593080e-04	4.893450e-05	2	false	GAMG	1.167390e-03	8.780920e-05	4	true
72            	smoothSolver	1.482370e-03	5.124100e-05	2	2.807430e-02	2.505270e-03	1	9.279850e-04	4.643750e-05	2	false	GAMG	1.215530e-03	1.167230e-04	3	true
73            	smoothSolver	1.514860e-03	5.466970e-05	2	2.674820e-02	2.469830e-03	1	9.010010e-04	4.546750e-05	2	false	GAMG	1.008240e-03	9.589960e-05	3	true
74            	smoothSolver	1.439220e-03	5.161590e-05	2	2.796030e-02	2.544080e-03	1	8.742810e-04	4.424320e-05	2	false	GAMG	1.082250e-03	1.024000e-04	4	true
75            	smoothSolver	1.396560e-03	4.924680e-05	2	2.961550e-02	2.635990e-03	1	8.498250e-04	4.272790e-05	2	false	GAMG	1.004010e-03	5.214290e-05	5	true
76            	smoothSolver	1.358020e-03	4.854390e-05	2	2.846860e-02	2.564590e-03	1	8.288590e-04	4.167560e-05	2	false	GAMG	9.481040e-04	6.866420e-05	3	true
77            	smoothSolver	1.310360e-03	4.652920e-05	2	2.922410e-02	2.676350e-03	1	8.008450e-04	3.990560e-05	2	false	GAMG	9.013320e-04	6.076120e-05	3	true
78            	smoothSolver	1.308740e-03	4.693450e-05	2	2.892230e-02	2.528690e-03	1	7.773120e-04	3.856160e-05	2	false	GAMG	8.888600e-04	8.162450e-05	3	true
79            	smoothSolver	1.285330e-03	4.581050e-05	2	2.824510e-02	2.497080e-03	1	7.535530e-04	3.766280e-05	2	false	GAMG	8.415330e-04	5.746870e-05	5	true
80            	smoothSolver	1.217480e-03	4.231770e-05	2	2.902860e-02	2.605640e-03	1	7.333120e-04	3.592150e-05	2	false	GAMG	8.666070e-04	3.810260e-05	5	true
81            	smoothSolver	1.182990e-03	4.095490e-05	2	2.829370e-02	2.547600e-03	1	7.139020e-04	3.471650e-05	2	false	GAMG	8.333920e-04	4.812740e-05	3	true
82            	smoothSolver	1.142080e-03	4.006160e-05	2	2.732250e-02	2.489000e-03	1	6.925390e-04	3.387360e-05	2	false	GAMG	7.365430e-04	6.279630e-05	3	true
83            	smoothSolver	1.154000e-03	4.115460e-05	2	2.972390e-02	2.635140e-03	1	6.724650e-04	3.276980e-05	2	false	GAMG	7.761010e-04	6.622700e-05	3	true
84            	smoothSolver	1.104740e-03	3.838700e-05	2	2.963090e-02	2.645990e-03	1	6.542900e-04	3.216660e-05	2	false	GAMG	7.160270e-04	5.423480e-05	3	true
85            	smoothSolver	1.091130e-03	3.876900e-05	2	2.879680e-02	2.484010e-03	1	6.348380e-04	3.090340e-05	2	false	GAMG	7.200730e-04	5.158230e-05	4	true
86            	smoothSolver	1.060540e-03	3.712220e-05	2	2.713800e-02	2.383970e-03	1	6.156450e-04	2.910800e-05	2	false	GAMG	7.427370e-04	7.277130e-05	3	true
87            	smoothSolver	1.010310e-03	3.480420e-05	2	2.709530e-02	2.510870e-03	1	5.993930e-04	2.870720e-05	2	false	GAMG	6.711870e-04	5.308130e-05	4	true
88            	smoothSolver	1.012780e-03	3.497740e-05	2	2.780480e-02	2.442840e-03	1	5.822480e-04	2.760470e-05	2	false	GAMG	5.891430e-04	5.059030e-05	3	true
89            	smoothSolver	9.574840e-04	3.277100e-05	2	2.743830e-02	2.492880e-03	1	5.651810e-04	2.624840e-05	2	false	GAMG	6.186310e-04	5.432500e-05	3	true
90            	smoothSolver	9.124130e-04	3.141830e-05	2	2.707170e-02	2.407730e-03	1	5.498630e-04	2.563570e-05	2	false	GAMG	5.788640e-04	5.222680e-05	4	true
91            	smoothSolver	8.838830e-04	2.973160e-05	2	2.802420e-02	2.467380e-03	1	5.357010e-04	2.481380e-05	2	false	GAMG	5.781430e-04	3.445050e-05	4	true
92            	smoothSolver	8.592490e-04	2.925450e-05	2	2.988260e-02	2.563910e-03	1	5.201170e-04	2.402810e-05	2	false	GAMG	5.284080e-04	2.553110e-05	5	true
93            	smoothSolver	8.370090e-04	2.815620e-05	2	2.899960e-02	2.577790e-03	1	5.066850e-04	2.312760e-05	2	false	GAMG	5.060000e-04	4.005180e-05	3	true
94            	smoothSolver	8.233360e-04	2.849530e-05	2	2.645440e-02	2.360660e-03	1	4.913810e-04	2.257930e-05	2	false	GAMG	4.627010e-04	4.455130e-05	3	true
95            	smoothSolver	7.994130e-04	2.812340e-05	2	2.654660e-02	2.350460e-03	1	4.772340e-04	2.178660e-05	2	false	GAMG	4.668550e-04	4.601330e-05	4	true
96            	smoothSolver	7.849040e-04	2.746700e-05	2	2.992330e-02	2.548120e-03	1	4.659570e-04	2.127300e-05	2	false	GAMG	4.420570e-04	3.639820e-05	4	true
97            	smoothSolver	7.447550e-04	2.587860e-05	2	2.923480e-02	2.525060e-03	1	4.522940e-04	2.036880e-05	2	false	GAMG	4.465750e-04	3.935560e-05	4	true
98            	smoothSolver	7.413840e-04	2.550350e-05	2	2.858270e-02	2.482710e-03	1	4.399690e-04	1.987590e-05	2	false	GAMG	4.291480e-04	4.018500e-05	4	true
99            	smoothSolver	7.233420e-04	2.470850e-05	2	2.849050e-02	2.368340e-03	1	4.286230e-04	1.925060e-05	2	false	GAMG	4.292690e-04	3.455430e-05	4	true
100           	smoothSolver	7.052550e-04	2.381380e-05	2	2.647600e-02	2.285310e-03	1	4.164260e-04	1.846080e-05	2	false	GAMG	3.934970e-04	3.745940e-05	4	true
101           	smoothSolver	6.827810e-04	2.353580e-05	2	2.627840e-02	2.295760e-03	1	4.056480e-04	1.796500e-05	2	false	GAMG	3.730730e-04	2.725360e-05	4	true
102           	smoothSolver	6.719250e-04	2.325060e-05	2	2.768260e-02	2.441760e-03	1	3.942300e-04	1.729500e-05	2	false	GAMG	3.484730e-04	2.399520e-05	4	true
103           	smoothSolver	6.560690e-04	2.239830e-05	2	2.777300e-02	2.453800e-03	1	3.835650e-04	1.677540e-05	2	false	GAMG	3.419060e-04	2.976180e-05	4	true
104           	smoothSolver	6.427710e-04	2.228490e-05	2	2.912250e-02	2.475190e-03	1	3.736060e-04	1.644170e-05	2	false	GAMG	3.200290e-04	2.944160e-05	4	true
105           	smoothSolver	6.225100e-04	2.125980e-05	2	2.826930e-02	2.392040e-03	1	3.642270e-04	1.604960e-05	2	false	GAMG	2.991920e-04	2.065200e-05	6	true
106           	smoothSolver	6.088660e-04	2.083350e-05	2	2.711090e-02	2.383940e-03	1	3.545710e-04	1.535430e-05	2	false	GAMG	3.299820e-04	2.793130e-05	3	true
107           	smoothSolver	6.028610e-04	2.040700e-05	2	2.894220e-02	2.437320e-03	1	3.442780e-04	1.462010e-05	2	false	GAMG	3.117510e-04	2.496240e-05	4	true
108           	smoothSolver	5.898530e-04	1.996650e-05	2	2.701410e-02	2.370400e-03	1	3.349520e-04	1.442740e-05	2	false	GAMG	2.898840e-04	1.996610e-05	4	true
109           	smoothSolver	5.866270e-04	1.962750e-05	2	2.719200e-02	2.348930e-03	1	3.261690e-04	1.384310e-05	2	false	GAMG	2.893440e-04	2.180600e-05	6	true
110           	smoothSolver	5.645570e-04	1.910080e-05	2	2.832190e-02	2.403550e-03	1	3.185490e-04	1.344310e-05	2	false	GAMG	2.651090e-04	2.150760e-05	4	true
111           	smoothSolver	5.513180e-04	1.863700e-05	2	2.840580e-02	2.400850e-03	1	3.090990e-04	1.284420e-05	2	false	GAMG	2.520190e-04	2.282510e-05	4	true
112           	smoothSolver	5.472020e-04	1.805560e-05	2	2.715230e-02	2.320320e-03	1	3.009430e-04	1.244450e-05	2	false	GAMG	2.534260e-04	2.500690e-05	5	true
113           	smoothSolver	5.237710e-04	1.788970e-05	2	2.780200e-02	2.472040e-03	1	2.933230e-04	1.200920e-05	2	false	GAMG	2.533900e-04	2.069080e-05	5	true
114           	smoothSolver	5.129300e-04	1.727820e-05	2	2.837260e-02	2.487370e-03	1	2.859340e-04	1.174730e-05	2	false	GAMG	2.231760e-04	1.219410e-05	5	true
115           	smoothSolver	4.958220e-04	1.647110e-05	2	2.774190e-02	2.406500e-03	1	2.790020e-04	1.134100e-05	2	false	GAMG	2.028710e-04	1.084860e-05	4	true
116           	smoothSolver	4.929840e-04	1.674580e-05	2	2.599770e-02	2.341500e-03	1	2.709160e-04	1.100300e-05	2	false	GAMG	2.065810e-04	1.636740e-05	4	true
117           	smoothSolver	4.856450e-04	1.653530e-05	2	2.753510e-02	2.339730e-03	1	2.637540e-04	1.063620e-05	2	false	GAMG	1.921940e-04	1.491000e-05	6	true
118           	smoothSolver	4.696370e-04	1.578340e-05	2	2.647710e-02	2.262480e-03	1	2.574840e-04	1.027560e-05	2	false	GAMG	1.911020e-04	1.619270e-05	5	true
119           	smoothSolver	4.551340e-04	1.529340e-05	2	2.731890e-02	2.402510e-03	1	2.507060e-04	9.975150e-06	2	false	GAMG	1.687770e-04	1.648380e-05	4	true
120           	smoothSolver	4.426400e-04	1.457630e-05	2	2.887000e-02	2.491740e-03	1	2.439200e-04	9.603450e-06	2	false	GAMG	1.628990e-04	1.431680e-05	5	true
121           	smoothSolver	4.303760e-04	1.429930e-05	2	2.894030e-02	2.465620e-03	1	2.376500e-04	9.319010e-06	2	false	GAMG	1.473140e-04	1.157590e-05	6	true
122           	smoothSolver	4.239450e-04	1.402020e-05	2	2.746690e-02	2.371290e-03	1	2.319590e-04	8.996160e-06	2	false	GAMG	1.359880e-04	1.307720e-05	4	true
123           	smoothSolver	4.100660e-04	1.342130e-05	2	2.766440e-02	2.378900e-03	1	2.253580e-04	8.598450e-06	2	false	GAMG	1.508860e-04	1.262000e-05	6	true
124           	smoothSolver	4.050950e-04	1.331090e-05	2	2.693500e-02	2.276510e-03	1	2.197610e-04	8.382070e-06	2	false	GAMG	1.425980e-04	1.223000e-05	6	true
125           	smoothSolver	3.983720e-04	1.305210e-05	2	2.547070e-02	2.224240e-03	1	2.142760e-04	8.081030e-06	2	false	GAMG	1.336370e-04	8.892340e-06	6	true
126           	smoothSolver	3.882530e-04	1.276460e-05	2	2.517070e-02	2.245240e-03	1	2.089900e-04	7.867240e-06	2	false	GAMG	1.182580e-04	9.128160e-06	6	true
127           	smoothSolver	3.821250e-04	1.265540e-05	2	2.784340e-02	2.395310e-03	1	2.033980e-04	7.598140e-06	2	false	GAMG	1.148930e-04	8.889760e-06	6	true
128           	smoothSolver	3.676570e-04	1.202590e-05	2	2.773960e-02	2.315000e-03	1	1.981260e-04	7.251630e-06	2	false	GAMG	1.191390e-04	1.060650e-05	6	true
129           	smoothSolver	3.641830e-04	1.202290e-05	2	2.834820e-02	2.427640e-03	1	1.931440e-04	7.091750e-06	2	false	GAMG	1.079270e-04	9.175220e-06	6	true
130           	smoothSolver	3.527880e-04	1.158100e-05	2	2.555300e-02	2.228380e-03	1	1.883660e-04	6.832830e-06	2	false	GAMG	1.038110e-04	8.835860e-06	6	true
131           	smoothSolver	3.512330e-04	1.164450e-05	2	2.259680e-02	2.003830e-03	1	1.832260e-04	6.617210e-06	2	false	GAMG	8.506700e-05	8.122210e-06	7	true
132           	smoothSolver	3.435440e-04	1.170300e-05	2	2.395540e-02	2.153290e-03	1	1.789820e-04	6.437090e-06	2	false	GAMG	7.641950e-05	6.424810e-06	6	true
133           	smoothSolver	3.329660e-04	1.110900e-05	2	2.895070e-02	2.532690e-03	1	1.743960e-04	6.202890e-06	2	false	GAMG	7.975520e-05	6.440630e-06	7	true
134           	smoothSolver	3.273610e-04	1.108600e-05	2	3.028710e-02	2.582750e-03	1	1.702430e-04	6.042750e-06	2	false	GAMG	7.154910e-05	6.118990e-06	6	true
135           	smoothSolver	3.190170e-04	1.054610e-05	2	2.918330e-02	2.479310e-03	1	1.658650e-04	5.856520e-06	2	false	GAMG	7.327500e-05	7.234470e-06	7	true
136           	smoothSolver	3.120160e-04	1.032190e-05	2	2.791200e-02	2.351380e-03	1	1.616930e-04	5.675000e-06	2	false	GAMG	6.764170e-05	6.048080e-06	7	true
137           	smoothSolver	3.061880e-04	9.944090e-06	2	2.739820e-02	2.390210e-03	1	1.575300e-04	5.436250e-06	2	false	GAMG	6.561860e-05	6.236710e-06	7	true
138           	smoothSolver	2.990000e-04	9.902340e-06	2	2.670990e-02	2.330390e-03	1	1.537370e-04	5.264540e-06	2	false	GAMG	6.670410e-05	5.005050e-06	7	true
139           	smoothSolver	2.957890e-04	9.679770e-06	2	2.855500e-02	2.436110e-03	1	1.497620e-04	5.095020e-06	2	false	GAMG	5.984370e-05	4.219290e-06	8	true
140           	smoothSolver	2.892200e-04	9.679950e-06	2	2.837920e-02	2.382280e-03	1	1.461630e-04	4.949470e-06	2	false	GAMG	4.720540e-05	4.348610e-06	7	true
141           	smoothSolver	2.834000e-04	9.407600e-06	2	2.721780e-02	2.306190e-03	1	1.425970e-04	4.761810e-06	2	false	GAMG	5.448280e-05	5.180140e-06	7	true
142           	smoothSolver	2.755900e-04	8.967460e-06	2	2.489700e-02	2.216110e-03	1	1.388390e-04	4.597260e-06	2	false	GAMG	5.072420e-05	3.320020e-06	6	true
143           	smoothSolver	2.701140e-04	8.889440e-06	2	2.616800e-02	2.336570e-03	1	1.357090e-04	4.480140e-06	2	false	GAMG	4.738110e-05	4.225910e-06	5	true
144           	smoothSolver	2.640440e-04	8.590780e-06	2	2.522270e-02	2.245230e-03	1	1.322400e-04	4.328920e-06	2	false	GAMG	4.399700e-05	4.294400e-06	7	true
145           	smoothSolver	2.592630e-04	8.450590e-06	2	2.384030e-02	2.146820e-03	1	1.289530e-04	4.188250e-06	2	false	GAMG	3.895110e-05	3.856650e-06	8	true
146           	smoothSolver	2.575810e-04	8.283130e-06	2	2.734730e-02	2.394790e-03	1	1.259200e-04	4.078530e-06	2	false	GAMG	3.263700e-05	2.538230e-06	9	true
147           	smoothSolver	2.514750e-04	8.027000e-06	2	2.728510e-02	2.374490e-03	1	1.228640e-04	3.960620e-06	2	false	GAMG	2.869350e-05	2.834310e-06	8	true
148           	smoothSolver	2.447840e-04	7.806650e-06	2	2.830380e-02	2.467620e-03	1	1.198250e-04	3.837570e-06	2	false	GAMG	2.971580e-05	2.728060e-06	10	true
149           	smoothSolver	2.378260e-04	7.591230e-06	2	2.647720e-02	2.347880e-03	1	1.169350e-04	3.734000e-06	2	false	GAMG	2.181650e-05	1.743770e-06	12	true
150           	smoothSolver	2.301530e-04	7.351740e-06	2	2.899650e-02	2.472130e-03	1	1.142130e-04	3.644820e-06	2	false	GAMG	1.829870e-05	1.748320e-06	10	true
151           	smoothSolver	2.229470e-04	7.138220e-06	2	2.928850e-02	2.505300e-03	1	1.114820e-04	3.557200e-06	2	false	GAMG	1.665210e-05	1.655860e-06	9	true
152           	smoothSolver	2.165650e-04	6.929590e-06	2	3.044690e-02	2.512260e-03	1	1.088990e-04	3.473270e-06	2	false	GAMG	1.512160e-05	1.358810e-06	9	true
