0 	-2.02459e-06 	-4.40607e-18 	0.199065
0.000333016 	-5.30411e-06 	3.88188e-17 	0.198678
0.000666032 	-8.3433e-06 	8.2633e-18 	0.197826
0.000999048 	-1.13603e-05 	1.65799e-18 	0.196531
0.00133206 	-1.4172e-05 	8.60805e-19 	0.194796
0.00166508 	-1.67003e-05 	-7.37632e-19 	0.192622
0.0019981 	-2.01554e-05 	1.00445e-17 	0.189977
0.00233111 	-1.88976e-05 	-7.84754e-18 	0.190008
0.00266413 	-2.21603e-05 	5.01876e-17 	0.183456
0.00299714 	-2.31814e-05 	7.99434e-17 	0.179517
0.00333016 	-2.37845e-05 	8.44766e-17 	0.175134
0.00366318 	-2.39748e-05 	8.68202e-17 	0.170306
0.00399619 	-2.37677e-05 	8.72639e-17 	0.165032
0.00432921 	-2.31879e-05 	8.63282e-17 	0.15931
0.00466223 	-2.22679e-05 	8.46284e-17 	0.153141
0.00499524 	-2.10475e-05 	8.24807e-17 	0.146523
0.00532826 	-1.95719e-05 	8.01713e-17 	0.139456
0.00566127 	-1.78904e-05 	7.77566e-17 	0.131939
0.00599429 	-1.6055e-05 	7.51809e-17 	0.123972
0.00632731 	-1.41191e-05 	7.22342e-17 	0.115554
0.00666032 	-1.21363e-05 	6.7402e-17 	0.106686
0.00699334 	-1.01591e-05 	6.26944e-17 	0.0973681
0.00732635 	-8.23816e-06 	4.76622e-17 	0.0875998
0.00765937 	-6.42172e-06 	3.25475e-17 	0.0773817
0.00799239 	-4.7548e-06 	2.59383e-17 	0.066714
0.0083254 	-3.27885e-06 	1.88476e-17 	0.0555969
0.00865842 	-2.03162e-06 	1.26743e-17 	0.044031
0.00899143 	-1.04997e-06 	1.48133e-17 	0.0320164
0.00932445 	-3.75238e-07 	8.65348e-18 	0.0195534
0.00965747 	-2.61239e-08 	2.74025e-18 	0.00664237
0.00999048 	-2.61239e-08 	2.74025e-18 	0.00664237
