0 	-1.0248e-05 	1.89752e-16 	0.19656
0.000333016 	-2.68499e-05 	2.63113e-16 	0.196204
0.000666032 	-4.22375e-05 	1.49122e-16 	0.19542
0.000999048 	-5.75138e-05 	8.69473e-17 	0.194225
0.00133206 	-7.17533e-05 	5.5649e-17 	0.19262
0.00166508 	-8.45604e-05 	4.33973e-17 	0.190602
0.0019981 	-9.56944e-05 	4.18142e-17 	0.188167
0.00233111 	-0.000104966 	4.32653e-17 	0.185309
0.00266413 	-0.000112235 	4.64729e-17 	0.182022
0.00299714 	-0.000117415 	4.97201e-17 	0.178301
0.00333016 	-0.000120478 	5.08237e-17 	0.174138
0.00366318 	-0.000121448 	5.43635e-17 	0.16953
0.00399619 	-0.000120402 	5.59797e-17 	0.164468
0.00432921 	-0.000117465 	5.62326e-17 	0.158949
0.00466223 	-0.000112801 	5.57039e-17 	0.152968
0.00499524 	-0.000106613 	5.45586e-17 	0.146521
0.00532826 	-9.91293e-05 	5.37904e-17 	0.139604
0.00566127 	-9.06012e-05 	5.41328e-17 	0.132216
0.00599429 	-8.12934e-05 	5.62999e-17 	0.124354
0.00632731 	-7.14775e-05 	6.19445e-17 	0.116018
0.00666032 	-6.14257e-05 	4.96121e-17 	0.107207
0.00699334 	-5.14053e-05 	4.70833e-17 	0.0979215
0.00732635 	-4.16737e-05 	4.9829e-17 	0.0881627
0.00765937 	-3.2475e-05 	5.69118e-17 	0.0779315
0.00799239 	-2.40372e-05 	4.9698e-17 	0.0672294
0.0083254 	-1.76971e-05 	1.60697e-17 	0.0560966
0.00865842 	-1.65694e-05 	4.66512e-17 	0.056058
0.00899143 	-5.3008e-06 	3.16007e-17 	0.0323136
0.00932445 	-1.89303e-06 	1.81891e-17 	0.0197437
0.00965747 	-1.31663e-07 	5.78752e-18 	0.00671044
0.00999048 	-1.31663e-07 	5.78752e-18 	0.00671044
