0 	-0.000199456 	-2.91588e-16 	0.101138
0.000333016 	-0.000525737 	-8.31419e-17 	0.101137
0.000666032 	-0.000850312 	1.8188e-16 	0.101141
0.000999048 	-0.00119896 	2.20484e-16 	0.101149
0.00133206 	-0.00156285 	2.90709e-16 	0.101162
0.00166508 	-0.00194381 	1.60745e-16 	0.101181
0.0019981 	-0.00234624 	1.1915e-16 	0.101207
0.00233111 	-0.00277509 	1.25204e-16 	0.101243
0.00266413 	-0.00323577 	3.57639e-17 	0.101289
0.00299714 	-0.00373443 	-9.73381e-18 	0.101349
0.00333016 	-0.00427802 	-2.06292e-17 	0.101425
0.00366318 	-0.00487457 	-4.34256e-17 	0.10152
0.00399619 	-0.00553335 	-5.77857e-17 	0.10164
0.00432921 	-0.00626508 	-6.4299e-17 	0.10179
0.00466223 	-0.00708214 	-6.41389e-17 	0.101977
0.00499524 	-0.00799856 	-5.33648e-17 	0.102214
0.00532826 	-0.00902976 	-5.84281e-17 	0.102517
0.00566127 	-0.0101915 	-6.61965e-17 	0.102909
0.00599429 	-0.0114973 	-7.41903e-17 	0.103427
0.00632731 	-0.012955 	-3.62454e-17 	0.104122
0.00666032 	-0.0145658 	-2.16669e-17 	0.105063
0.00699334 	-0.0163204 	-2.21669e-18 	0.106301
0.00732635 	-0.0181161 	5.09205e-18 	0.107695
0.00765937 	-0.019758 	2.56916e-17 	0.108348
0.00799239 	-0.0212094 	3.19057e-17 	0.107203
0.0083254 	-0.0221018 	5.21818e-17 	0.103958
0.00865842 	-0.0220499 	7.05357e-17 	0.0976823
0.00899143 	-0.0203523 	2.96637e-17 	0.0866188
0.00932445 	-0.0157695 	1.9906e-17 	0.0674878
0.00965747 	-0.00571581 	4.35774e-18 	0.0326717
0.00999048 	-0.00571581 	4.35774e-18 	0.0326717
