0.087 	0 	0 	18.6373 	0 	-0.0530037
0.087 	0 	0.00632477 	36.8865 	0.0123247 	-0.14849
0.087 	0 	0.0159359 	41.7913 	-3.79511e-20 	-0.428327
0.087 	0 	0.0255513 	42.2337 	9.74034e-20 	-0.822761
0.087 	0 	0.0352258 	36.6593 	1.48795e-19 	-1.00664
0.087 	0 	0.0453648 	22.5597 	0.041333 	-0.951554
0.087 	0 	0.0531327 	11.982 	1.11514e-20 	-1.43604
0.087 	0 	0.0570603 	7.05807 	2.66261e-19 	-1.68005
0.087 	0 	0.067786 	1.19888 	-6.23635e-19 	-2.63232
0.087 	0 	0.0777117 	-2.9698 	0.00105314 	-2.83267
0.087 	0 	0.0874594 	-6.44739 	-1.74891e-20 	-2.60693
0.087 	0 	0.0971902 	-8.67161 	-0.000345149 	-2.04673
0.087 	0 	0.10692 	-9.42186 	-1.17662e-22 	-1.31278
0.087 	0 	0.11665 	-8.84558 	3.41126e-21 	-0.587518
0.087 	0 	0.12638 	-7.222 	2.84995e-21 	-0.0425985
0.087 	0 	0.13611 	-5.06539 	2.85794e-21 	0.243942
0.087 	0 	0.145841 	-2.79146 	1.38235e-21 	0.254806
0.087 	0 	0.155575 	-0.668936 	5.3804e-05 	0.0149882
0.087 	0 	0.16531 	1.28027 	-5.40789e-23 	-0.456253
0.087 	0 	0.175049 	3.05773 	0.00108423 	-1.16485
0.087 	0 	0.184792 	4.91967 	6.40996e-20 	-2.20397
0.087 	0 	0.194539 	6.90134 	0.00301499 	-3.52234
0.087 	0 	0.204288 	9.26795 	-8.25418e-21 	-4.92049
0.087 	0 	0.214054 	12.0019 	-7.04833e-19 	-6.1596
0.087 	0 	0.223982 	15.3743 	-8.57867e-18 	-7.21664
0.087 	0 	0.234668 	19.7425 	-1.32038e-17 	-8.45526
0.087 	0 	0.24637 	25.8711 	-1.13709e-17 	-10.5783
0.087 	0 	0.256663 	32.2256 	0.0171246 	-13.2403
0.087 	0 	0.266445 	36.9023 	1.05922e-18 	-15.0081
0.087 	0 	0.276149 	38.8801 	9.51472e-18 	-15.2532
0.087 	0 	0.285837 	39.5899 	1.39434e-17 	-14.9739
0.087 	0 	0.295516 	39.8203 	2.38593e-17 	-14.2971
0.087 	0 	0.305191 	39.7517 	7.41957e-18 	-13.586
0.087 	0 	0.314866 	39.5518 	0.00117438 	-13.0636
0.087 	0 	0.324542 	39.3839 	1.16352e-17 	-12.5492
0.087 	0 	0.33422 	39.3669 	0.00421922 	-11.881
0.087 	0 	0.343901 	39.5488 	5.33512e-18 	-11.2325
0.087 	0 	0.353585 	39.8038 	0.000667334 	-10.7439
0.087 	0 	0.363272 	39.9219 	0.0135669 	-10.231
0.087 	0 	0.372962 	39.9237 	2.25446e-17 	-9.65593
0.087 	0 	0.382653 	40.0021 	0.000677491 	-9.12873
0.087 	0 	0.392346 	40.1638 	0.00025109 	-8.68089
0.087 	0 	0.402044 	40.2414 	0.000145861 	-8.2245
0.087 	0 	0.41174 	40.2999 	2.31495e-05 	-7.78025
0.087 	0 	0.41394 	40.325 	-8.40029e-19 	-7.68959
0.087 	0 	0.421446 	40.4084 	0.0218498 	-7.3898
0.087 	0 	0.431196 	40.4746 	0.0303022 	-6.99556
0.087 	0 	0.440911 	40.5595 	0.000667338 	-6.6248
0.087 	0 	0.450709 	40.6304 	0.00107776 	-6.2775
0.087 	0 	0.460727 	40.6861 	0.00171313 	-5.95605
0.087 	0 	0.470512 	40.7463 	-4.69938e-19 	-5.63659
0.087 	0 	0.480262 	40.7962 	-0.000402149 	-5.3565
0.087 	2.28492e-194 	0.490233 	40.8494 	2.97788e-18 	-5.07096
0.087 	5.65059e-148 	0.500555 	40.9027 	-6.60874e-18 	-4.81001
