# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
41            	smoothSolver	3.883830e-03	1.770180e-04	3	6.247260e-03	2.425380e-04	3	6.180340e-03	6.097080e-04	2	false	GAMG	2.945050e-02	2.007540e-04	4	true
42            	smoothSolver	3.853700e-03	1.763150e-04	3	6.218000e-03	6.154070e-04	2	6.172390e-03	2.403980e-04	3	false	GAMG	3.086290e-02	1.966770e-04	4	true
43            	smoothSolver	3.819310e-03	1.747860e-04	3	6.196350e-03	2.426740e-04	3	6.131190e-03	6.001140e-04	2	false	GAMG	3.076770e-02	1.919840e-04	4	true
44            	smoothSolver	3.790110e-03	1.739810e-04	3	6.167440e-03	2.381580e-04	3	6.122070e-03	6.068080e-04	2	false	GAMG	3.001040e-02	1.774710e-04	4	true
45            	smoothSolver	3.762490e-03	1.709090e-04	3	6.143770e-03	6.059240e-04	2	6.092800e-03	2.376070e-04	3	false	GAMG	3.110410e-02	1.828340e-04	4	true
46            	smoothSolver	3.736020e-03	1.699480e-04	3	6.137570e-03	2.396370e-04	3	6.060330e-03	5.950520e-04	2	false	GAMG	3.177490e-02	1.947820e-04	4	true
47            	smoothSolver	3.708510e-03	1.680660e-04	3	6.114710e-03	2.363200e-04	3	6.037230e-03	5.991280e-04	2	false	GAMG	2.965030e-02	1.962280e-04	4	true
48            	smoothSolver	3.691380e-03	1.671070e-04	3	6.100700e-03	6.047250e-04	2	6.023580e-03	2.369520e-04	3	false	GAMG	3.202540e-02	1.945190e-04	4	true
49            	smoothSolver	3.663130e-03	1.653550e-04	3	6.107720e-03	2.408410e-04	3	5.970180e-03	5.873520e-04	2	false	GAMG	3.187540e-02	1.948190e-04	4	true
50            	smoothSolver	3.633560e-03	1.643930e-04	3	6.092150e-03	2.370550e-04	3	5.961080e-03	5.906570e-04	2	false	GAMG	3.006780e-02	1.878070e-04	4	true
51            	smoothSolver	3.610200e-03	1.624030e-04	3	6.091030e-03	6.041810e-04	2	5.937410e-03	5.876640e-04	2	false	GAMG	3.202960e-02	1.911870e-04	4	true
52            	smoothSolver	3.581280e-03	1.604940e-04	3	6.098160e-03	2.397260e-04	3	5.919910e-03	5.884330e-04	2	false	GAMG	3.166150e-02	1.921130e-04	4	true
53            	smoothSolver	3.545910e-03	1.587460e-04	3	6.093670e-03	6.074820e-04	2	5.889840e-03	5.850550e-04	2	false	GAMG	3.091380e-02	1.860280e-04	4	true
54            	smoothSolver	3.529180e-03	1.579590e-04	3	6.101030e-03	2.407810e-04	3	5.872440e-03	5.856390e-04	2	false	GAMG	3.258430e-02	2.077610e-04	4	true
55            	smoothSolver	3.500820e-03	1.560140e-04	3	6.106560e-03	2.373050e-04	3	5.847930e-03	2.287780e-04	3	false	GAMG	3.183270e-02	1.982120e-04	4	true
56            	smoothSolver	3.483670e-03	1.550070e-04	3	6.113270e-03	6.014960e-04	2	5.830200e-03	5.659560e-04	2	false	GAMG	3.296020e-02	2.053060e-04	4	true
57            	smoothSolver	3.456080e-03	1.535460e-04	3	6.129120e-03	2.381470e-04	3	5.803340e-03	5.613240e-04	2	false	GAMG	3.186510e-02	1.939490e-04	4	true
58            	smoothSolver	3.435730e-03	1.529060e-04	3	6.116240e-03	6.097480e-04	2	5.802120e-03	5.658570e-04	2	false	GAMG	3.265280e-02	1.931030e-04	4	true
59            	smoothSolver	3.407420e-03	1.519540e-04	3	6.133260e-03	2.404670e-04	3	5.778510e-03	5.665400e-04	2	false	GAMG	3.214420e-02	1.951360e-04	4	true
60            	smoothSolver	3.381150e-03	1.518050e-04	3	6.112080e-03	2.362220e-04	3	5.771930e-03	5.725270e-04	2	false	GAMG	3.107590e-02	1.965870e-04	4	true
61            	smoothSolver	3.359270e-03	1.511040e-04	3	6.112020e-03	6.039730e-04	2	5.756350e-03	5.745450e-04	2	false	GAMG	3.223990e-02	1.903880e-04	4	true
62            	smoothSolver	3.331050e-03	1.503480e-04	3	6.110890e-03	2.363800e-04	3	5.732660e-03	2.264290e-04	3	false	GAMG	3.182170e-02	1.988560e-04	4	true
63            	smoothSolver	3.308650e-03	1.499840e-04	3	6.099050e-03	6.027010e-04	2	5.707060e-03	5.570290e-04	2	false	GAMG	3.178360e-02	1.933110e-04	4	true
64            	smoothSolver	3.286310e-03	1.497350e-04	3	6.097860e-03	2.384970e-04	3	5.687810e-03	5.599190e-04	2	false	GAMG	3.129630e-02	1.955380e-04	4	true
65            	smoothSolver	3.262790e-03	1.489130e-04	3	6.083070e-03	6.024830e-04	2	5.678330e-03	5.595690e-04	2	false	GAMG	3.157450e-02	1.905860e-04	4	true
66            	smoothSolver	3.243990e-03	1.479370e-04	3	6.079690e-03	2.369810e-04	3	5.671810e-03	5.635990e-04	2	false	GAMG	3.075710e-02	1.913400e-04	4	true
67            	smoothSolver	3.225940e-03	1.464780e-04	3	6.064140e-03	6.025600e-04	2	5.655760e-03	5.624290e-04	2	false	GAMG	3.128710e-02	1.866650e-04	4	true
68            	smoothSolver	3.211930e-03	1.447220e-04	3	6.068630e-03	2.357210e-04	3	5.647240e-03	5.631100e-04	2	false	GAMG	3.092190e-02	1.787440e-04	4	true
69            	smoothSolver	3.196260e-03	1.435350e-04	3	6.046650e-03	5.974680e-04	2	5.639550e-03	5.603390e-04	2	false	GAMG	3.002460e-02	1.738320e-04	4	true
70            	smoothSolver	3.177640e-03	1.428340e-04	3	6.045480e-03	2.352060e-04	3	5.626840e-03	5.562250e-04	2	false	GAMG	3.067570e-02	1.851330e-04	4	true
71            	smoothSolver	3.167660e-03	1.414600e-04	3	6.028170e-03	5.910060e-04	2	5.628870e-03	5.541600e-04	2	false	GAMG	3.047090e-02	1.754780e-04	4	true
72            	smoothSolver	3.149170e-03	1.408080e-04	3	6.020030e-03	6.000700e-04	2	5.615960e-03	5.540380e-04	2	false	GAMG	3.003600e-02	1.806780e-04	4	true
73            	smoothSolver	3.133870e-03	1.400690e-04	3	6.005680e-03	2.372590e-04	3	5.608130e-03	5.535200e-04	2	false	GAMG	2.986270e-02	1.829990e-04	4	true
74            	smoothSolver	3.119950e-03	1.397300e-04	3	5.979310e-03	5.962940e-04	2	5.609610e-03	5.544610e-04	2	false	GAMG	2.957750e-02	1.703130e-04	4	true
75            	smoothSolver	3.107320e-03	1.388460e-04	3	5.965100e-03	2.332770e-04	3	5.592200e-03	5.508950e-04	2	false	GAMG	2.883960e-02	1.788640e-04	4	true
76            	smoothSolver	3.087770e-03	1.383550e-04	3	5.928220e-03	5.844140e-04	2	5.582180e-03	5.482140e-04	2	false	GAMG	2.813260e-02	1.702860e-04	4	true
77            	smoothSolver	3.068860e-03	1.376390e-04	3	5.907860e-03	5.898970e-04	2	5.566220e-03	5.460490e-04	2	false	GAMG	2.854470e-02	1.774260e-04	4	true
78            	smoothSolver	3.052810e-03	1.372850e-04	3	5.887700e-03	2.326290e-04	3	5.552860e-03	5.459060e-04	2	false	GAMG	2.783090e-02	1.703670e-04	4	true
79            	smoothSolver	3.037140e-03	1.369260e-04	3	5.850390e-03	5.836260e-04	2	5.547280e-03	5.454550e-04	2	false	GAMG	2.798460e-02	1.674280e-04	4	true
80            	smoothSolver	3.020220e-03	1.359290e-04	3	5.833690e-03	2.292230e-04	3	5.537410e-03	5.441940e-04	2	false	GAMG	2.708000e-02	1.679820e-04	4	true
81            	smoothSolver	3.005340e-03	1.356220e-04	3	5.794130e-03	5.740620e-04	2	5.527420e-03	5.426290e-04	2	false	GAMG	2.681710e-02	1.587470e-04	4	true
82            	smoothSolver	2.989300e-03	1.348230e-04	3	5.781220e-03	2.266120e-04	3	5.519440e-03	5.419150e-04	2	false	GAMG	2.658640e-02	1.593510e-04	4	true
83            	smoothSolver	2.974070e-03	1.340240e-04	3	5.749030e-03	5.669000e-04	2	5.508470e-03	5.407890e-04	2	false	GAMG	2.664410e-02	1.541060e-04	4	true
84            	smoothSolver	2.960080e-03	1.327260e-04	3	5.738210e-03	2.242130e-04	3	5.492990e-03	5.403320e-04	2	false	GAMG	2.617960e-02	1.588100e-04	4	true
85            	smoothSolver	2.944210e-03	1.317590e-04	3	5.709640e-03	5.608260e-04	2	5.479820e-03	5.400970e-04	2	false	GAMG	2.647800e-02	1.551230e-04	4	true
86            	smoothSolver	2.925220e-03	1.304090e-04	3	5.693010e-03	5.667580e-04	2	5.464420e-03	5.398420e-04	2	false	GAMG	2.596890e-02	1.596410e-04	4	true
87            	smoothSolver	2.908930e-03	1.291450e-04	3	5.672650e-03	2.233530e-04	3	5.435620e-03	5.371380e-04	2	false	GAMG	2.594970e-02	1.570960e-04	4	true
88            	smoothSolver	2.894750e-03	1.276640e-04	3	5.637970e-03	5.586690e-04	2	5.429530e-03	5.358380e-04	2	false	GAMG	2.540710e-02	1.579700e-04	4	true
89            	smoothSolver	2.874690e-03	1.261850e-04	3	5.608730e-03	2.183650e-04	3	5.396610e-03	5.325670e-04	2	false	GAMG	2.541310e-02	1.603940e-04	4	true
90            	smoothSolver	2.857050e-03	1.246970e-04	3	5.574770e-03	5.501760e-04	2	5.387900e-03	5.328420e-04	2	false	GAMG	2.536290e-02	1.648410e-04	4	true
91            	smoothSolver	2.838300e-03	1.234220e-04	3	5.556450e-03	5.545750e-04	2	5.358260e-03	5.275020e-04	2	false	GAMG	2.522780e-02	1.566620e-04	4	true
92            	smoothSolver	2.823000e-03	1.218090e-04	3	5.537970e-03	2.174230e-04	3	5.338830e-03	5.250230e-04	2	false	GAMG	2.566140e-02	1.657130e-04	4	true
93            	smoothSolver	2.800550e-03	1.203160e-04	3	5.497440e-03	5.436920e-04	2	5.319510e-03	5.218120e-04	2	false	GAMG	2.543140e-02	1.627240e-04	4	true
94            	smoothSolver	2.780540e-03	1.185680e-04	3	5.480500e-03	5.475180e-04	2	5.299840e-03	5.177420e-04	2	false	GAMG	2.564920e-02	1.636350e-04	4	true
95            	smoothSolver	2.764030e-03	1.166930e-04	3	5.464780e-03	2.121160e-04	3	5.275430e-03	5.116550e-04	2	false	GAMG	2.664970e-02	1.677380e-04	4	true
96            	smoothSolver	2.747930e-03	1.154460e-04	3	5.439250e-03	5.351920e-04	2	5.271370e-03	5.095100e-04	2	false	GAMG	2.606530e-02	1.578550e-04	4	true
97            	smoothSolver	2.727890e-03	1.139550e-04	3	5.428000e-03	5.381020e-04	2	5.246110e-03	5.054380e-04	2	false	GAMG	2.640130e-02	1.643180e-04	4	true
98            	smoothSolver	2.709060e-03	1.123430e-04	3	5.417850e-03	5.417600e-04	2	5.231450e-03	5.029540e-04	2	false	GAMG	2.646200e-02	1.643240e-04	4	true
99            	smoothSolver	2.690640e-03	1.110250e-04	3	5.400400e-03	2.106070e-04	3	5.219340e-03	5.007900e-04	2	false	GAMG	2.720560e-02	1.706230e-04	4	true
100           	smoothSolver	2.672050e-03	1.101760e-04	3	5.371850e-03	5.312040e-04	2	5.209170e-03	5.040930e-04	2	false	GAMG	2.768430e-02	1.695790e-04	4	true
101           	smoothSolver	2.652870e-03	1.094620e-04	3	5.352960e-03	5.329660e-04	2	5.188440e-03	5.031110e-04	2	false	GAMG	2.704440e-02	1.729670e-04	4	true
102           	smoothSolver	2.635320e-03	1.084940e-04	3	5.331300e-03	2.071310e-04	3	5.170120e-03	5.012420e-04	2	false	GAMG	2.754670e-02	1.683540e-04	4	true
103           	smoothSolver	2.616980e-03	1.081290e-04	3	5.298910e-03	5.189790e-04	2	5.161770e-03	5.001150e-04	2	false	GAMG	2.751360e-02	1.708060e-04	4	true
104           	smoothSolver	2.607830e-03	1.074040e-04	3	5.285840e-03	5.207090e-04	2	5.156140e-03	4.992310e-04	2	false	GAMG	2.790050e-02	1.786430e-04	4	true
105           	smoothSolver	2.590190e-03	1.066370e-04	3	5.269660e-03	5.249220e-04	2	5.138590e-03	4.963340e-04	2	false	GAMG	2.758140e-02	1.798400e-04	4	true
106           	smoothSolver	2.583400e-03	1.061290e-04	3	5.258010e-03	2.042860e-04	3	5.135000e-03	4.961360e-04	2	false	GAMG	2.910130e-02	1.870410e-04	4	true
107           	smoothSolver	2.570100e-03	1.058330e-04	3	5.227240e-03	5.119850e-04	2	5.130320e-03	4.956880e-04	2	false	GAMG	2.755150e-02	1.685310e-04	4	true
108           	smoothSolver	2.563030e-03	1.051570e-04	3	5.220100e-03	5.132210e-04	2	5.125490e-03	4.951900e-04	2	false	GAMG	2.764220e-02	1.740920e-04	4	true
109           	smoothSolver	2.551500e-03	1.042900e-04	3	5.206230e-03	5.144820e-04	2	5.116580e-03	4.926940e-04	2	false	GAMG	2.822080e-02	1.708350e-04	4	true
110           	smoothSolver	2.544330e-03	1.039300e-04	3	5.194890e-03	5.161870e-04	2	5.116030e-03	4.918700e-04	2	false	GAMG	2.854660e-02	1.801720e-04	4	true
111           	smoothSolver	2.530090e-03	1.037930e-04	3	5.177740e-03	2.004600e-04	3	5.099610e-03	4.905450e-04	2	false	GAMG	2.847020e-02	1.845480e-04	4	true
112           	smoothSolver	2.523220e-03	1.035200e-04	3	5.158820e-03	5.011340e-04	2	5.104940e-03	4.906880e-04	2	false	GAMG	2.835650e-02	1.810790e-04	4	true
113           	smoothSolver	2.510840e-03	1.029340e-04	3	5.146730e-03	5.016530e-04	2	5.079650e-03	4.878890e-04	2	false	GAMG	2.759810e-02	1.805580e-04	4	true
114           	smoothSolver	2.501130e-03	1.021340e-04	3	5.133800e-03	5.036150e-04	2	5.066950e-03	4.864050e-04	2	false	GAMG	2.740770e-02	1.777930e-04	4	true
115           	smoothSolver	2.490330e-03	1.019970e-04	3	5.113670e-03	5.057020e-04	2	5.050380e-03	4.845320e-04	2	false	GAMG	2.731840e-02	1.778390e-04	4	true
116           	smoothSolver	2.479020e-03	1.016130e-04	3	5.111270e-03	5.079770e-04	2	5.036150e-03	4.839770e-04	2	false	GAMG	2.685610e-02	1.751150e-04	4	true
117           	smoothSolver	2.464790e-03	1.008220e-04	3	5.087890e-03	5.062120e-04	2	5.021410e-03	4.801230e-04	2	false	GAMG	2.676250e-02	1.727080e-04	4	true
118           	smoothSolver	2.448950e-03	1.000700e-04	3	5.080880e-03	1.956040e-04	3	5.002030e-03	4.789820e-04	2	false	GAMG	2.751770e-02	1.806790e-04	4	true
119           	smoothSolver	2.438640e-03	9.898370e-05	3	5.056760e-03	4.901630e-04	2	4.993040e-03	4.757680e-04	2	false	GAMG	2.693510e-02	1.759290e-04	4	true
120           	smoothSolver	2.427590e-03	9.814230e-05	3	5.044670e-03	4.888560e-04	2	4.976510e-03	4.721200e-04	2	false	GAMG	2.670270e-02	1.825460e-04	4	true
121           	smoothSolver	2.410240e-03	9.699480e-05	3	5.025220e-03	4.889980e-04	2	4.954010e-03	4.692890e-04	2	false	GAMG	2.660230e-02	1.814870e-04	4	true
122           	smoothSolver	2.399200e-03	9.549180e-05	3	5.012680e-03	4.883260e-04	2	4.942420e-03	4.670290e-04	2	false	GAMG	2.686090e-02	1.876830e-04	4	true
123           	smoothSolver	2.384130e-03	9.460330e-05	3	4.995520e-03	4.875220e-04	2	4.925060e-03	4.647620e-04	2	false	GAMG	2.689290e-02	1.826190e-04	4	true
124           	smoothSolver	2.370490e-03	9.373960e-05	3	4.984050e-03	4.865670e-04	2	4.915800e-03	4.657150e-04	2	false	GAMG	2.738080e-02	1.860080e-04	4	true
125           	smoothSolver	2.352070e-03	2.349830e-04	2	4.956920e-03	4.847820e-04	2	4.897050e-03	4.633720e-04	2	false	GAMG	2.912920e-02	1.845250e-04	4	true
126           	smoothSolver	2.345500e-03	9.494520e-05	3	4.950660e-03	4.816160e-04	2	4.892150e-03	4.610950e-04	2	false	GAMG	2.880520e-02	1.824010e-04	4	true
127           	smoothSolver	2.328300e-03	9.296280e-05	3	4.922320e-03	4.790760e-04	2	4.890860e-03	4.597030e-04	2	false	GAMG	2.845420e-02	1.866050e-04	4	true
128           	smoothSolver	2.317900e-03	9.183700e-05	3	4.921610e-03	4.763820e-04	2	4.891300e-03	4.600000e-04	2	false	GAMG	2.875680e-02	1.899740e-04	4	true
129           	smoothSolver	2.309710e-03	9.084440e-05	3	4.903720e-03	4.746160e-04	2	4.890560e-03	4.578720e-04	2	false	GAMG	2.849870e-02	1.893760e-04	4	true
130           	smoothSolver	2.302720e-03	2.287870e-04	2	4.900670e-03	4.716500e-04	2	4.895570e-03	4.570970e-04	2	false	GAMG	3.037520e-02	1.883150e-04	4	true
131           	smoothSolver	2.295150e-03	9.215830e-05	3	4.882990e-03	4.675260e-04	2	4.889420e-03	4.553020e-04	2	false	GAMG	2.935530e-02	1.970900e-04	4	true
132           	smoothSolver	2.291850e-03	9.052920e-05	3	4.878880e-03	4.659490e-04	2	4.906910e-03	4.574060e-04	2	false	GAMG	2.956220e-02	1.942960e-04	4	true
133           	smoothSolver	2.285200e-03	2.275960e-04	2	4.871580e-03	4.643890e-04	2	4.908710e-03	4.572470e-04	2	false	GAMG	3.081170e-02	1.936850e-04	4	true
134           	smoothSolver	2.285760e-03	9.129010e-05	3	4.869670e-03	4.627170e-04	2	4.920140e-03	4.553580e-04	2	false	GAMG	3.016130e-02	1.883260e-04	4	true
135           	smoothSolver	2.278840e-03	8.969520e-05	3	4.856420e-03	4.606560e-04	2	4.930320e-03	4.568030e-04	2	false	GAMG	3.058610e-02	1.902610e-04	4	true
136           	smoothSolver	2.273510e-03	2.248900e-04	2	4.857000e-03	4.608150e-04	2	4.942450e-03	4.567260e-04	2	false	GAMG	3.137530e-02	1.917270e-04	4	true
137           	smoothSolver	2.271520e-03	9.018180e-05	3	4.845950e-03	4.587200e-04	2	4.944160e-03	4.551630e-04	2	false	GAMG	3.095480e-02	1.898080e-04	4	true
138           	smoothSolver	2.272300e-03	2.262680e-04	2	4.853810e-03	4.587980e-04	2	4.964490e-03	4.559890e-04	2	false	GAMG	3.182020e-02	1.886680e-04	4	true
139           	smoothSolver	2.266260e-03	9.021230e-05	3	4.843630e-03	4.552660e-04	2	4.971180e-03	4.539410e-04	2	false	GAMG	3.119010e-02	1.808280e-04	4	true
140           	smoothSolver	2.265700e-03	2.253610e-04	2	4.862390e-03	4.537670e-04	2	4.994250e-03	4.553190e-04	2	false	GAMG	3.157180e-02	1.791640e-04	4	true
141           	smoothSolver	2.260020e-03	9.011110e-05	3	4.861000e-03	4.498630e-04	2	5.003910e-03	4.559400e-04	2	false	GAMG	3.042990e-02	1.710630e-04	4	true
142           	smoothSolver	2.255910e-03	2.247010e-04	2	4.870370e-03	4.492420e-04	2	5.019690e-03	4.573450e-04	2	false	GAMG	3.201890e-02	1.776430e-04	4	true
143           	smoothSolver	2.248830e-03	8.951470e-05	3	4.865190e-03	4.477410e-04	2	5.025400e-03	4.566350e-04	2	false	GAMG	3.117970e-02	1.754810e-04	4	true
144           	smoothSolver	2.247390e-03	2.227000e-04	2	4.881040e-03	4.469040e-04	2	5.043810e-03	4.574530e-04	2	false	GAMG	3.174940e-02	1.726390e-04	4	true
145           	smoothSolver	2.240730e-03	8.818640e-05	3	4.875180e-03	4.461380e-04	2	5.049190e-03	4.551190e-04	2	false	GAMG	3.105660e-02	1.763930e-04	4	true
146           	smoothSolver	2.233110e-03	2.206630e-04	2	4.887510e-03	4.452270e-04	2	5.061950e-03	4.552340e-04	2	false	GAMG	3.146960e-02	1.719340e-04	4	true
147           	smoothSolver	2.228680e-03	8.751290e-05	3	4.887440e-03	4.455130e-04	2	5.066030e-03	4.544540e-04	2	false	GAMG	3.109910e-02	1.749400e-04	4	true
148           	smoothSolver	2.222190e-03	2.185640e-04	2	4.902680e-03	4.459300e-04	2	5.086090e-03	4.550680e-04	2	false	GAMG	3.189000e-02	1.734760e-04	4	true
149           	smoothSolver	2.216510e-03	2.212310e-04	2	4.900820e-03	4.462430e-04	2	5.092870e-03	4.575930e-04	2	false	GAMG	3.054780e-02	1.715040e-04	4	true
150           	smoothSolver	2.211400e-03	8.707840e-05	3	4.910360e-03	4.447140e-04	2	5.109960e-03	4.596250e-04	2	false	GAMG	3.175440e-02	1.691360e-04	4	true
151           	smoothSolver	2.203760e-03	2.180370e-04	2	4.917390e-03	4.471780e-04	2	5.117650e-03	4.617560e-04	2	false	GAMG	3.109990e-02	1.735420e-04	4	true
