0.3	(   4.960000e-01   0.000000e+00  3.362304e-17) (   9.920000e-01   0.000000e+00  1.798087e-05) (   1.488000e+00   0.000000e+00  8.277674e-02) (   2.638000e+00   0.000000e+00  4.982034e-01) 
0.308333	(   4.960000e-01   0.000000e+00  9.479684e-17) (   9.920000e-01   0.000000e+00  3.537561e-05) (   1.488000e+00   0.000000e+00  9.025294e-02) (   2.638000e+00   0.000000e+00  4.958199e-01) 
0.316667	(   4.960000e-01   0.000000e+00  2.199179e-16) (   9.920000e-01   0.000000e+00  6.665877e-05) (   1.488000e+00   0.000000e+00  9.707513e-02) (   2.638000e+00   0.000000e+00  4.934058e-01) 
0.325	(   4.960000e-01   0.000000e+00  6.493348e-16) (   9.920000e-01   0.000000e+00  1.200838e-04) (   1.488000e+00   0.000000e+00  1.028973e-01) (   2.638000e+00   0.000000e+00  4.909354e-01) 
0.333333	(   4.960000e-01   0.000000e+00  1.936104e-15) (   9.920000e-01   0.000000e+00  2.090653e-04) (   1.488000e+00   0.000000e+00  1.076362e-01) (   2.638000e+00   0.000000e+00  4.884286e-01) 
0.341667	(   4.960000e-01   0.000000e+00  5.211923e-15) (   9.920000e-01   0.000000e+00  3.632683e-04) (   1.488000e+00   0.000000e+00  1.115044e-01) (   2.638000e+00   0.000000e+00  4.859002e-01) 
0.348958	(   4.960000e-01   0.000000e+00  7.507779e-15) (   9.920000e-01   0.000000e+00  5.141370e-04) (   1.488000e+00   0.000000e+00  1.144496e-01) (   2.638000e+00   0.000000e+00  4.836714e-01) 
0.35625	(   4.960000e-01   0.000000e+00  9.318531e-15) (   9.920000e-01   0.000000e+00  7.208633e-04) (   1.488000e+00   0.000000e+00  1.171845e-01) (   2.638000e+00   0.000000e+00  4.814312e-01) 
0.3625	(   4.960000e-01   0.000000e+00  1.057283e-14) (   9.920000e-01   0.000000e+00  1.444888e-03) (   1.488000e+00   0.000000e+00  1.194680e-01) (   2.638000e+00   0.000000e+00  4.794930e-01) 
0.36875	(   4.960000e-01   0.000000e+00  1.096424e-14) (   9.920000e-01   0.000000e+00  3.007593e-03) (   1.488000e+00   0.000000e+00  1.217337e-01) (   2.638000e+00   0.000000e+00  4.775393e-01) 
0.375	(   4.960000e-01   0.000000e+00  1.598380e-14) (   9.920000e-01   0.000000e+00  5.443799e-03) (   1.488000e+00   0.000000e+00  1.239983e-01) (   2.638000e+00   0.000000e+00  4.755702e-01) 
0.38125	(   4.960000e-01   0.000000e+00  3.285301e-14) (   9.920000e-01   0.000000e+00  9.023878e-03) (   1.488000e+00   0.000000e+00  1.262588e-01) (   2.638000e+00   0.000000e+00  4.735961e-01) 
0.3875	(   4.960000e-01   0.000000e+00  5.590035e-14) (   9.920000e-01   0.000000e+00  1.395830e-02) (   1.488000e+00   0.000000e+00  1.284829e-01) (   2.638000e+00   0.000000e+00  4.716161e-01) 
0.39375	(   4.960000e-01   0.000000e+00  7.683219e-14) (   9.920000e-01   0.000000e+00  2.008199e-02) (   1.488000e+00   0.000000e+00  1.306366e-01) (   2.638000e+00   0.000000e+00  4.696177e-01) 
0.4	(   4.960000e-01   0.000000e+00  8.102485e-14) (   9.920000e-01   0.000000e+00  2.698773e-02) (   1.488000e+00   0.000000e+00  1.326261e-01) (   2.638000e+00   0.000000e+00  4.675981e-01) 
0.405263	(   4.960000e-01   0.000000e+00  7.526046e-14) (   9.920000e-01   0.000000e+00  3.270415e-02) (   1.488000e+00   0.000000e+00  1.341591e-01) (   2.638000e+00   0.000000e+00  4.658782e-01) 
0.410526	(   4.960000e-01   0.000000e+00  9.010739e-14) (   9.920000e-01   0.000000e+00  3.794818e-02) (   1.488000e+00   0.000000e+00  1.355428e-01) (   2.638000e+00   0.000000e+00  4.641437e-01) 
0.415789	(   4.960000e-01   0.000000e+00  1.214865e-13) (   9.920000e-01   0.000000e+00  4.261676e-02) (   1.488000e+00   0.000000e+00  1.367740e-01) (   2.638000e+00   0.000000e+00  4.623989e-01) 
0.420743	(   4.960000e-01   0.000000e+00  1.232302e-13) (   9.920000e-01   0.000000e+00  4.652197e-02) (   1.488000e+00   0.000000e+00  1.377980e-01) (   2.638000e+00   0.000000e+00  4.607474e-01) 
0.425405	(   4.960000e-01   0.000000e+00  1.401363e-13) (   9.920000e-01   0.000000e+00  4.983035e-02) (   1.488000e+00   0.000000e+00  1.386476e-01) (   2.638000e+00   0.000000e+00  4.591855e-01) 
0.430067	(   4.960000e-01   0.000000e+00  1.855116e-13) (   9.920000e-01   0.000000e+00  5.257723e-02) (   1.488000e+00   0.000000e+00  1.393939e-01) (   2.638000e+00   0.000000e+00  4.576175e-01) 
0.43473	(   4.960000e-01   0.000000e+00  2.798616e-13) (   9.920000e-01   0.000000e+00  5.493520e-02) (   1.488000e+00   0.000000e+00  1.400481e-01) (   2.638000e+00   0.000000e+00  4.560442e-01) 
0.439081	(   4.960000e-01   0.000000e+00  3.340362e-13) (   9.920000e-01   0.000000e+00  5.690986e-02) (   1.488000e+00   0.000000e+00  1.405864e-01) (   2.638000e+00   0.000000e+00  4.545697e-01) 
0.443432	(   4.960000e-01   0.000000e+00  5.163652e-13) (   9.920000e-01   0.000000e+00  5.873687e-02) (   1.488000e+00   0.000000e+00  1.410646e-01) (   2.638000e+00   0.000000e+00  4.530919e-01) 
0.447784	(   4.960000e-01   0.000000e+00  8.666858e-13) (   9.920000e-01   0.000000e+00  6.034695e-02) (   1.488000e+00   0.000000e+00  1.414925e-01) (   2.638000e+00   0.000000e+00  4.516117e-01) 
0.452135	(   4.960000e-01   0.000000e+00  1.290573e-12) (   9.920000e-01   0.000000e+00  6.193270e-02) (   1.488000e+00   0.000000e+00  1.418804e-01) (   2.638000e+00   0.000000e+00  4.501293e-01) 
0.456486	(   4.960000e-01   0.000000e+00  1.824408e-12) (   9.920000e-01   0.000000e+00  6.369426e-02) (   1.488000e+00   0.000000e+00  1.422374e-01) (   2.638000e+00   0.000000e+00  4.486452e-01) 
0.460838	(   4.960000e-01   0.000000e+00  2.574949e-12) (   9.920000e-01   0.000000e+00  6.563256e-02) (   1.488000e+00   0.000000e+00  1.425721e-01) (   2.638000e+00   0.000000e+00  4.471596e-01) 
0.465189	(   4.960000e-01   0.000000e+00  3.596376e-12) (   9.920000e-01   0.000000e+00  6.773299e-02) (   1.488000e+00   0.000000e+00  1.428921e-01) (   2.638000e+00   0.000000e+00  4.456727e-01) 
0.46954	(   4.960000e-01   0.000000e+00  5.406245e-12) (   9.920000e-01   0.000000e+00  6.996854e-02) (   1.488000e+00   0.000000e+00  1.432037e-01) (   2.638000e+00   0.000000e+00  4.441846e-01) 
0.473892	(   4.960000e-01   0.000000e+00  8.899862e-12) (   9.920000e-01   0.000000e+00  7.230262e-02) (   1.488000e+00   0.000000e+00  1.435128e-01) (   2.638000e+00   0.000000e+00  4.426948e-01) 
0.478243	(   4.960000e-01   0.000000e+00  8.784138e-12) (   9.920000e-01   0.000000e+00  7.470308e-02) (   1.488000e+00   0.000000e+00  1.438237e-01) (   2.638000e+00   0.000000e+00  4.411657e-01) 
0.482595	(   4.960000e-01   0.000000e+00  1.487855e-11) (   9.920000e-01   0.000000e+00  7.714529e-02) (   1.488000e+00   0.000000e+00  1.441406e-01) (   2.638000e+00   0.000000e+00  4.396365e-01) 
0.486946	(   4.960000e-01   0.000000e+00  2.677018e-11) (   9.920000e-01   0.000000e+00  7.959478e-02) (   1.488000e+00   0.000000e+00  1.444663e-01) (   2.638000e+00   0.000000e+00  4.381115e-01) 
0.491297	(   4.960000e-01   0.000000e+00  4.843511e-11) (   9.920000e-01   0.000000e+00  8.201702e-02) (   1.488000e+00   0.000000e+00  1.448031e-01) (   2.638000e+00   0.000000e+00  4.365917e-01) 
0.495649	(   4.960000e-01   0.000000e+00  8.744917e-11) (   9.920000e-01   0.000000e+00  8.438240e-02) (   1.488000e+00   0.000000e+00  1.451522e-01) (   2.638000e+00   0.000000e+00  4.350772e-01) 
0.5	(   4.960000e-01   0.000000e+00  1.378941e-10) (   9.920000e-01   0.000000e+00  8.667108e-02) (   1.488000e+00   0.000000e+00  1.455145e-01) (   2.638000e+00   0.000000e+00  4.335676e-01) 
0.505	(   4.960000e-01   0.000000e+00  3.310054e-10) (   9.920000e-01   0.000000e+00  8.917289e-02) (   1.488000e+00   0.000000e+00  1.459496e-01) (   2.638000e+00   0.000000e+00  4.318389e-01) 
0.510588	(   4.960000e-01   0.000000e+00  8.245402e-10) (   9.920000e-01   0.000000e+00  9.181487e-02) (   1.488000e+00   0.000000e+00  1.464572e-01) (   2.638000e+00   0.000000e+00  4.299156e-01) 
0.516176	(   4.960000e-01   0.000000e+00  1.418097e-09) (   9.920000e-01   0.000000e+00  9.428382e-02) (   1.488000e+00   0.000000e+00  1.469811e-01) (   2.638000e+00   0.000000e+00  4.280007e-01) 
0.521765	(   4.960000e-01   0.000000e+00  2.227221e-09) (   9.920000e-01   0.000000e+00  9.657116e-02) (   1.488000e+00   0.000000e+00  1.475181e-01) (   2.638000e+00   0.000000e+00  4.260866e-01) 
0.527783	(   4.960000e-01   0.000000e+00  4.292315e-09) (   9.920000e-01   0.000000e+00  9.883910e-02) (   1.488000e+00   0.000000e+00  1.481098e-01) (   2.638000e+00   0.000000e+00  4.240257e-01) 
0.533801	(   4.960000e-01   0.000000e+00  6.568109e-09) (   9.920000e-01   0.000000e+00  1.009278e-01) (   1.488000e+00   0.000000e+00  1.487083e-01) (   2.638000e+00   0.000000e+00  4.219640e-01) 
0.539819	(   4.960000e-01   0.000000e+00  1.173174e-08) (   9.920000e-01   0.000000e+00  1.028587e-01) (   1.488000e+00   0.000000e+00  1.493124e-01) (   2.638000e+00   0.000000e+00  4.199014e-01) 
0.545837	(   4.960000e-01   0.000000e+00  2.189353e-08) (   9.920000e-01   0.000000e+00  1.046468e-01) (   1.488000e+00   0.000000e+00  1.499186e-01) (   2.638000e+00   0.000000e+00  4.178727e-01) 
0.551855	(   4.960000e-01   0.000000e+00  3.967912e-08) (   9.920000e-01   0.000000e+00  1.062805e-01) (   1.488000e+00   0.000000e+00  1.505243e-01) (   2.638000e+00   0.000000e+00  4.158383e-01) 
0.557873	(   4.960000e-01   0.000000e+00  1.011867e-07) (   9.920000e-01   0.000000e+00  1.077738e-01) (   1.488000e+00   0.000000e+00  1.511267e-01) (   2.638000e+00   0.000000e+00  4.137921e-01) 
0.563891	(   4.960000e-01   0.000000e+00  2.290670e-07) (   9.920000e-01   0.000000e+00  1.091636e-01) (   1.488000e+00   0.000000e+00  1.517242e-01) (   2.638000e+00   0.000000e+00  4.117341e-01) 
0.56991	(   4.960000e-01   0.000000e+00  4.721367e-07) (   9.920000e-01   0.000000e+00  1.104813e-01) (   1.488000e+00   0.000000e+00  1.523149e-01) (   2.638000e+00   0.000000e+00  4.096641e-01) 
0.575928	(   4.960000e-01   0.000000e+00  9.058088e-07) (   9.920000e-01   0.000000e+00  1.117558e-01) (   1.488000e+00   0.000000e+00  1.528969e-01) (   2.638000e+00   0.000000e+00  4.075844e-01) 
0.581946	(   4.960000e-01   0.000000e+00  1.699172e-06) (   9.920000e-01   0.000000e+00  1.130057e-01) (   1.488000e+00   0.000000e+00  1.534688e-01) (   2.638000e+00   0.000000e+00  4.055015e-01) 
0.587964	(   4.960000e-01   0.000000e+00  3.315635e-06) (   9.920000e-01   0.000000e+00  1.142738e-01) (   1.488000e+00   0.000000e+00  1.540294e-01) (   2.638000e+00   0.000000e+00  4.034169e-01) 
0.593982	(   4.960000e-01   0.000000e+00  6.124546e-06) (   9.920000e-01   0.000000e+00  1.155011e-01) (   1.488000e+00   0.000000e+00  1.545757e-01) (   2.638000e+00   0.000000e+00  4.013326e-01) 
0.6	(   4.960000e-01   0.000000e+00  1.097950e-05) (   9.920000e-01   0.000000e+00  1.166932e-01) (   1.488000e+00   0.000000e+00  1.551052e-01) (   2.638000e+00   0.000000e+00  3.992492e-01) 
0.606667	(   4.960000e-01   0.000000e+00  2.067417e-05) (   9.920000e-01   0.000000e+00  1.179771e-01) (   1.488000e+00   0.000000e+00  1.556731e-01) (   2.638000e+00   0.000000e+00  3.969486e-01) 
0.612889	(   4.960000e-01   0.000000e+00  3.353479e-05) (   9.920000e-01   0.000000e+00  1.191535e-01) (   1.488000e+00   0.000000e+00  1.561951e-01) (   2.638000e+00   0.000000e+00  3.948077e-01) 
0.618696	(   4.960000e-01   0.000000e+00  5.150310e-05) (   9.920000e-01   0.000000e+00  1.202406e-01) (   1.488000e+00   0.000000e+00  1.566739e-01) (   2.638000e+00   0.000000e+00  3.928161e-01) 
0.624504	(   4.960000e-01   0.000000e+00  7.791775e-05) (   9.920000e-01   0.000000e+00  1.213142e-01) (   1.488000e+00   0.000000e+00  1.571715e-01) (   2.638000e+00   0.000000e+00  3.908320e-01) 
0.629896	(   4.960000e-01   0.000000e+00  1.116357e-04) (   9.920000e-01   0.000000e+00  1.222983e-01) (   1.488000e+00   0.000000e+00  1.576514e-01) (   2.638000e+00   0.000000e+00  3.889958e-01) 
0.635289	(   4.960000e-01   0.000000e+00  1.568473e-04) (   9.920000e-01   0.000000e+00  1.232764e-01) (   1.488000e+00   0.000000e+00  1.581468e-01) (   2.638000e+00   0.000000e+00  3.871661e-01) 
0.640681	(   4.960000e-01   0.000000e+00  2.152320e-04) (   9.920000e-01   0.000000e+00  1.242458e-01) (   1.488000e+00   0.000000e+00  1.586562e-01) (   2.638000e+00   0.000000e+00  3.852941e-01) 
0.646074	(   4.960000e-01   0.000000e+00  2.883720e-04) (   9.920000e-01   0.000000e+00  1.252084e-01) (   1.488000e+00   0.000000e+00  1.591776e-01) (   2.638000e+00   0.000000e+00  3.834251e-01) 
0.651467	(   4.960000e-01   0.000000e+00  3.790646e-04) (   9.920000e-01   0.000000e+00  1.261710e-01) (   1.488000e+00   0.000000e+00  1.597093e-01) (   2.638000e+00   0.000000e+00  3.815695e-01) 
0.65632	(   4.960000e-01   0.000000e+00  4.780803e-04) (   9.920000e-01   0.000000e+00  1.270431e-01) (   1.488000e+00   0.000000e+00  1.601970e-01) (   2.638000e+00   0.000000e+00  3.799134e-01) 
0.661173	(   4.960000e-01   0.000000e+00  5.965114e-04) (   9.920000e-01   0.000000e+00  1.279204e-01) (   1.488000e+00   0.000000e+00  1.606909e-01) (   2.638000e+00   0.000000e+00  3.782697e-01) 
0.666027	(   4.960000e-01   0.000000e+00  7.367780e-04) (   9.920000e-01   0.000000e+00  1.288003e-01) (   1.488000e+00   0.000000e+00  1.611901e-01) (   2.638000e+00   0.000000e+00  3.766378e-01) 
0.67088	(   4.960000e-01   0.000000e+00  9.017440e-04) (   9.920000e-01   0.000000e+00  1.296667e-01) (   1.488000e+00   0.000000e+00  1.616936e-01) (   2.638000e+00   0.000000e+00  3.750173e-01) 
0.675733	(   4.960000e-01   0.000000e+00  1.094397e-03) (   9.920000e-01   0.000000e+00  1.305205e-01) (   1.488000e+00   0.000000e+00  1.622010e-01) (   2.638000e+00   0.000000e+00  3.734126e-01) 
0.680587	(   4.960000e-01   0.000000e+00  1.327164e-03) (   9.920000e-01   0.000000e+00  1.313600e-01) (   1.488000e+00   0.000000e+00  1.627124e-01) (   2.638000e+00   0.000000e+00  3.718148e-01) 
0.68544	(   4.960000e-01   0.000000e+00  1.607116e-03) (   9.920000e-01   0.000000e+00  1.321844e-01) (   1.488000e+00   0.000000e+00  1.632272e-01) (   2.638000e+00   0.000000e+00  3.702223e-01) 
0.690293	(   4.960000e-01   0.000000e+00  1.918165e-03) (   9.920000e-01   0.000000e+00  1.329979e-01) (   1.488000e+00   0.000000e+00  1.637454e-01) (   2.638000e+00   0.000000e+00  3.686340e-01) 
0.695147	(   4.960000e-01   0.000000e+00  2.292249e-03) (   9.920000e-01   0.000000e+00  1.338039e-01) (   1.488000e+00   0.000000e+00  1.642658e-01) (   2.638000e+00   0.000000e+00  3.670496e-01) 
0.7	(   4.960000e-01   0.000000e+00  2.701868e-03) (   9.920000e-01   0.000000e+00  1.346080e-01) (   1.488000e+00   0.000000e+00  1.647868e-01) (   2.638000e+00   0.000000e+00  3.654706e-01) 
0.704545	(   4.960000e-01   0.000000e+00  3.129327e-03) (   9.920000e-01   0.000000e+00  1.353601e-01) (   1.488000e+00   0.000000e+00  1.652759e-01) (   2.638000e+00   0.000000e+00  3.640201e-01) 
0.709091	(   4.960000e-01   0.000000e+00  3.595383e-03) (   9.920000e-01   0.000000e+00  1.361145e-01) (   1.488000e+00   0.000000e+00  1.657641e-01) (   2.638000e+00   0.000000e+00  3.625675e-01) 
0.713636	(   4.960000e-01   0.000000e+00  4.097479e-03) (   9.920000e-01   0.000000e+00  1.368708e-01) (   1.488000e+00   0.000000e+00  1.662508e-01) (   2.638000e+00   0.000000e+00  3.611101e-01) 
0.718182	(   4.960000e-01   0.000000e+00  4.636383e-03) (   9.920000e-01   0.000000e+00  1.376282e-01) (   1.488000e+00   0.000000e+00  1.667358e-01) (   2.638000e+00   0.000000e+00  3.596477e-01) 
0.722995	(   4.960000e-01   0.000000e+00  5.238131e-03) (   9.920000e-01   0.000000e+00  1.384369e-01) (   1.488000e+00   0.000000e+00  1.672459e-01) (   2.638000e+00   0.000000e+00  3.580948e-01) 
0.728128	(   4.960000e-01   0.000000e+00  5.909236e-03) (   9.920000e-01   0.000000e+00  1.393149e-01) (   1.488000e+00   0.000000e+00  1.677859e-01) (   2.638000e+00   0.000000e+00  3.564304e-01) 
0.733262	(   4.960000e-01   0.000000e+00  6.595981e-03) (   9.920000e-01   0.000000e+00  1.402032e-01) (   1.488000e+00   0.000000e+00  1.683231e-01) (   2.638000e+00   0.000000e+00  3.547630e-01) 
0.738824	(   4.960000e-01   0.000000e+00  7.385115e-03) (   9.920000e-01   0.000000e+00  1.411872e-01) (   1.488000e+00   0.000000e+00  1.688997e-01) (   2.638000e+00   0.000000e+00  3.529561e-01) 
0.744385	(   4.960000e-01   0.000000e+00  8.198193e-03) (   9.920000e-01   0.000000e+00  1.421833e-01) (   1.488000e+00   0.000000e+00  1.694734e-01) (   2.638000e+00   0.000000e+00  3.511495e-01) 
0.750564	(   4.960000e-01   0.000000e+00  9.143408e-03) (   9.920000e-01   0.000000e+00  1.433123e-01) (   1.488000e+00   0.000000e+00  1.701072e-01) (   2.638000e+00   0.000000e+00  3.491466e-01) 
0.756744	(   4.960000e-01   0.000000e+00  1.011465e-02) (   9.920000e-01   0.000000e+00  1.444603e-01) (   1.488000e+00   0.000000e+00  1.707364e-01) (   2.638000e+00   0.000000e+00  3.471499e-01) 
0.762923	(   4.960000e-01   0.000000e+00  1.110689e-02) (   9.920000e-01   0.000000e+00  1.456331e-01) (   1.488000e+00   0.000000e+00  1.713591e-01) (   2.638000e+00   0.000000e+00  3.451605e-01) 
0.769103	(   4.960000e-01   0.000000e+00  1.212313e-02) (   9.920000e-01   0.000000e+00  1.468261e-01) (   1.488000e+00   0.000000e+00  1.719642e-01) (   2.638000e+00   0.000000e+00  3.431792e-01) 
0.775282	(   4.960000e-01   0.000000e+00  1.315548e-02) (   9.920000e-01   0.000000e+00  1.480317e-01) (   1.488000e+00   0.000000e+00  1.725440e-01) (   2.638000e+00   0.000000e+00  3.412064e-01) 
0.781462	(   4.960000e-01   0.000000e+00  1.411645e-02) (   9.920000e-01   0.000000e+00  1.492501e-01) (   1.488000e+00   0.000000e+00  1.730989e-01) (   2.638000e+00   0.000000e+00  3.392426e-01) 
0.787641	(   4.960000e-01   0.000000e+00  1.511888e-02) (   9.920000e-01   0.000000e+00  1.504673e-01) (   1.488000e+00   0.000000e+00  1.736300e-01) (   2.638000e+00   0.000000e+00  3.372881e-01) 
0.793821	(   4.960000e-01   0.000000e+00  1.623942e-02) (   9.920000e-01   0.000000e+00  1.516923e-01) (   1.488000e+00   0.000000e+00  1.741388e-01) (   2.638000e+00   0.000000e+00  3.353419e-01) 
