    0.00120482	   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.555557e-01   5.555557e-01
0.00265769	   0.000000e+00   0.000000e+00   3.583046e-56   3.583046e-56   9.638605e-27   9.638605e-27   5.555517e-01   5.555517e-01
0.00439595	   1.911580e-91   1.911580e-91   3.601877e-56   3.601877e-56   3.620596e-29   3.620596e-29   5.555414e-01   5.555414e-01
0.00647429	   2.758601e-90   2.758601e-90   5.130683e-55   5.130683e-55   3.449132e-29   3.449132e-29   5.555209e-01   5.555209e-01
0.0089355	   8.728885e-88   8.728885e-88   4.823843e-51   4.823843e-51   3.789654e-28   3.789654e-28   5.554855e-01   5.554855e-01
0.0118731	  -8.370637e-80  -8.370637e-80  -6.168783e-49  -6.168783e-49  -1.717639e-26  -1.717639e-26   5.554273e-01   5.554273e-01
0.0153981	  -7.808671e-70  -7.808671e-70   2.678309e-39   2.678309e-39   1.958158e-19   1.958158e-19   5.553350e-01   5.553350e-01
0.0196282	   2.170104e-65   2.170104e-65   2.634303e-36   2.634303e-36   7.771218e-18   7.771218e-18   5.551919e-01   5.551919e-01
0.0246515	   7.031196e-61   7.031196e-61   1.671329e-33   1.671329e-33   2.130562e-16   2.130562e-16   5.549767e-01   5.549767e-01
0.0304475	   1.074208e-56   1.074208e-56   5.583827e-31   5.583827e-31   4.202915e-15   4.202915e-15   5.546669e-01   5.546669e-01
0.0374028	   1.898111e-52   1.898111e-52   2.594824e-28   2.594824e-28   9.446987e-14   9.446987e-14   5.542122e-01   5.542122e-01
0.0452274	   1.310902e-48   1.310902e-48   4.516088e-26   4.516088e-26   1.312346e-12   1.312346e-12   5.535912e-01   5.535912e-01
0.0543562	   6.157384e-45   6.157384e-45   1.006269e-23   1.006269e-23   2.107744e-11   2.107744e-11   5.527282e-01   5.527282e-01
0.0657671	   1.045303e-38   1.045303e-38   6.929018e-21   6.929018e-21   6.126672e-10   6.126672e-10   5.514559e-01   5.514559e-01
0.0771781	   1.114159e-36   1.114159e-36   3.197489e-19   3.197489e-19   5.639771e-09   5.639771e-09   5.499555e-01   5.499555e-01
0.088589	   7.222831e-35   7.222831e-35   8.509342e-18   8.509342e-18   3.809105e-08   3.809105e-08   5.482461e-01   5.482461e-01
0.1	   3.928388e-33   3.928388e-33   1.430479e-16   1.430479e-16   1.960300e-07   1.960300e-07   5.463470e-01   5.463470e-01
0.1125	   3.565355e-30   3.565355e-30   3.949261e-15   3.949261e-15   1.259094e-06   1.259094e-06   5.440814e-01   5.440814e-01
0.125	   1.538662e-28   1.538662e-28   3.506233e-14   3.506233e-14   5.813519e-06   5.813519e-06   5.416385e-01   5.416385e-01
0.1375	   4.141244e-27   4.141244e-27   2.639731e-13   2.639731e-13   2.301536e-05   2.301536e-05   5.390445e-01   5.390445e-01
0.15	   8.790157e-26   8.790157e-26   1.972892e-12   1.972892e-12   6.844739e-05   6.844739e-05   5.363253e-01   5.363253e-01
0.16	   1.369335e-25   1.369335e-25   2.721824e-12   2.721824e-12   1.040307e-04   1.040307e-04   5.340669e-01   5.340669e-01
0.17	   3.640374e-25   3.640374e-25   7.028470e-12   7.028470e-12   1.698127e-04   1.698127e-04   5.317545e-01   5.317545e-01
