-2 	1 	0.5 	0.0119793 	0.591839 	-0.00110213 	0
-2 	1.125 	0.5 	0.00828076 	0.78873 	-0.00092142 	0
-2 	1.25 	0.5 	0.00644805 	0.852435 	-0.000124741 	0
-2 	1.375 	0.5 	0.00523838 	0.89848 	-0.000478618 	0
-2 	1.5 	0.5 	0.00429629 	0.937303 	-0.000186799 	0
-2 	1.625 	0.5 	0.00356665 	0.96602 	-0.000459393 	0
-2 	1.75 	0.5 	0.00268025 	0.988403 	-0.000402628 	0
-2 	1.875 	0.5 	0.0024183 	0.997359 	-8.04395e-05 	0
-2 	2 	0.5 	0.00239002 	0.997127 	0.000435101 	0
-2 	2.125 	0.5 	0.00285601 	0.984419 	0.000649507 	0
-2 	2.25 	0.5 	0.00358558 	0.959204 	0.000351626 	0
-2 	2.375 	0.5 	0.0043435 	0.929377 	0.00029353 	0
-2 	2.5 	0.5 	0.00527421 	0.891061 	0.000559418 	0
-2 	2.625 	0.5 	0.00660562 	0.840836 	0.000949342 	0
-2 	2.75 	0.5 	0.0084807 	0.769097 	0.0024398 	0
-2 	2.875 	0.5 	0.010565 	0.478452 	-0.00359084 	0
-2 	3 	0.5 	0.010565 	0.478452 	-0.00359084 	0
