# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
1.15084       	smoothSolver	7.020540e-04	6.841790e-09	2	true	DICPCG	3.471140e-03	1.149510e-04	2	true
1.15178       	smoothSolver	6.885570e-04	6.396850e-09	2	true	DICPCG	3.401300e-03	1.109550e-04	2	true
1.15271       	smoothSolver	6.752630e-04	5.993120e-09	2	true	DICPCG	3.342130e-03	1.086420e-04	2	true
1.1536        	smoothSolver	6.499570e-04	5.135990e-09	2	true	DICPCG	3.237800e-03	1.050490e-04	2	true
1.15448       	smoothSolver	6.380870e-04	4.826010e-09	2	true	DICPCG	3.169980e-03	1.034540e-04	2	true
1.15534       	smoothSolver	6.265270e-04	4.544240e-09	2	true	DICPCG	3.114280e-03	1.001490e-04	2	true
1.15618       	smoothSolver	6.151770e-04	4.290800e-09	2	true	DICPCG	3.044670e-03	9.791760e-05	2	true
1.15702       	smoothSolver	6.156680e-04	4.442490e-09	2	true	DICPCG	3.049220e-03	1.026130e-04	2	true
1.15785       	smoothSolver	6.042590e-04	4.209610e-09	2	true	DICPCG	3.000080e-03	1.017980e-04	2	true
1.15866       	smoothSolver	5.928780e-04	3.992790e-09	2	true	DICPCG	2.935770e-03	1.032270e-04	2	true
1.15947       	smoothSolver	5.932010e-04	4.147640e-09	2	true	DICPCG	2.928000e-03	9.917210e-05	2	true
1.16027       	smoothSolver	5.818500e-04	3.933490e-09	2	true	DICPCG	2.874980e-03	9.565000e-05	2	true
1.16106       	smoothSolver	5.822110e-04	4.088210e-09	2	true	DICPCG	2.850920e-03	9.559820e-05	2	true
1.16182       	smoothSolver	5.597210e-04	3.521870e-09	2	true	DICPCG	2.741360e-03	9.064460e-05	2	true
1.16257       	smoothSolver	5.490640e-04	3.316810e-09	2	true	DICPCG	2.694830e-03	9.174990e-05	2	true
1.16331       	smoothSolver	5.385850e-04	3.092440e-09	2	true	DICPCG	2.627720e-03	8.910360e-05	2	true
1.16403       	smoothSolver	5.281890e-04	2.868430e-09	2	true	DICPCG	2.562090e-03	9.042090e-05	2	true
1.16473       	smoothSolver	5.179870e-04	2.639050e-09	2	true	DICPCG	2.485590e-03	8.632180e-05	2	true
1.16542       	smoothSolver	5.080220e-04	2.424050e-09	2	true	DICPCG	2.422050e-03	8.308950e-05	2	true
1.16611       	smoothSolver	5.081580e-04	2.439000e-09	2	true	DICPCG	2.394390e-03	8.573270e-05	2	true
1.16679       	smoothSolver	4.981730e-04	2.231900e-09	2	true	DICPCG	2.324500e-03	8.141870e-05	2	true
1.16746       	smoothSolver	4.884430e-04	2.042950e-09	2	true	DICPCG	2.282080e-03	8.142240e-05	2	true
1.16811       	smoothSolver	4.788850e-04	1.870250e-09	2	true	DICPCG	2.271170e-03	8.111310e-05	2	true
1.16876       	smoothSolver	4.790330e-04	1.886100e-09	2	true	DICPCG	2.269160e-03	8.480660e-05	2	true
1.1694        	smoothSolver	4.693970e-04	1.737180e-09	2	true	DICPCG	2.203560e-03	8.285560e-05	2	true
1.17003       	smoothSolver	4.695930e-04	1.767270e-09	2	true	DICPCG	2.216880e-03	8.439060e-05	2	true
1.17067       	smoothSolver	4.697810e-04	1.790500e-09	2	true	DICPCG	2.191030e-03	8.113350e-05	2	true
1.17131       	smoothSolver	4.698650e-04	1.810960e-09	2	true	DICPCG	2.174360e-03	8.104340e-05	2	true
1.17195       	smoothSolver	4.699490e-04	1.832270e-09	2	true	DICPCG	2.161310e-03	7.800180e-05	2	true
1.17258       	smoothSolver	4.699980e-04	1.852910e-09	2	true	DICPCG	2.142360e-03	7.876340e-05	2	true
1.17322       	smoothSolver	4.700550e-04	1.867800e-09	2	true	DICPCG	2.127790e-03	7.934300e-05	2	true
1.17386       	smoothSolver	4.700480e-04	1.878820e-09	2	true	DICPCG	2.100910e-03	7.950030e-05	2	true
1.1745        	smoothSolver	4.698920e-04	1.879860e-09	2	true	DICPCG	2.090430e-03	7.586900e-05	2	true
1.17513       	smoothSolver	4.697040e-04	1.868690e-09	2	true	DICPCG	2.062660e-03	7.484700e-05	2	true
1.17579       	smoothSolver	4.818460e-04	2.086330e-09	2	true	DICPCG	2.108210e-03	8.275710e-05	2	true
1.17644       	smoothSolver	4.815910e-04	2.060370e-09	2	true	DICPCG	2.059600e-03	8.018430e-05	2	true
1.1771        	smoothSolver	4.812770e-04	2.039320e-09	2	true	DICPCG	2.019140e-03	8.048050e-05	2	true
1.17777       	smoothSolver	4.950020e-04	2.300210e-09	2	true	DICPCG	2.070730e-03	9.515710e-05	2	true
1.17844       	smoothSolver	4.945930e-04	2.262320e-09	2	true	DICPCG	2.001360e-03	8.210510e-05	2	true
1.17914       	smoothSolver	5.102620e-04	2.568410e-09	2	true	DICPCG	2.053220e-03	9.494660e-05	3	true
1.17983       	smoothSolver	5.099170e-04	2.467280e-09	2	true	DICPCG	1.995990e-03	7.909190e-05	2	true
1.18055       	smoothSolver	5.277780e-04	2.749990e-09	2	true	DICPCG	2.057930e-03	9.825720e-05	3	true
1.18127       	smoothSolver	5.274480e-04	2.576650e-09	2	true	DICPCG	2.002960e-03	7.495140e-05	2	true
1.182         	smoothSolver	5.274260e-04	2.438720e-09	2	true	DICPCG	2.003770e-03	7.519490e-05	2	true
1.18272       	smoothSolver	5.274650e-04	2.336930e-09	2	true	DICPCG	2.002890e-03	7.833700e-05	2	true
1.18344       	smoothSolver	5.274770e-04	2.268730e-09	2	true	DICPCG	2.015220e-03	9.644250e-05	2	true
1.18419       	smoothSolver	5.514460e-04	2.707070e-09	2	true	DICPCG	2.090250e-03	9.136430e-05	3	true
1.18494       	smoothSolver	5.516440e-04	2.612770e-09	2	true	DICPCG	2.034880e-03	7.449680e-05	2	true
1.18573       	smoothSolver	5.809120e-04	3.203040e-09	2	true	DICPCG	2.144770e-03	9.532480e-05	3	true
1.18657       	smoothSolver	6.152560e-04	4.008020e-09	2	true	DICPCG	2.194900e-03	9.937880e-05	2	true
1.18741       	smoothSolver	6.153750e-04	3.817650e-09	2	true	DICPCG	2.150060e-03	8.894890e-05	2	true
1.18831       	smoothSolver	6.595030e-04	5.023500e-09	2	true	DICPCG	2.303980e-03	1.051680e-04	2	true
1.18921       	smoothSolver	6.594890e-04	4.779660e-09	2	true	DICPCG	2.279210e-03	9.523880e-05	2	true
1.19011       	smoothSolver	6.592230e-04	4.606580e-09	2	true	DICPCG	2.316530e-03	9.334500e-05	2	true
1.19101       	smoothSolver	6.587870e-04	4.471240e-09	2	true	DICPCG	2.361890e-03	8.802580e-05	2	true
1.19191       	smoothSolver	6.582720e-04	4.346890e-09	2	true	DICPCG	2.363250e-03	8.859720e-05	2	true
1.19281       	smoothSolver	6.577930e-04	4.230540e-09	2	true	DICPCG	2.375270e-03	8.758230e-05	2	true
1.19371       	smoothSolver	6.573400e-04	4.139090e-09	2	true	DICPCG	2.400220e-03	8.844900e-05	2	true
1.19461       	smoothSolver	6.567930e-04	4.057140e-09	2	true	DICPCG	2.456290e-03	9.557190e-05	2	true
1.1955        	smoothSolver	6.563390e-04	4.003470e-09	2	true	DICPCG	2.469190e-03	1.000860e-04	2	true
1.1964        	smoothSolver	6.559080e-04	3.976650e-09	2	true	DICPCG	2.478550e-03	1.043560e-04	2	true
1.1973        	smoothSolver	6.554070e-04	3.980560e-09	2	true	DICPCG	2.491170e-03	1.071800e-04	2	true
1.1982        	smoothSolver	6.549170e-04	4.027000e-09	2	true	DICPCG	2.519970e-03	1.104480e-04	2	true
1.1991        	smoothSolver	6.542360e-04	4.116980e-09	2	true	DICPCG	2.558530e-03	1.157190e-04	2	true
1.2           	smoothSolver	6.535800e-04	4.225740e-09	2	true	DICPCG	2.595530e-03	1.157630e-04	2	true
1.20089       	smoothSolver	6.483630e-04	4.225340e-09	2	true	DICPCG	2.609040e-03	1.124730e-04	3	true
1.20179       	smoothSolver	6.478530e-04	4.389440e-09	2	true	DICPCG	2.635930e-03	1.178060e-04	3	true
1.20269       	smoothSolver	6.532730e-04	4.764010e-09	2	true	DICPCG	2.670480e-03	1.257740e-04	2	true
1.20358       	smoothSolver	6.469880e-04	4.779510e-09	2	true	DICPCG	2.679300e-03	1.169110e-04	2	true
1.20443       	smoothSolver	6.129330e-04	3.898060e-09	2	true	DICPCG	2.601250e-03	1.121140e-04	2	true
1.20524       	smoothSolver	5.867850e-04	3.309430e-09	2	true	DICPCG	2.564380e-03	1.085520e-04	2	true
1.206         	smoothSolver	5.533300e-04	2.596550e-09	2	true	DICPCG	2.470560e-03	1.023880e-04	2	true
1.20673       	smoothSolver	5.272020e-04	2.129050e-09	2	true	DICPCG	2.416490e-03	1.037550e-04	2	true
1.20742       	smoothSolver	5.032300e-04	1.754590e-09	2	true	DICPCG	2.356260e-03	9.802480e-05	2	true
1.2081        	smoothSolver	4.846080e-04	1.498380e-09	2	true	DICPCG	2.305220e-03	9.323000e-05	2	true
1.20874       	smoothSolver	4.671730e-04	1.280710e-09	2	true	DICPCG	2.249840e-03	9.041360e-05	2	true
1.20938       	smoothSolver	4.570920e-04	1.166230e-09	2	true	DICPCG	2.200820e-03	8.988830e-05	2	true
1.21          	smoothSolver	4.474170e-04	1.057990e-09	2	true	DICPCG	2.179300e-03	8.608640e-05	2	true
1.21061       	smoothSolver	4.409980e-04	9.868380e-10	2	true	DICPCG	2.147320e-03	8.834170e-05	2	true
1.21121       	smoothSolver	4.346840e-04	9.154870e-10	2	true	DICPCG	2.129540e-03	8.584950e-05	2	true
1.21181       	smoothSolver	4.314080e-04	8.787480e-10	2	true	DICPCG	2.108600e-03	8.473080e-05	2	true
1.21241       	smoothSolver	4.281710e-04	8.456710e-10	2	true	DICPCG	2.101410e-03	8.295900e-05	2	true
1.213         	smoothSolver	4.249570e-04	8.131860e-10	2	true	DICPCG	2.099940e-03	7.980930e-05	2	true
1.21359       	smoothSolver	4.217890e-04	7.784300e-10	2	true	DICPCG	2.090100e-03	7.826610e-05	2	true
1.21418       	smoothSolver	4.214550e-04	7.656160e-10	2	true	DICPCG	2.087870e-03	8.080050e-05	2	true
1.21476       	smoothSolver	4.211800e-04	7.508200e-10	2	true	DICPCG	2.079670e-03	7.935870e-05	2	true
1.21535       	smoothSolver	4.208830e-04	7.343570e-10	2	true	DICPCG	2.082220e-03	7.873000e-05	2	true
1.21594       	smoothSolver	4.235350e-04	7.432920e-10	2	true	DICPCG	2.092230e-03	8.083970e-05	2	true
1.21654       	smoothSolver	4.232240e-04	7.302220e-10	2	true	DICPCG	2.098780e-03	7.935390e-05	2	true
1.21713       	smoothSolver	4.259220e-04	7.442170e-10	2	true	DICPCG	2.106550e-03	8.013670e-05	2	true
1.21773       	smoothSolver	4.286810e-04	7.579540e-10	2	true	DICPCG	2.115100e-03	7.970920e-05	2	true
1.21833       	smoothSolver	4.283790e-04	7.451860e-10	2	true	DICPCG	2.108540e-03	7.796230e-05	2	true
1.21894       	smoothSolver	4.312800e-04	7.598330e-10	2	true	DICPCG	2.105480e-03	7.990950e-05	2	true
1.21954       	smoothSolver	4.310310e-04	7.542040e-10	2	true	DICPCG	2.105620e-03	7.818880e-05	2	true
1.22015       	smoothSolver	4.340360e-04	7.773580e-10	2	true	DICPCG	2.120490e-03	7.955610e-05	2	true
1.22077       	smoothSolver	4.370530e-04	8.031430e-10	2	true	DICPCG	2.133880e-03	7.908510e-05	2	true
1.22139       	smoothSolver	4.401070e-04	8.325490e-10	2	true	DICPCG	2.141120e-03	7.952300e-05	2	true
1.22201       	smoothSolver	4.432110e-04	8.637670e-10	2	true	DICPCG	2.144750e-03	7.819930e-05	2	true
1.22264       	smoothSolver	4.463320e-04	8.953830e-10	2	true	DICPCG	2.160930e-03	7.744910e-05	2	true
1.22327       	smoothSolver	4.494750e-04	9.276430e-10	2	true	DICPCG	2.165480e-03	7.721370e-05	2	true
1.22391       	smoothSolver	4.526490e-04	9.621130e-10	2	true	DICPCG	2.163590e-03	7.736450e-05	2	true
1.22456       	smoothSolver	4.597870e-04	1.043550e-09	2	true	DICPCG	2.180750e-03	7.862710e-05	2	true
1.22522       	smoothSolver	4.632030e-04	1.091360e-09	2	true	DICPCG	2.168680e-03	7.623720e-05	2	true
1.22589       	smoothSolver	4.708720e-04	1.188800e-09	2	true	DICPCG	2.189560e-03	7.740080e-05	2	true
1.22656       	smoothSolver	4.745000e-04	1.244250e-09	2	true	DICPCG	2.194970e-03	7.679130e-05	2	true
1.22724       	smoothSolver	4.782410e-04	1.300830e-09	2	true	DICPCG	2.188060e-03	7.715830e-05	2	true
1.22793       	smoothSolver	4.820680e-04	1.356160e-09	2	true	DICPCG	2.195810e-03	7.730180e-05	2	true
1.22863       	smoothSolver	4.907940e-04	1.474690e-09	2	true	DICPCG	2.216170e-03	7.856810e-05	2	true
1.22933       	smoothSolver	4.949980e-04	1.535810e-09	2	true	DICPCG	2.234270e-03	7.748580e-05	2	true
1.23005       	smoothSolver	4.993350e-04	1.605750e-09	2	true	DICPCG	2.247260e-03	7.907270e-05	2	true
1.23078       	smoothSolver	5.089730e-04	1.766050e-09	2	true	DICPCG	2.272650e-03	8.162910e-05	2	true
1.23151       	smoothSolver	5.134790e-04	1.854420e-09	2	true	DICPCG	2.285110e-03	8.213880e-05	2	true
1.23226       	smoothSolver	5.181100e-04	1.947420e-09	2	true	DICPCG	2.297440e-03	8.276040e-05	2	true
1.23302       	smoothSolver	5.288380e-04	2.148150e-09	2	true	DICPCG	2.316040e-03	8.456630e-05	2	true
1.23379       	smoothSolver	5.339130e-04	2.246390e-09	2	true	DICPCG	2.305060e-03	8.274830e-05	2	true
1.23457       	smoothSolver	5.391030e-04	2.343950e-09	2	true	DICPCG	2.320510e-03	8.484440e-05	2	true
1.23536       	smoothSolver	5.510520e-04	2.591160e-09	2	true	DICPCG	2.355340e-03	8.770070e-05	2	true
1.23617       	smoothSolver	5.565980e-04	2.723070e-09	2	true	DICPCG	2.365050e-03	8.401290e-05	2	true
1.237         	smoothSolver	5.697850e-04	3.029180e-09	2	true	DICPCG	2.397060e-03	8.695210e-05	2	true
1.23783       	smoothSolver	5.685750e-04	2.990880e-09	2	true	DICPCG	2.379930e-03	8.443530e-05	2	true
1.23867       	smoothSolver	5.750040e-04	3.126900e-09	2	true	DICPCG	2.393770e-03	8.435180e-05	2	true
1.23952       	smoothSolver	5.818610e-04	3.272000e-09	2	true	DICPCG	2.401480e-03	8.344280e-05	2	true
1.24037       	smoothSolver	5.809230e-04	3.238790e-09	2	true	DICPCG	2.385190e-03	8.171910e-05	2	true
1.24124       	smoothSolver	5.885560e-04	3.430950e-09	2	true	DICPCG	2.402070e-03	8.457930e-05	2	true
1.24211       	smoothSolver	5.965290e-04	3.632020e-09	2	true	DICPCG	2.415640e-03	8.552280e-05	2	true
1.24299       	smoothSolver	5.954960e-04	3.598620e-09	2	true	DICPCG	2.387020e-03	8.243660e-05	2	true
1.24388       	smoothSolver	6.036550e-04	3.851800e-09	2	true	DICPCG	2.384540e-03	8.309500e-05	2	true
1.24477       	smoothSolver	6.026040e-04	3.836170e-09	2	true	DICPCG	2.369540e-03	8.252450e-05	2	true
1.24568       	smoothSolver	6.114700e-04	4.091840e-09	2	true	DICPCG	2.383840e-03	8.400540e-05	2	true
1.2466        	smoothSolver	6.207190e-04	4.349180e-09	2	true	DICPCG	2.395980e-03	8.396950e-05	2	true
1.24752       	smoothSolver	6.194530e-04	4.271980e-09	2	true	DICPCG	2.379930e-03	8.205900e-05	2	true
1.24846       	smoothSolver	6.292090e-04	4.534200e-09	2	true	DICPCG	2.402520e-03	8.376270e-05	2	true
1.24941       	smoothSolver	6.395110e-04	4.832760e-09	2	true	DICPCG	2.421190e-03	8.332290e-05	2	true
1.25037       	smoothSolver	6.383200e-04	4.742710e-09	2	true	DICPCG	2.403600e-03	8.300120e-05	2	true
1.25134       	smoothSolver	6.497060e-04	5.093600e-09	2	true	DICPCG	2.421850e-03	8.448040e-05	2	true
1.25233       	smoothSolver	6.619060e-04	5.496070e-09	2	true	DICPCG	2.440910e-03	8.420440e-05	2	true
1.25333       	smoothSolver	6.609580e-04	5.382080e-09	2	true	DICPCG	2.420290e-03	8.370810e-05	2	true
1.25434       	smoothSolver	6.743300e-04	5.800890e-09	2	true	DICPCG	2.457790e-03	8.906370e-05	2	true
1.25538       	smoothSolver	6.883950e-04	6.280450e-09	2	true	DICPCG	2.536850e-03	9.630360e-05	2	true
1.25642       	smoothSolver	6.870280e-04	6.161830e-09	2	true	DICPCG	2.553090e-03	9.834950e-05	2	true
1.25748       	smoothSolver	7.023380e-04	6.777120e-09	2	true	DICPCG	2.575540e-03	1.001070e-04	2	true
1.25857       	smoothSolver	7.189180e-04	7.529540e-09	2	true	DICPCG	2.677650e-03	9.792090e-05	2	true
1.25966       	smoothSolver	7.177280e-04	7.476880e-09	2	true	DICPCG	2.671110e-03	9.716110e-05	2	true
1.26078       	smoothSolver	7.364650e-04	8.392750e-09	2	true	DICPCG	2.733420e-03	9.966650e-05	2	true
1.2619        	smoothSolver	7.353470e-04	8.346620e-09	2	true	DICPCG	2.739770e-03	9.545310e-05	2	true
1.26305       	smoothSolver	7.564070e-04	9.447700e-09	2	true	DICPCG	2.790340e-03	9.471310e-05	2	true
1.26425       	smoothSolver	7.792770e-04	1.353260e-10	3	true	DICPCG	2.846110e-03	9.463890e-05	2	true
1.26544       	smoothSolver	7.775730e-04	1.304480e-10	3	true	DICPCG	2.824230e-03	9.162420e-05	2	true
1.26663       	smoothSolver	7.757850e-04	1.254050e-10	3	true	DICPCG	2.789650e-03	9.030090e-05	2	true
1.26787       	smoothSolver	8.027160e-04	1.507140e-10	3	true	DICPCG	2.904280e-03	9.298530e-05	2	true
1.2691        	smoothSolver	8.008570e-04	1.457520e-10	3	true	DICPCG	2.884840e-03	8.989640e-05	2	true
1.27039       	smoothSolver	8.321200e-04	1.804220e-10	3	true	DICPCG	2.954200e-03	9.365500e-05	2	true
1.27168       	smoothSolver	8.301910e-04	1.739900e-10	3	true	DICPCG	2.921170e-03	8.830920e-05	2	true
1.27296       	smoothSolver	8.283780e-04	1.685110e-10	3	true	DICPCG	2.935130e-03	8.746040e-05	2	true
1.27432       	smoothSolver	8.678900e-04	2.193100e-10	3	true	DICPCG	3.057700e-03	9.175950e-05	2	true
1.27567       	smoothSolver	8.657980e-04	2.124420e-10	3	true	DICPCG	3.001110e-03	8.707900e-05	2	true
1.27702       	smoothSolver	8.634940e-04	2.069330e-10	3	true	DICPCG	2.965420e-03	8.646440e-05	2	true
1.27846       	smoothSolver	9.149210e-04	2.897480e-10	3	true	DICPCG	3.054300e-03	9.221480e-05	2	true
1.2798        	smoothSolver	8.557560e-04	1.903650e-10	3	true	DICPCG	2.862740e-03	8.179190e-05	2	true
1.28115       	smoothSolver	8.536790e-04	1.848290e-10	3	true	DICPCG	2.833140e-03	8.428990e-05	2	true
1.2825        	smoothSolver	8.516260e-04	1.791170e-10	3	true	DICPCG	2.792040e-03	8.324320e-05	2	true
1.28384       	smoothSolver	8.495820e-04	1.738900e-10	3	true	DICPCG	2.751280e-03	8.171430e-05	2	true
1.28508       	smoothSolver	7.823240e-04	9.753060e-09	2	true	DICPCG	2.603580e-03	7.444080e-05	2	true
1.28633       	smoothSolver	7.804020e-04	9.578970e-09	2	true	DICPCG	2.608760e-03	7.804030e-05	2	true
1.28757       	smoothSolver	7.785830e-04	9.377460e-09	2	true	DICPCG	2.602970e-03	7.843080e-05	2	true
1.28881       	smoothSolver	7.766990e-04	9.158960e-09	2	true	DICPCG	2.593700e-03	7.836700e-05	2	true
1.29006       	smoothSolver	7.748590e-04	8.989830e-09	2	true	DICPCG	2.588810e-03	7.875760e-05	2	true
1.2913        	smoothSolver	7.730690e-04	8.847450e-09	2	true	DICPCG	2.592750e-03	7.957080e-05	2	true
1.29254       	smoothSolver	7.712460e-04	8.716670e-09	2	true	DICPCG	2.579020e-03	7.932810e-05	2	true
1.29379       	smoothSolver	7.694660e-04	8.590970e-09	2	true	DICPCG	2.578760e-03	7.935890e-05	2	true
1.29503       	smoothSolver	7.678810e-04	8.478420e-09	2	true	DICPCG	2.594720e-03	8.013240e-05	2	true
1.29627       	smoothSolver	7.663180e-04	8.388820e-09	2	true	DICPCG	2.577380e-03	8.027630e-05	2	true
1.29751       	smoothSolver	7.645680e-04	8.307190e-09	2	true	DICPCG	2.568690e-03	8.132970e-05	2	true
1.29876       	smoothSolver	7.628430e-04	8.201180e-09	2	true	DICPCG	2.558990e-03	8.173460e-05	2	true
1.3           	smoothSolver	7.611010e-04	8.079850e-09	2	true	DICPCG	2.545080e-03	8.254800e-05	2	true
1.30137       	smoothSolver	8.368990e-04	1.462200e-10	3	true	DICPCG	2.729430e-03	9.470870e-05	2	true
1.30274       	smoothSolver	8.351180e-04	1.412300e-10	3	true	DICPCG	2.675780e-03	8.545870e-05	2	true
1.30409       	smoothSolver	8.216550e-04	1.252890e-10	3	true	DICPCG	2.646520e-03	8.500920e-05	2	true
1.30542       	smoothSolver	8.083440e-04	1.112640e-10	3	true	DICPCG	2.632030e-03	8.533230e-05	2	true
1.30674       	smoothSolver	7.950260e-04	9.251170e-09	2	true	DICPCG	2.596060e-03	8.485010e-05	2	true
1.30803       	smoothSolver	7.820600e-04	8.510830e-09	2	true	DICPCG	2.562620e-03	8.502840e-05	2	true
1.30931       	smoothSolver	7.694380e-04	7.826180e-09	2	true	DICPCG	2.536980e-03	8.297160e-05	2	true
1.31057       	smoothSolver	7.570540e-04	7.194070e-09	2	true	DICPCG	2.508400e-03	8.258850e-05	2	true
1.31181       	smoothSolver	7.448180e-04	6.604030e-09	2	true	DICPCG	2.476970e-03	8.193440e-05	2	true
1.31305       	smoothSolver	7.429420e-04	6.470450e-09	2	true	DICPCG	2.479250e-03	8.148180e-05	2	true
1.31428       	smoothSolver	7.307670e-04	5.955900e-09	2	true	DICPCG	2.458330e-03	8.045380e-05	2	true
1.3155        	smoothSolver	7.291370e-04	5.845940e-09	2	true	DICPCG	2.456200e-03	8.120530e-05	2	true
1.31673       	smoothSolver	7.275570e-04	5.730980e-09	2	true	DICPCG	2.448510e-03	8.152050e-05	2	true
1.31795       	smoothSolver	7.260080e-04	5.606330e-09	2	true	DICPCG	2.457460e-03	8.180630e-05	2	true
1.31918       	smoothSolver	7.242180e-04	5.474600e-09	2	true	DICPCG	2.471480e-03	8.182990e-05	2	true
1.32038       	smoothSolver	7.115230e-04	4.991600e-09	2	true	DICPCG	2.439300e-03	8.008240e-05	2	true
1.32159       	smoothSolver	7.095850e-04	4.892340e-09	2	true	DICPCG	2.461000e-03	7.985560e-05	2	true
1.32279       	smoothSolver	7.076220e-04	4.799900e-09	2	true	DICPCG	2.460090e-03	8.173850e-05	2	true
1.324         	smoothSolver	7.056320e-04	4.722420e-09	2	true	DICPCG	2.458610e-03	8.170560e-05	2	true
1.32521       	smoothSolver	7.038660e-04	4.661190e-09	2	true	DICPCG	2.443350e-03	8.003290e-05	2	true
1.32641       	smoothSolver	7.023090e-04	4.608000e-09	2	true	DICPCG	2.449880e-03	8.006170e-05	2	true
1.32764       	smoothSolver	7.124250e-04	4.911960e-09	2	true	DICPCG	2.471400e-03	8.034760e-05	2	true
1.32887       	smoothSolver	7.107620e-04	4.851740e-09	2	true	DICPCG	2.460390e-03	7.971570e-05	2	true
1.33009       	smoothSolver	7.092980e-04	4.795720e-09	2	true	DICPCG	2.470140e-03	7.837630e-05	2	true
1.33134       	smoothSolver	7.205630e-04	5.134430e-09	2	true	DICPCG	2.490540e-03	8.073940e-05	2	true
1.33259       	smoothSolver	7.190470e-04	5.059450e-09	2	true	DICPCG	2.493050e-03	7.896990e-05	2	true
1.33386       	smoothSolver	7.310850e-04	5.418350e-09	2	true	DICPCG	2.517310e-03	8.121850e-05	2	true
1.33513       	smoothSolver	7.293580e-04	5.319660e-09	2	true	DICPCG	2.505190e-03	7.911790e-05	2	true
1.33641       	smoothSolver	7.274970e-04	5.217910e-09	2	true	DICPCG	2.497320e-03	7.701820e-05	2	true
1.33768       	smoothSolver	7.255300e-04	5.111680e-09	2	true	DICPCG	2.490310e-03	7.415520e-05	2	true
1.33895       	smoothSolver	7.236280e-04	5.003680e-09	2	true	DICPCG	2.504310e-03	7.339650e-05	2	true
1.34022       	smoothSolver	7.219210e-04	4.903380e-09	2	true	DICPCG	2.511190e-03	7.297270e-05	2	true
1.34152       	smoothSolver	7.357030e-04	5.317380e-09	2	true	DICPCG	2.585190e-03	7.330980e-05	2	true
1.34282       	smoothSolver	7.338810e-04	5.229540e-09	2	true	DICPCG	2.591290e-03	7.171220e-05	2	true
1.34412       	smoothSolver	7.317800e-04	5.149130e-09	2	true	DICPCG	2.595740e-03	7.065810e-05	2	true
1.34542       	smoothSolver	7.296130e-04	5.075560e-09	2	true	DICPCG	2.596940e-03	6.940480e-05	2	true
1.34675       	smoothSolver	7.450730e-04	5.582240e-09	2	true	DICPCG	2.645110e-03	7.156770e-05	2	true
1.34808       	smoothSolver	7.425460e-04	5.495070e-09	2	true	DICPCG	2.647450e-03	7.088950e-05	2	true
1.34945       	smoothSolver	7.597550e-04	6.092060e-09	2	true	DICPCG	2.715180e-03	7.367740e-05	2	true
1.35081       	smoothSolver	7.575340e-04	5.991020e-09	2	true	DICPCG	2.710030e-03	7.289670e-05	2	true
1.35222       	smoothSolver	7.770070e-04	6.714690e-09	2	true	DICPCG	2.757150e-03	7.604240e-05	2	true
1.35362       	smoothSolver	7.750060e-04	6.618440e-09	2	true	DICPCG	2.754640e-03	7.434620e-05	2	true
1.35499       	smoothSolver	7.506390e-04	5.698960e-09	2	true	DICPCG	2.695660e-03	7.237960e-05	2	true
1.35635       	smoothSolver	7.488440e-04	5.641210e-09	2	true	DICPCG	2.683450e-03	7.349460e-05	2	true
1.35772       	smoothSolver	7.470660e-04	5.594070e-09	2	true	DICPCG	2.673810e-03	7.089810e-05	2	true
1.35908       	smoothSolver	7.451700e-04	5.538890e-09	2	true	DICPCG	2.688660e-03	6.941380e-05	2	true
1.36044       	smoothSolver	7.432620e-04	5.481870e-09	2	true	DICPCG	2.711340e-03	7.032110e-05	2	true
1.36186       	smoothSolver	7.679520e-04	6.378810e-09	2	true	DICPCG	2.800870e-03	7.512560e-05	2	true
1.36327       	smoothSolver	7.660170e-04	6.305180e-09	2	true	DICPCG	2.821930e-03	7.405160e-05	2	true
1.36468       	smoothSolver	7.640320e-04	6.251040e-09	2	true	DICPCG	2.827740e-03	7.593370e-05	2	true
1.36604       	smoothSolver	7.329800e-04	5.184170e-09	2	true	DICPCG	2.774210e-03	7.429550e-05	2	true
1.3674        	smoothSolver	7.313240e-04	5.170590e-09	2	true	DICPCG	2.794890e-03	7.833390e-05	2	true
1.3687        	smoothSolver	7.006250e-04	4.277150e-09	2	true	DICPCG	2.722510e-03	7.658300e-05	2	true
1.37001       	smoothSolver	6.994880e-04	4.268590e-09	2	true	DICPCG	2.735990e-03	7.810050e-05	2	true
1.37131       	smoothSolver	6.985660e-04	4.252930e-09	2	true	DICPCG	2.752060e-03	7.628250e-05	2	true
1.37262       	smoothSolver	6.976620e-04	4.228750e-09	2	true	DICPCG	2.765040e-03	7.752290e-05	2	true
1.37386       	smoothSolver	6.652810e-04	3.396500e-09	2	true	DICPCG	2.679620e-03	7.448330e-05	2	true
1.37511       	smoothSolver	6.646850e-04	3.384300e-09	2	true	DICPCG	2.698750e-03	7.853390e-05	2	true
1.37635       	smoothSolver	6.640080e-04	3.370260e-09	2	true	DICPCG	2.709700e-03	7.885240e-05	2	true
1.37759       	smoothSolver	6.632090e-04	3.359740e-09	2	true	DICPCG	2.707190e-03	7.882870e-05	2	true
