# Solver information
# Time              	p_rgh_solver        	p_rgh_initial       	p_rgh_final         	p_rgh_iters         	p_rgh_converged     
2.94715932305       	GAMG	6.452133043650e-02	3.414724068240e-04	1	true
2.94810621537       	GAMG	6.507383798010e-02	3.293924508050e-04	1	true
2.94905310768       	GAMG	6.603304937550e-02	3.100831918390e-04	1	true
2.95                	GAMG	6.361054835840e-02	3.538066567650e-04	1	true
2.95106382979       	GAMG	7.144514407640e-02	3.982005948180e-04	1	true
2.95217601547       	GAMG	7.461108323540e-02	3.367133801080e-04	1	true
2.95328820116       	GAMG	7.374730424240e-02	3.484792398950e-04	1	true
2.95440038685       	GAMG	7.186506281360e-02	3.671185882190e-04	1	true
2.95548609192       	GAMG	6.782787410840e-02	3.450755264090e-04	1	true
2.95654594688       	GAMG	6.539156581390e-02	3.286686360670e-04	1	true
2.95760580183       	GAMG	6.541358924410e-02	2.949484293320e-04	1	true
2.95866565678       	GAMG	6.366857360290e-02	3.238578493390e-04	1	true
2.95972551174       	GAMG	6.390075158750e-02	3.535895876840e-04	1	true
2.96078536669       	GAMG	6.473562170770e-02	3.414314770610e-04	1	true
2.96184522165       	GAMG	6.521498757830e-02	3.410777194790e-04	1	true
2.9629050766        	GAMG	6.565365613050e-02	3.717097245920e-04	1	true
2.96399610376       	GAMG	6.801812208590e-02	3.877112253460e-04	1	true
2.96508713092       	GAMG	6.956471592410e-02	3.645493583970e-04	1	true
2.96617815808       	GAMG	6.944228843420e-02	3.898083523400e-04	1	true
2.96726918524       	GAMG	7.009995824460e-02	4.013877367810e-04	1	true
2.96839783402       	GAMG	7.348974553750e-02	3.934796341280e-04	1	true
2.96956828461       	GAMG	7.692432235290e-02	3.940671628430e-04	1	true
2.97078555323       	GAMG	7.803532320740e-02	4.045304247540e-04	1	true
2.97205574657       	GAMG	8.207045523620e-02	4.083360187500e-04	1	true
2.97327071411       	GAMG	7.952962973220e-02	3.904543265260e-04	1	true
2.97448568165       	GAMG	7.835224103820e-02	3.864423527930e-04	1	true
2.97570064919       	GAMG	7.851252752600e-02	3.900741089030e-04	1	true
2.97691561673       	GAMG	7.969917439540e-02	3.851133366380e-04	1	true
2.97819808247       	GAMG	8.420203507610e-02	4.230939049840e-04	1	true
2.9794805482        	GAMG	8.179403559540e-02	4.167373053930e-04	1	true
2.98084851166       	GAMG	8.619657223720e-02	4.109338448650e-04	1	true
2.98221647511       	GAMG	8.503168546650e-02	4.073036569670e-04	1	true
2.98358443856       	GAMG	8.009499370510e-02	3.687066762520e-04	1	true
2.98495240202       	GAMG	8.073462798370e-02	3.489901393930e-04	1	true
2.98632036547       	GAMG	8.267233947610e-02	3.518015749870e-04	1	true
2.98768832892       	GAMG	8.309517497450e-02	4.006671600040e-04	1	true
2.98905629238       	GAMG	8.472032193380e-02	3.692758212860e-04	1	true
2.99042425583       	GAMG	8.601418257930e-02	3.970120615000e-04	1	true
2.99179221928       	GAMG	8.634190017090e-02	4.016746425950e-04	1	true
2.99316018273       	GAMG	8.700961694980e-02	3.906330389200e-04	1	true
2.99452814619       	GAMG	8.816867927320e-02	4.214703977720e-04	1	true
2.99589610964       	GAMG	8.918936998390e-02	3.922768602390e-04	1	true
2.99726407309       	GAMG	8.819953848550e-02	3.913669040990e-04	1	true
2.99863203655       	GAMG	8.857908165460e-02	4.044562024070e-04	1	true
3                   	GAMG	8.939504455170e-02	4.085994014860e-04	1	true
3.00138888889       	GAMG	8.928677022770e-02	4.112938449090e-04	1	true
3.00277777778       	GAMG	9.011349528040e-02	4.420066389600e-04	1	true
3.00405405405       	GAMG	8.352599497690e-02	4.074877262590e-04	1	true
3.00526315789       	GAMG	7.653751804790e-02	3.542221079900e-04	1	true
3.00641025641       	GAMG	7.280215653340e-02	3.434630322450e-04	1	true
3.0075              	GAMG	6.914034016230e-02	3.214376593060e-04	1	true
3.00853658537       	GAMG	6.204001461470e-02	3.057861927940e-04	1	true
3.00954788816       	GAMG	6.080401841230e-02	2.924057018800e-04	1	true
3.01051103368       	GAMG	5.911522841340e-02	2.838819622290e-04	1	true
3.01145124717       	GAMG	5.768184662570e-02	2.645129048480e-04	1	true
3.01234772979       	GAMG	5.521389757630e-02	2.643897730800e-04	1	true
3.01322336398       	GAMG	5.482902769320e-02	2.779981155260e-04	1	true
3.01407863459       	GAMG	5.473163346930e-02	2.715215604760e-04	1	true
3.01491401518       	GAMG	5.440207284610e-02	2.950449045560e-04	1	true
3.01574939577       	GAMG	5.454505156350e-02	2.983541598010e-04	1	true
3.01656488634       	GAMG	5.382282819300e-02	2.942940855020e-04	1	true
3.01736096048       	GAMG	5.250879076040e-02	3.053498094380e-04	1	true
3.01815703461       	GAMG	5.293940386340e-02	2.772099887190e-04	1	true
3.01893369231       	GAMG	5.115796590010e-02	2.691353363050e-04	1	true
3.01969140713       	GAMG	4.992356948600e-02	2.550934548230e-04	1	true
3.02044912195       	GAMG	5.039767395810e-02	2.626742208240e-04	1	true
3.0211878939        	GAMG	4.963752887190e-02	2.417052632920e-04	1	true
3.02190819655       	GAMG	4.843820870660e-02	2.293821313410e-04	1	true
3.02262849921       	GAMG	4.814169007970e-02	2.617305315570e-04	1	true
3.02333033256       	GAMG	4.677724546940e-02	2.558633685020e-04	1	true
3.02403216591       	GAMG	4.729665666950e-02	2.553669870730e-04	1	true
3.02473399927       	GAMG	4.758648320400e-02	2.561799598200e-04	1	true
3.02543583262       	GAMG	4.704211848080e-02	2.447606007070e-04	1	true
3.02613766597       	GAMG	4.708051643960e-02	2.396830680460e-04	1	true
3.02681944695       	GAMG	4.616944685130e-02	2.264196910500e-04	1	true
3.02750122792       	GAMG	4.593085921250e-02	2.311096979460e-04	1	true
3.02818300889       	GAMG	4.543124089040e-02	2.406138637720e-04	1	true
3.02884412983       	GAMG	4.376738221730e-02	2.717800218210e-04	1	true
3.02950525078       	GAMG	4.379917007670e-02	2.295432058720e-04	1	true
3.03016637172       	GAMG	4.419350770010e-02	2.272251046700e-04	1	true
3.03080616618       	GAMG	4.266410260910e-02	2.504400205870e-04	1	true
3.03144596064       	GAMG	4.285034178970e-02	2.553292008080e-04	1	true
3.03206442862       	GAMG	4.115259264340e-02	2.120212055110e-04	1	true
3.0326828966        	GAMG	4.005849072790e-02	2.073675914680e-04	1	true
3.03330136458       	GAMG	4.026243141720e-02	2.044964660930e-04	1	true
3.03389774441       	GAMG	3.840776563040e-02	1.789913222470e-04	1	true
3.03449412425       	GAMG	3.800158467120e-02	1.990675674510e-04	1	true
3.03509050409       	GAMG	3.694155039160e-02	1.958975579940e-04	1	true
3.03568688392       	GAMG	3.675414415150e-02	1.951755901030e-04	1	true
3.03628326376       	GAMG	3.650438001980e-02	1.917607781650e-04	1	true
3.0368796436        	GAMG	3.693709467040e-02	1.871306451390e-04	1	true
3.03747602343       	GAMG	3.695607426820e-02	2.095356761300e-04	1	true
3.03807240327       	GAMG	3.730029244630e-02	2.060707200320e-04	1	true
3.03866878311       	GAMG	3.785574174130e-02	2.003747384600e-04	1	true
3.03926516294       	GAMG	3.798736018710e-02	1.849691332060e-04	1	true
3.03986154278       	GAMG	3.792053353820e-02	1.905694376610e-04	1	true
3.04045792262       	GAMG	3.787289427310e-02	2.058444518430e-04	1	true
3.04105430245       	GAMG	3.811006224010e-02	1.871859645560e-04	1	true
3.04165068229       	GAMG	3.877980233860e-02	2.069290106030e-04	1	true
3.04224706212       	GAMG	3.927238408960e-02	2.071595239100e-04	1	true
3.04284344196       	GAMG	3.953005842290e-02	2.105920073130e-04	1	true
3.0434398218        	GAMG	3.888642190710e-02	2.036561103000e-04	1	true
3.04403620163       	GAMG	3.891079617530e-02	1.997458686350e-04	1	true
3.04463258147       	GAMG	3.921061981260e-02	2.013673085920e-04	1	true
3.04522896131       	GAMG	3.958879449230e-02	2.100134644530e-04	1	true
3.04582534114       	GAMG	3.962235985390e-02	2.061473576860e-04	1	true
3.04642172098       	GAMG	3.953717549710e-02	2.033351262730e-04	1	true
3.04701810082       	GAMG	3.945337853440e-02	1.971385289430e-04	1	true
3.04761448065       	GAMG	3.905091497090e-02	2.034711631120e-04	1	true
3.04821086049       	GAMG	3.965169079630e-02	1.961529472560e-04	1	true
3.04880724033       	GAMG	4.014673255190e-02	2.101473464730e-04	1	true
3.04940362016       	GAMG	4.065156169400e-02	2.686012607020e-04	1	true
3.05                	GAMG	4.110927870260e-02	2.617016811560e-04	1	true
3.05064935065       	GAMG	4.410877699030e-02	2.594835293980e-04	1	true
3.05130735931       	GAMG	4.377153213020e-02	2.300867226290e-04	1	true
3.05196536797       	GAMG	4.379988285200e-02	2.563184771890e-04	1	true
3.05262337662       	GAMG	4.377794258780e-02	2.529072222360e-04	1	true
3.05328138528       	GAMG	4.415786954090e-02	2.334798963280e-04	1	true
3.05393025493       	GAMG	4.339861857110e-02	2.224126451760e-04	1	true
3.05457912458       	GAMG	4.257678417160e-02	2.211194991700e-04	1	true
3.05522799423       	GAMG	4.330516141380e-02	2.670519670410e-04	1	true
3.05587686388       	GAMG	4.404867338100e-02	2.707958858550e-04	1	true
3.05652573353       	GAMG	4.459058425540e-02	2.428862768060e-04	1	true
3.05717460317       	GAMG	4.404493296630e-02	2.557238199600e-04	1	true
3.05783345543       	GAMG	4.322131543750e-02	2.414870343720e-04	1	true
3.05849230769       	GAMG	4.300485970240e-02	2.708385818950e-04	1	true
3.05915115995       	GAMG	4.345540629670e-02	2.320111234040e-04	1	true
3.05983197395       	GAMG	4.469811739530e-02	2.494518727770e-04	1	true
3.06053667616       	GAMG	4.632690094870e-02	2.843222688960e-04	1	true
3.06125419114       	GAMG	4.582455398250e-02	2.621952670770e-04	1	true
3.06198524414       	GAMG	4.515850621940e-02	2.547043800440e-04	1	true
3.06273063151       	GAMG	4.644928036670e-02	2.590105602090e-04	1	true
3.06350707669       	GAMG	4.831662486900e-02	2.845213664480e-04	1	true
3.06431803054       	GAMG	4.951427467570e-02	2.807090895430e-04	1	true
3.06516760124       	GAMG	5.146521751480e-02	2.788380692940e-04	1	true
3.06603841121       	GAMG	5.338109975710e-02	3.054089204780e-04	1	true
3.06693213723       	GAMG	5.574910377510e-02	3.417373797440e-04	1	true
3.06785068897       	GAMG	5.746511577840e-02	3.502185179190e-04	1	true
3.06879625694       	GAMG	5.897745721630e-02	3.154262615430e-04	1	true
3.06977137391       	GAMG	6.172512726710e-02	3.452115713460e-04	1	true
3.07074649089       	GAMG	6.217660674560e-02	3.464023807080e-04	1	true
3.07175523258       	GAMG	6.404167226410e-02	3.528926944250e-04	1	true
3.07280133508       	GAMG	6.692394319760e-02	3.738668877410e-04	1	true
3.07384743757       	GAMG	6.758435457310e-02	3.805142113470e-04	1	true
3.07493712767       	GAMG	6.968573202940e-02	3.887333233440e-04	1	true
3.07607634914       	GAMG	7.217370516300e-02	3.980102879300e-04	1	true
3.07721557061       	GAMG	7.169243125520e-02	4.073453488360e-04	1	true
3.07835479208       	GAMG	7.140317152610e-02	3.769086994360e-04	1	true
3.07949401355       	GAMG	7.175914246820e-02	3.754359206530e-04	1	true
3.08070024805       	GAMG	7.563038463950e-02	3.841892454810e-04	1	true
3.08190648255       	GAMG	7.590364421150e-02	3.982708890660e-04	1	true
3.08311271704       	GAMG	7.418169121800e-02	4.068536842100e-04	1	true
3.08431895154       	GAMG	7.478593359170e-02	4.138838492440e-04	1	true
3.08552518604       	GAMG	7.455558399580e-02	3.936786070130e-04	1	true
3.08673142053       	GAMG	7.420813926100e-02	3.990248195380e-04	1	true
3.08793765503       	GAMG	7.382983626390e-02	3.765867207020e-04	1	true
3.08914388953       	GAMG	7.221758365150e-02	3.683892803680e-04	1	true
3.09035012402       	GAMG	7.170437163710e-02	3.669209149340e-04	1	true
3.09155635852       	GAMG	7.009510963620e-02	3.415395195180e-04	1	true
3.09276259302       	GAMG	6.894942684830e-02	3.607638522770e-04	1	true
3.09396882752       	GAMG	6.784758015060e-02	3.532602408010e-04	1	true
3.09517506201       	GAMG	6.551759500810e-02	3.348961167990e-04	1	true
3.09638129651       	GAMG	6.576949999500e-02	3.169540175500e-04	1	true
3.09758753101       	GAMG	6.654661493240e-02	3.337267983180e-04	1	true
3.0987937655        	GAMG	6.695032894830e-02	3.322916739150e-04	1	true
3.1                 	GAMG	6.805218445590e-02	3.597306676600e-04	1	true
3.1012195122        	GAMG	6.832078276940e-02	3.586019801430e-04	1	true
3.10240928019       	GAMG	6.622030001140e-02	3.627361439750e-04	1	true
3.10357002945       	GAMG	6.540402145220e-02	3.631158780050e-04	1	true
3.10476054152       	GAMG	6.749008788080e-02	3.587543605050e-04	1	true
3.10595105358       	GAMG	6.864832434240e-02	4.114482230730e-04	1	true
3.10714156565       	GAMG	6.788980217790e-02	3.892028175000e-04	1	true
3.10829990171       	GAMG	6.547666252330e-02	3.651798879360e-04	1	true
3.10945823778       	GAMG	6.684285046420e-02	3.539451255520e-04	1	true
3.11065064255       	GAMG	6.789809650040e-02	3.928550501660e-04	1	true
3.11184304732       	GAMG	6.756294080880e-02	3.811022413490e-04	1	true
3.11299931861       	GAMG	6.622857781040e-02	3.731433612360e-04	1	true
3.11415558991       	GAMG	6.443669091840e-02	3.210537108270e-04	1	true
3.1153118612        	GAMG	6.548863853460e-02	3.343577664620e-04	1	true
3.11646813249       	GAMG	6.589676938730e-02	3.462037867790e-04	1	true
3.11762440379       	GAMG	6.458750632290e-02	3.412132356330e-04	1	true
3.11878067508       	GAMG	6.608439278150e-02	3.575690691060e-04	1	true
3.11993694637       	GAMG	6.491759523910e-02	3.281462285020e-04	1	true
3.1210503928        	GAMG	6.132374177460e-02	3.270223133170e-04	1	true
3.12220837709       	GAMG	6.367075431090e-02	3.207119405220e-04	1	true
3.12336636138       	GAMG	6.288585268650e-02	3.451261950110e-04	1	true
3.12447609632       	GAMG	6.022728861030e-02	3.056398478270e-04	1	true
3.12558583126       	GAMG	5.974666870500e-02	2.974310420470e-04	1	true
3.12669556621       	GAMG	5.952537959370e-02	3.052205755420e-04	1	true
3.12780530115       	GAMG	5.866176066000e-02	2.972349859940e-04	1	true
3.12891503609       	GAMG	5.765589924590e-02	2.971051572700e-04	1	true
3.13002477103       	GAMG	5.557064663480e-02	2.942851167940e-04	1	true
3.13113450598       	GAMG	5.390176737370e-02	3.046099970290e-04	1	true
3.13224424092       	GAMG	5.333561946890e-02	3.283500389660e-04	1	true
3.13335397586       	GAMG	5.428434992710e-02	3.243713484070e-04	1	true
3.13439435237       	GAMG	5.122716679660e-02	2.771799611310e-04	1	true
3.13543472888       	GAMG	5.100314905050e-02	2.908019287680e-04	1	true
3.13647510539       	GAMG	5.106586195400e-02	3.167714682160e-04	1	true
3.1375154819        	GAMG	5.099378808370e-02	3.079845815900e-04	1	true
3.13855585841       	GAMG	5.090496170120e-02	2.946961757990e-04	1	true
3.13959623491       	GAMG	5.052882324820e-02	2.889157304990e-04	1	true
3.14063661142       	GAMG	5.118390695240e-02	3.212956685850e-04	1	true
3.14167698793       	GAMG	5.142498887050e-02	3.345512736740e-04	1	true
3.14271736444       	GAMG	5.062971709190e-02	3.289376249640e-04	1	true
3.14375774095       	GAMG	5.066495105890e-02	2.669732414150e-04	1	true
3.14479811746       	GAMG	5.081893190650e-02	2.712668425300e-04	1	true
3.14583849397       	GAMG	5.040574339310e-02	2.749928609500e-04	1	true
3.14687887047       	GAMG	4.947902832560e-02	2.965469353010e-04	1	true
3.14791924698       	GAMG	5.022936724960e-02	3.096945982290e-04	1	true
3.14895962349       	GAMG	4.987282440010e-02	2.803042174380e-04	1	true
3.15                	GAMG	4.971965540710e-02	2.592532146300e-04	1	true
3.15106382979       	GAMG	5.054693170900e-02	3.107534134260e-04	1	true
3.15217601547       	GAMG	5.217122422170e-02	3.174830405200e-04	1	true
3.15328820116       	GAMG	5.169644709160e-02	2.982770265250e-04	1	true
3.15440038685       	GAMG	5.210734906520e-02	2.933902845650e-04	1	true
3.1555696077        	GAMG	5.516122415720e-02	2.741322316340e-04	1	true
3.15677042911       	GAMG	5.744095672170e-02	2.871838702290e-04	1	true
3.15797125052       	GAMG	5.605179432410e-02	2.662620465570e-04	1	true
3.15920739021       	GAMG	5.745963768500e-02	2.846358954610e-04	1	true
3.16048215927       	GAMG	6.063548070330e-02	2.904556553130e-04	1	true
3.16179942063       	GAMG	6.194472320660e-02	3.297109703220e-04	1	true
3.16307277327       	GAMG	6.005342473650e-02	2.848827546720e-04	1	true
3.16430368083       	GAMG	5.782883181080e-02	2.876259339600e-04	1	true
3.16553458839       	GAMG	5.853891209530e-02	3.015560683610e-04	1	true
3.16672305086       	GAMG	5.691882657120e-02	2.668722622720e-04	1	true
3.16787053186       	GAMG	5.536907288170e-02	2.576187057920e-04	1	true
3.16901801287       	GAMG	5.513190252380e-02	2.476910263110e-04	1	true
3.17016549387       	GAMG	5.395791100190e-02	2.923739868380e-04	1	true
3.17135887412       	GAMG	5.699303575640e-02	2.970156740210e-04	1	true
3.17250451915       	GAMG	5.555901377560e-02	2.953071482590e-04	1	true
3.17369997484       	GAMG	5.843938707720e-02	3.344875028250e-04	1	true
3.1748434542        	GAMG	5.463952064450e-02	3.062832134460e-04	1	true
3.17589164361       	GAMG	4.927327926070e-02	2.342200326080e-04	1	true
3.17685597786       	GAMG	4.620666536230e-02	2.120419516320e-04	1	true
3.17774613256       	GAMG	4.406637357280e-02	2.585780108090e-04	1	true
3.17860205054       	GAMG	4.293688548690e-02	2.866740531860e-04	1	true
3.17939456718       	GAMG	3.895953820810e-02	2.081957589010e-04	1	true
3.18015773136       	GAMG	3.673052094700e-02	2.647392695260e-04	1	true
3.1808926302        	GAMG	3.507567338560e-02	2.318375577080e-04	1	true
3.18160031056       	GAMG	3.422480766950e-02	1.691162452600e-04	1	true
3.18225744233       	GAMG	3.203795391970e-02	1.585900947320e-04	1	true
3.1828911051        	GAMG	3.102166430680e-02	1.531143438560e-04	1	true
3.18350213706       	GAMG	2.999016330000e-02	1.545504984990e-04	1	true
3.18409134645       	GAMG	2.892512209690e-02	1.489288249080e-04	1	true
3.18463992071       	GAMG	2.704634726800e-02	1.370270608950e-04	1	true
3.18516957862       	GAMG	2.609342355810e-02	1.381475320170e-04	1	true
3.18568097246       	GAMG	2.512219644110e-02	1.799392482120e-04	1	true
3.1861923663        	GAMG	2.506760467330e-02	1.516327048710e-04	1	true
3.18668549608       	GAMG	2.455430213210e-02	1.219024410580e-04	2	true
3.18717862585       	GAMG	2.434465406440e-02	9.124286194590e-05	2	true
3.18765349156       	GAMG	2.357396904090e-02	1.243669733460e-04	2	true
3.18811076965       	GAMG	2.334331534740e-02	2.013249533680e-04	2	true
3.18856804774       	GAMG	2.319949323020e-02	1.422636719010e-04	2	true
3.18902532583       	GAMG	2.297745982500e-02	2.110728525230e-04	1	true
3.18948260392       	GAMG	2.353484242490e-02	1.634990547190e-04	2	true
3.18993988201       	GAMG	2.374518760430e-02	1.854115165860e-04	2	true
3.19037727845       	GAMG	2.292950379000e-02	2.078141267180e-04	2	true
3.19081467488       	GAMG	2.288516342290e-02	7.405875484660e-05	3	true
3.19125207132       	GAMG	2.274751301220e-02	2.220879572390e-04	2	true
3.19168946775       	GAMG	2.245081389030e-02	2.214719957140e-04	2	true
3.19212686418       	GAMG	2.250115851020e-02	8.366722687180e-05	3	true
3.19256426062       	GAMG	2.264472391770e-02	2.140825258140e-04	2	true
3.19300165705       	GAMG	2.311536914970e-02	6.893690189710e-05	3	true
3.19343905349       	GAMG	2.346607022910e-02	6.409719449160e-05	3	true
3.19387644992       	GAMG	2.306434687880e-02	1.417887080990e-04	2	true
3.19431384636       	GAMG	2.301927594090e-02	1.519395528630e-04	2	true
3.19475124279       	GAMG	2.314650702350e-02	2.300614753420e-04	2	true
3.19518863922       	GAMG	2.279796047720e-02	1.396258856380e-04	2	true
3.19562603566       	GAMG	2.245250649120e-02	1.099033212120e-04	1	true
3.19606343209       	GAMG	2.246779278790e-02	1.962219435090e-04	1	true
3.19650082853       	GAMG	2.243129655710e-02	1.576023583620e-04	2	true
3.19693822496       	GAMG	2.273562979140e-02	8.071029776180e-05	3	true
3.19737562139       	GAMG	2.315950869010e-02	9.135018878850e-05	3	true
3.19781301783       	GAMG	2.316768674090e-02	2.049115314030e-04	1	true
3.19825041426       	GAMG	2.434181169310e-02	2.277765462150e-04	2	true
3.1986878107        	GAMG	2.402047692130e-02	2.326535061050e-04	2	true
3.19912520713       	GAMG	2.270561217310e-02	2.258894918780e-04	1	true
3.19956260357       	GAMG	2.258935590830e-02	1.408396482770e-04	1	true
3.2                 	GAMG	2.308091854170e-02	1.397989575970e-04	1	true
3.2004587156        	GAMG	2.427838285890e-02	2.183636166240e-04	1	true
3.20091743119       	GAMG	2.342166341100e-02	2.184118268170e-04	1	true
3.20138488423       	GAMG	2.394362066680e-02	1.235901471830e-04	1	true
3.20185687564       	GAMG	2.511570379910e-02	1.305448844790e-04	1	true
3.20233354024       	GAMG	2.616382213970e-02	1.996386280270e-04	1	true
3.20281501963       	GAMG	2.557339603970e-02	1.526772697370e-04	1	true
3.20330652985       	GAMG	2.531673117550e-02	1.496435199280e-04	2	true
3.20380326889       	GAMG	2.641574317580e-02	2.031744680960e-04	2	true
3.20430540727       	GAMG	2.757391343590e-02	1.872622356750e-04	2	true
3.20481882966       	GAMG	2.741943850510e-02	2.066970087690e-04	1	true
3.20533815346       	GAMG	2.739545658270e-02	2.533073969100e-04	1	true
3.20586358695       	GAMG	2.871153424340e-02	2.514797019830e-04	1	true
3.20640183589       	GAMG	3.000044557770e-02	1.807531527950e-04	1	true
3.20694008483       	GAMG	2.797189928310e-02	1.512050667440e-04	2	true
3.20749213502       	GAMG	2.953052687700e-02	2.266147175160e-04	2	true
3.20805144903       	GAMG	3.055082117610e-02	1.394070771600e-04	2	true
3.20861832134       	GAMG	2.899304234990e-02	1.487299741870e-04	2	true
3.20919306688       	GAMG	3.071804425730e-02	2.396923942540e-04	2	true
3.20977602307       	GAMG	3.237584597720e-02	2.051376103590e-04	2	true
3.21036755214       	GAMG	3.025656460370e-02	1.158547954950e-04	2	true
3.21096804378       	GAMG	3.082251339650e-02	2.046918915710e-04	1	true
3.21157791809       	GAMG	3.283177085220e-02	1.474245102290e-04	2	true
3.21219762909       	GAMG	3.085414620470e-02	1.182468203810e-04	2	true
3.21282766861       	GAMG	3.226159012970e-02	2.775731023460e-04	1	true
3.21346857087       	GAMG	3.471585931990e-02	2.066963875340e-04	2	true
3.21412091782       	GAMG	3.212527235520e-02	1.637654984070e-04	2	true
3.21478534527       	GAMG	3.392838088430e-02	2.698695862270e-04	1	true
3.21544977271       	GAMG	3.442103096550e-02	2.957704038370e-04	1	true
3.21612722815       	GAMG	3.296823068100e-02	2.533185897900e-04	1	true
3.21681850921       	GAMG	3.516198606260e-02	2.736159023010e-04	1	true
3.21750979027       	GAMG	3.354213490080e-02	1.377018403240e-04	2	true
3.21821609918       	GAMG	3.428399638170e-02	3.248665035210e-04	1	true
3.21893846056       	GAMG	3.613076989340e-02	2.857938318340e-04	1	true
3.21966082194       	GAMG	3.379853624820e-02	2.696119571160e-04	1	true
3.22040080189       	GAMG	3.642009287360e-02	2.898134886680e-04	1	true
3.22115975569       	GAMG	3.552077370540e-02	1.611144210990e-04	2	true
3.22191870949       	GAMG	3.534804088780e-02	2.014137955940e-04	2	true
3.22269874534       	GAMG	3.633516563320e-02	1.374338433610e-04	2	true
3.22347878118       	GAMG	3.461895650460e-02	2.264401466580e-04	1	true
3.22428245448       	GAMG	3.836429599610e-02	2.586724047590e-04	1	true
3.22508612778       	GAMG	3.616669468450e-02	1.536851742900e-04	2	true
3.22591659019       	GAMG	4.044638940480e-02	3.445561300750e-04	1	true
3.22674705259       	GAMG	3.864711040750e-02	2.862854869530e-04	1	true
3.22760827287       	GAMG	4.071208878970e-02	2.247833678290e-04	1	true
3.22846949314       	GAMG	4.010459406970e-02	2.798648616430e-04	1	true
3.22933071342       	GAMG	3.907870199940e-02	2.712573928260e-04	1	true
3.23019193369       	GAMG	3.918489856640e-02	1.411465245820e-04	2	true
3.23109230034       	GAMG	3.877883775260e-02	3.037719146610e-04	1	true
3.23199266699       	GAMG	3.970028895620e-02	2.788157624550e-04	1	true
3.23289303364       	GAMG	3.923782760100e-02	2.810704182480e-04	1	true
3.23379340029       	GAMG	4.078229053460e-02	1.754094326060e-04	2	true
3.23474672969       	GAMG	4.049324933070e-02	3.576168648710e-04	1	true
3.23570005908       	GAMG	4.153124798140e-02	2.992805555310e-04	1	true
3.23665338848       	GAMG	4.070114861340e-02	1.500991739820e-04	2	true
3.23760671787       	GAMG	4.163353155610e-02	2.536159700520e-04	2	true
3.23856004726       	GAMG	3.954878539080e-02	1.903863177730e-04	2	true
3.23951337666       	GAMG	4.085231499020e-02	3.668140349160e-04	1	true
3.24046670605       	GAMG	4.000305476050e-02	1.281797278720e-04	2	true
3.24142003545       	GAMG	4.019918492130e-02	2.262828414240e-04	2	true
3.24237336484       	GAMG	3.923602573620e-02	3.510133657130e-04	1	true
3.24332669424       	GAMG	4.057437249390e-02	2.786995496580e-04	1	true
3.24428002363       	GAMG	3.955006600250e-02	3.214235857890e-04	1	true
3.24523335303       	GAMG	3.984116026800e-02	1.582188084940e-04	2	true
3.24618668242       	GAMG	3.844224409020e-02	1.596348013740e-04	2	true
3.24714001182       	GAMG	3.993364283030e-02	3.254453986880e-04	1	true
3.24809334121       	GAMG	3.757927081630e-02	3.238575513070e-04	1	true
3.24904667061       	GAMG	3.925627296010e-02	3.322994803960e-04	1	true
3.25                	GAMG	3.950270213890e-02	1.514677898230e-04	2	true
3.25098039216       	GAMG	4.098734939290e-02	1.777872177830e-04	2	true
3.25198079232       	GAMG	3.992226477530e-02	1.453674551550e-04	2	true
3.25298119248       	GAMG	4.079969677340e-02	3.832043588320e-04	1	true
3.25398159264       	GAMG	4.065381898450e-02	3.834718519850e-04	1	true
3.2549819928        	GAMG	3.903366241160e-02	2.565699424990e-04	1	true
3.25598239296       	GAMG	3.916897478680e-02	3.005774341720e-04	1	true
3.25698279312       	GAMG	3.992442880520e-02	8.243962406620e-05	2	true
3.25798319328       	GAMG	3.932508396760e-02	8.221213885800e-05	2	true
3.25898359344       	GAMG	3.844617635740e-02	1.451518201870e-04	2	true
3.2600090036        	GAMG	3.961257950390e-02	1.626866800330e-04	2	true
3.26103441377       	GAMG	3.910943261560e-02	1.629185634330e-04	2	true
3.26205982393       	GAMG	3.789162068100e-02	1.468410126730e-04	2	true
3.26308523409       	GAMG	3.837042161490e-02	3.349144562110e-04	1	true
3.26411064426       	GAMG	3.892235367430e-02	3.592044779550e-04	1	true
3.26513605442       	GAMG	3.780733762740e-02	2.133706719340e-04	2	true
3.26616146459       	GAMG	3.842706518820e-02	2.449321169200e-04	2	true
3.26721891882       	GAMG	3.935684363090e-02	3.782956079360e-04	1	true
3.26827637305       	GAMG	3.962147376530e-02	2.627266345600e-04	1	true
3.26933382728       	GAMG	3.777204800490e-02	3.776720758580e-04	1	true
3.27039128151       	GAMG	3.933273613130e-02	2.151723626820e-04	2	true
3.27144873574       	GAMG	3.948826421850e-02	2.033050978770e-04	2	true
3.27250618998       	GAMG	3.946745077820e-02	1.457439186310e-04	2	true
3.27356364421       	GAMG	3.832690877430e-02	1.305540564730e-04	2	true
3.27466515903       	GAMG	4.142079445780e-02	1.862131568070e-04	2	true
3.27576667386       	GAMG	4.089477067480e-02	4.056198923230e-04	1	true
3.27686818868       	GAMG	4.002929675610e-02	2.781032304450e-04	1	true
3.27796970351       	GAMG	4.010809913400e-02	3.515772440160e-04	1	true
3.27907121833       	GAMG	4.176558430720e-02	1.140292966460e-04	2	true
3.28017273316       	GAMG	4.006612534510e-02	1.924508448040e-04	2	true
3.28127424798       	GAMG	4.007561040890e-02	1.583825484040e-04	2	true
