# Continuity error
# Time          # Local         # Global        # Cumulative    
2000            1.59824559e-07	-1.14568825e-10	-7.25634784e-06
2050            8.53315865e-07	1.79593862e-08	-7.23838845e-06
2100            3.63359793e-07	-2.94701587e-09	-7.24133547e-06
2150            2.84779092e-07	-4.48933473e-09	-7.24582481e-06
2200            7.27494353e-07	-2.46781191e-08	-7.27050292e-06
2250            3.00431973e-07	1.40690501e-08	-7.25643387e-06
2300            2.56821304e-07	-4.26095243e-09	-7.26069483e-06
2350            5.14733599e-07	-1.53134516e-08	-7.27600828e-06
2400            9.27033619e-07	5.50272392e-09	-7.27050555e-06
2450            2.55511560e-07	-5.13218878e-09	-7.27563774e-06
2500            8.10212262e-07	-3.12247679e-08	-7.30686251e-06
2550            2.28889614e-07	1.91495253e-08	-7.28771299e-06
2600            1.00855489e-06	1.87334059e-08	-7.26897958e-06
2650            6.27578984e-07	-6.13935275e-09	-7.27511893e-06
2700            1.89871844e-07	-1.91376286e-10	-7.27531031e-06
2750            9.89809722e-07	-2.34423310e-08	-7.29875264e-06
2800            5.53956500e-07	2.31751331e-08	-7.27557751e-06
2850            1.84430748e-07	-1.83014164e-08	-7.29387892e-06
2900            9.48517663e-07	-1.65148870e-08	-7.31039381e-06
2950            3.96054155e-07	1.08964425e-08	-7.29949737e-06
3000            1.55218344e-07	-1.50880213e-09	-7.30100617e-06
3050            7.50827129e-07	2.15839970e-08	-7.27942217e-06
3100            2.21842067e-07	-1.04641636e-08	-7.28988634e-06
3150            2.47581166e-07	5.89086834e-09	-7.28399547e-06
3200            1.46770890e-07	1.07232840e-08	-7.27327218e-06
3250            9.11701454e-07	3.21491314e-09	-7.27005727e-06
3300            4.43155496e-07	4.34688601e-09	-7.26571039e-06
3350            1.67488060e-07	-2.88991596e-10	-7.26599938e-06
3400            7.46755838e-07	-3.14098311e-08	-7.29740921e-06
3450            1.77894064e-07	1.01311632e-08	-7.28727804e-06
3500            5.20035323e-07	7.55599480e-09	-7.27972205e-06
3550            2.65184547e-07	2.10689464e-09	-7.27761516e-06
3600            3.09124277e-07	3.58883094e-09	-7.27402632e-06
3650            2.79099207e-07	-7.90167651e-09	-7.28192800e-06
3700            6.85218108e-07	-2.60887182e-08	-7.30801672e-06
3750            2.01173079e-07	1.31240548e-08	-7.29489266e-06
3800            9.70587957e-07	1.52410326e-08	-7.27965163e-06
3850            4.86490372e-07	-4.15483770e-09	-7.28380647e-06
3900            1.37373123e-07	-1.00645647e-09	-7.28481293e-06
3950            8.07901470e-07	-2.74800858e-08	-7.31229301e-06
4000            3.41702075e-07	1.76772527e-08	-7.29461576e-06
4050            2.68332328e-07	-1.08848317e-08	-7.30550059e-06
4100            6.52098137e-07	-1.45534288e-08	-7.32005402e-06
4150            1.87411968e-07	5.83919915e-09	-7.31421482e-06
4200            9.60573137e-07	-2.21173850e-08	-7.33633221e-06
4250            4.41467710e-07	1.24984139e-08	-7.32383379e-06
4300            8.13406728e-07	3.57418242e-08	-7.28809197e-06
4350            4.14671857e-07	-2.09931380e-08	-7.30908511e-06
4400            2.59373567e-07	5.11665076e-10	-7.30857344e-06
4450            6.80819155e-07	-3.82545276e-09	-7.31239889e-06
4500            2.56460941e-07	4.91817590e-09	-7.30748072e-06
4550            6.12628961e-07	2.00874171e-08	-7.28739330e-06
4600            9.08294089e-07	3.39694351e-08	-7.25342386e-06
4650            5.20788786e-07	-1.56765257e-08	-7.26910039e-06
4700            1.36490660e-07	3.26110270e-09	-7.26583929e-06
4750            7.64761563e-07	-6.29835634e-09	-7.27213764e-06
4800            3.28467818e-07	7.12873334e-09	-7.26500891e-06
4850            9.99074244e-07	3.36760402e-08	-7.23133287e-06
4900            3.23966513e-07	-1.92618867e-08	-7.25059476e-06
4950            9.33937751e-07	-1.51126262e-08	-7.26570738e-06
5000            1.05326024e-06	-4.34614459e-09	-7.27005353e-06
5050            5.98818610e-07	-6.35357258e-09	-7.27640710e-06
5100            1.48477732e-07	1.59019221e-09	-7.27481691e-06
5150            9.57496524e-07	3.61858334e-08	-7.23863108e-06
5200            3.85074618e-07	-1.88764651e-08	-7.25750754e-06
5250            1.54164498e-07	5.64959253e-09	-7.25185795e-06
5300            7.71946515e-07	7.70123572e-09	-7.24415671e-06
5350            2.91214293e-07	1.42798051e-10	-7.24401391e-06
5400            2.66784687e-07	-8.42648022e-09	-7.25244039e-06
5450            6.25093531e-07	-2.46799822e-08	-7.27712038e-06
5500            1.75665805e-07	5.45216780e-09	-7.27166821e-06
5550            3.92452541e-07	1.39847919e-08	-7.25768342e-06
5600            1.74847434e-07	-4.57840941e-09	-7.26226183e-06
5650            2.13793626e-07	3.61227506e-09	-7.25864955e-06
5700            1.02290772e-06	3.32182834e-08	-7.22543127e-06
5750            5.12698624e-07	-3.02671652e-08	-7.25569843e-06
5800            1.06178480e-06	-2.13445353e-08	-7.27704297e-06
5850            5.74718774e-07	9.36670405e-09	-7.26767626e-06
5900            1.75906869e-07	-1.41748888e-10	-7.26781801e-06
5950            9.60455752e-07	1.56056358e-08	-7.25221238e-06
6000            4.69630514e-07	-1.74919978e-08	-7.26970437e-06
