    0.00120482	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.555557e-01) 
0.00265769	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.555517e-01) 
0.00439595	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.555414e-01) 
0.00647429	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.555209e-01) 
0.0089355	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.554855e-01) 
0.0118731	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.554273e-01) 
0.0153981	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.553350e-01) 
0.0196282	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.551919e-01) 
0.0246515	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.549766e-01) 
0.0304475	(   4.960000e-01   0.000000e+00  0.000000e+00) (   9.920000e-01   0.000000e+00  0.000000e+00) (   1.488000e+00   0.000000e+00  0.000000e+00) (   2.638000e+00   0.000000e+00  5.546668e-01) 
