# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
2.0534        	DICPCG	1.257670e-02	3.316570e-04	1	true
2.05858       	DICPCG	1.123120e-02	2.760910e-04	1	true
2.06318       	DICPCG	1.013480e-02	2.295690e-04	1	true
2.06727       	DICPCG	8.913060e-03	2.884460e-04	1	true
2.07136       	DICPCG	8.447270e-03	2.749230e-04	1	true
2.07613       	DICPCG	1.000900e-02	2.861720e-04	1	true
2.0821        	DICPCG	1.228600e-02	4.039220e-04	1	true
2.08658       	DICPCG	9.037330e-03	3.028460e-04	1	true
2.09105       	DICPCG	8.836810e-03	3.004480e-04	1	true
2.09553       	DICPCG	9.184090e-03	3.143790e-04	1	true
2.1           	DICPCG	9.017800e-03	2.412700e-04	1	true
2.105         	DICPCG	9.734140e-03	2.112820e-04	1	true
2.11          	DICPCG	9.814080e-03	2.097270e-04	1	true
2.1145        	DICPCG	9.092810e-03	2.102020e-04	1	true
2.11877       	DICPCG	8.839790e-03	3.063860e-04	1	true
2.12305       	DICPCG	8.581940e-03	3.145460e-04	1	true
2.12732       	DICPCG	8.025380e-03	3.576800e-04	1	true
2.13217       	DICPCG	7.999780e-03	3.231720e-04	1	true
2.13782       	DICPCG	8.231380e-03	2.312740e-04	1	true
2.143         	DICPCG	7.365900e-03	1.417520e-04	1	true
2.14739       	DICPCG	6.316230e-03	1.012470e-04	1	true
2.15144       	DICPCG	5.931880e-03	1.218750e-04	1	true
2.15629       	DICPCG	7.055020e-03	1.153190e-04	1	true
2.16115       	DICPCG	7.247830e-03	1.420190e-04	1	true
2.16547       	DICPCG	6.546060e-03	1.622180e-04	1	true
2.16978       	DICPCG	6.578370e-03	1.785910e-04	1	true
2.1741        	DICPCG	6.633700e-03	2.190720e-04	1	true
2.17928       	DICPCG	7.408520e-03	1.805910e-04	1	true
2.18446       	DICPCG	7.605890e-03	1.618070e-04	1	true
2.18964       	DICPCG	7.679090e-03	1.383130e-04	1	true
2.19482       	DICPCG	8.218830e-03	1.895570e-04	1	true
2.2           	DICPCG	7.808190e-03	1.882730e-04	1	true
2.20455       	DICPCG	7.255410e-03	2.003330e-04	1	true
2.20909       	DICPCG	6.975730e-03	1.642100e-04	1	true
2.21388       	DICPCG	7.172960e-03	1.998080e-04	1	true
2.21894       	DICPCG	7.426330e-03	2.285110e-04	1	true
2.22473       	DICPCG	8.434480e-03	2.103430e-04	1	true
2.231         	DICPCG	9.376040e-03	1.947570e-04	1	true
2.23631       	DICPCG	7.692990e-03	1.254520e-04	1	true
2.24121       	DICPCG	7.167420e-03	1.526380e-04	1	true
2.24541       	DICPCG	5.950760e-03	1.101880e-04	1	true
2.25037       	DICPCG	7.003050e-03	1.421040e-04	1	true
2.25589       	DICPCG	8.277090e-03	1.524710e-04	1	true
2.2614        	DICPCG	8.329990e-03	1.230150e-04	1	true
2.26691       	DICPCG	8.146420e-03	1.597100e-04	1	true
2.27164       	DICPCG	6.971250e-03	1.051170e-04	1	true
2.27637       	DICPCG	7.095440e-03	1.041220e-04	1	true
2.28031       	DICPCG	6.026870e-03	1.081070e-04	1	true
2.28425       	DICPCG	5.624150e-03	1.744510e-04	1	true
2.28818       	DICPCG	5.861060e-03	1.331600e-04	1	true
2.29212       	DICPCG	6.179010e-03	1.194910e-04	1	true
2.29606       	DICPCG	6.281800e-03	1.216310e-04	1	true
2.3           	DICPCG	6.140700e-03	1.075170e-04	1	true
2.30455       	DICPCG	7.015000e-03	1.284890e-04	1	true
2.30957       	DICPCG	7.571730e-03	1.515630e-04	1	true
2.31409       	DICPCG	6.448390e-03	1.570190e-04	1	true
2.31839       	DICPCG	5.993750e-03	1.097400e-04	1	true
2.32247       	DICPCG	6.176760e-03	9.995700e-05	1	true
2.32634       	DICPCG	6.166490e-03	1.421680e-04	1	true
2.33003       	DICPCG	5.626050e-03	1.070330e-04	1	true
2.33414       	DICPCG	6.223400e-03	1.142090e-04	1	true
2.33885       	DICPCG	7.122400e-03	1.238980e-04	1	true
2.34355       	DICPCG	6.924040e-03	1.461130e-04	1	true
2.34825       	DICPCG	6.875320e-03	1.178960e-04	1	true
2.35224       	DICPCG	6.045000e-03	1.779500e-04	1	true
2.35622       	DICPCG	5.988580e-03	1.424930e-04	1	true
2.36059       	DICPCG	6.460460e-03	1.289280e-04	1	true
2.36497       	DICPCG	6.683060e-03	1.164630e-04	1	true
2.36886       	DICPCG	5.808270e-03	1.068660e-04	1	true
2.37276       	DICPCG	5.881150e-03	1.514270e-04	1	true
2.3773        	DICPCG	6.601580e-03	1.607070e-04	1	true
2.38184       	DICPCG	6.371120e-03	1.419610e-04	1	true
2.38638       	DICPCG	6.359340e-03	1.186330e-04	1	true
2.39092       	DICPCG	6.361580e-03	1.185540e-04	1	true
2.39546       	DICPCG	6.354710e-03	1.299210e-04	1	true
2.4           	DICPCG	6.118330e-03	1.073600e-04	1	true
2.405         	DICPCG	6.828570e-03	9.723130e-05	1	true
2.40975       	DICPCG	6.432160e-03	9.293560e-05	1	true
2.41405       	DICPCG	5.863880e-03	1.010020e-04	1	true
2.41814       	DICPCG	5.498370e-03	9.713630e-05	1	true
2.42223       	DICPCG	5.509570e-03	1.102870e-04	1	true
2.42655       	DICPCG	5.807200e-03	9.926320e-05	1	true
2.43087       	DICPCG	5.913560e-03	1.021850e-04	1	true
2.43494       	DICPCG	5.622550e-03	9.317480e-05	1	true
2.43901       	DICPCG	5.659010e-03	9.759420e-05	1	true
2.4437        	DICPCG	6.537750e-03	1.105410e-04	1	true
2.44882       	DICPCG	7.171950e-03	1.082000e-04	1	true
2.4545        	DICPCG	7.784370e-03	1.215340e-04	1	true
2.45956       	DICPCG	6.915260e-03	1.160810e-04	1	true
2.46405       	DICPCG	6.318610e-03	9.905550e-05	1	true
2.46855       	DICPCG	6.464390e-03	1.087250e-04	1	true
2.47304       	DICPCG	6.463690e-03	1.000300e-04	1	true
2.47753       	DICPCG	6.464720e-03	1.073220e-04	1	true
2.48203       	DICPCG	6.513740e-03	1.150820e-04	1	true
2.48652       	DICPCG	6.571520e-03	1.087190e-04	1	true
2.49101       	DICPCG	6.669770e-03	1.040300e-04	1	true
2.49551       	DICPCG	6.662650e-03	1.137350e-04	1	true
2.5           	DICPCG	6.510370e-03	1.154540e-04	1	true
2.505         	DICPCG	7.239450e-03	1.261260e-04	1	true
2.51028       	DICPCG	7.758270e-03	1.471740e-04	1	true
2.51526       	DICPCG	7.536460e-03	1.497660e-04	1	true
2.52091       	DICPCG	8.482820e-03	1.799010e-04	1	true
2.527         	DICPCG	9.066500e-03	2.033090e-04	1	true
2.53308       	DICPCG	8.794620e-03	2.090600e-04	1	true
2.53866       	DICPCG	7.724060e-03	1.887880e-04	1	true
2.54423       	DICPCG	7.530110e-03	1.815440e-04	1	true
2.55043       	DICPCG	8.246830e-03	1.770310e-04	1	true
2.55751       	DICPCG	9.333570e-03	1.838720e-04	1	true
2.56459       	DICPCG	9.588880e-03	1.869570e-04	1	true
2.57049       	DICPCG	7.839950e-03	1.577210e-04	1	true
2.57639       	DICPCG	7.434690e-03	1.726790e-04	1	true
2.5823        	DICPCG	7.376260e-03	1.473840e-04	1	true
2.5882        	DICPCG	7.692360e-03	1.487080e-04	1	true
2.5941        	DICPCG	7.709970e-03	1.302500e-04	1	true
2.6           	DICPCG	7.747860e-03	1.227450e-04	1	true
2.60588       	DICPCG	7.290070e-03	1.570100e-04	1	true
2.61261       	DICPCG	8.034840e-03	1.121080e-04	1	true
2.61989       	DICPCG	9.004310e-03	1.076130e-04	1	true
2.62656       	DICPCG	8.526890e-03	9.478930e-05	1	true
2.63221       	DICPCG	7.330720e-03	9.419510e-05	1	true
2.63838       	DICPCG	7.671590e-03	1.118480e-04	1	true
2.64522       	DICPCG	8.491600e-03	1.113830e-04	1	true
2.65131       	DICPCG	7.853220e-03	9.522270e-05	1	true
2.6574        	DICPCG	7.965680e-03	9.867890e-05	1	true
2.66348       	DICPCG	8.073730e-03	1.030740e-04	1	true
2.66957       	DICPCG	7.920840e-03	1.124610e-04	1	true
2.67718       	DICPCG	9.844360e-03	1.260570e-04	1	true
2.68288       	DICPCG	7.639920e-03	1.034870e-04	1	true
2.68859       	DICPCG	7.653860e-03	1.163790e-04	1	true
2.69429       	DICPCG	7.690030e-03	1.027510e-04	1	true
2.7           	DICPCG	7.649340e-03	1.134140e-04	1	true
2.70625       	DICPCG	8.375220e-03	1.176030e-04	1	true
2.7125        	DICPCG	8.381350e-03	1.234750e-04	1	true
2.71833       	DICPCG	7.802740e-03	1.347750e-04	1	true
2.72462       	DICPCG	8.335560e-03	1.337630e-04	1	true
2.73147       	DICPCG	9.033890e-03	1.503800e-04	1	true
2.7377        	DICPCG	8.243680e-03	1.416340e-04	1	true
2.74336       	DICPCG	7.413560e-03	1.357360e-04	1	true
2.74966       	DICPCG	8.090010e-03	1.496220e-04	1	true
2.75595       	DICPCG	8.128800e-03	1.500620e-04	1	true
2.76224       	DICPCG	8.054520e-03	1.520440e-04	1	true
2.76853       	DICPCG	7.925320e-03	1.398500e-04	1	true
2.77378       	DICPCG	6.620710e-03	1.279610e-04	1	true
2.78033       	DICPCG	8.111920e-03	1.447970e-04	1	true
2.78689       	DICPCG	8.020250e-03	1.374160e-04	1	true
2.79344       	DICPCG	7.914840e-03	1.299170e-04	1	true
2.8           	DICPCG	7.782740e-03	1.409690e-04	1	true
2.80667       	DICPCG	7.762610e-03	1.376660e-04	1	true
2.81333       	DICPCG	7.706720e-03	1.165780e-04	1	true
2.81952       	DICPCG	7.221360e-03	1.087650e-04	1	true
2.82527       	DICPCG	6.654670e-03	9.808300e-05	1	true
2.8315        	DICPCG	7.049090e-03	9.016620e-05	1	true
2.83773       	DICPCG	7.061160e-03	8.818670e-05	1	true
2.84465       	DICPCG	7.775620e-03	9.678870e-05	1	true
2.8508        	DICPCG	6.960580e-03	9.657630e-05	1	true
2.85626       	DICPCG	6.142160e-03	9.258150e-05	1	true
2.86251       	DICPCG	6.917420e-03	9.944930e-05	1	true
2.86876       	DICPCG	7.042690e-03	8.831760e-05	1	true
2.87501       	DICPCG	6.944200e-03	7.476810e-05	1	true
2.88126       	DICPCG	6.881880e-03	8.485460e-05	1	true
2.8875        	DICPCG	6.889360e-03	8.270610e-05	1	true
2.89375       	DICPCG	6.953370e-03	8.306720e-05	1	true
2.9           	DICPCG	7.041130e-03	8.161400e-05	1	true
2.90625       	DICPCG	7.117000e-03	8.240380e-05	1	true
2.91176       	DICPCG	6.326650e-03	8.254450e-05	1	true
2.91807       	DICPCG	7.138320e-03	9.501070e-05	1	true
2.92489       	DICPCG	7.716100e-03	9.514690e-05	1	true
2.93115       	DICPCG	7.100160e-03	8.611070e-05	1	true
2.93689       	DICPCG	6.464690e-03	8.269800e-05	1	true
2.9432        	DICPCG	7.142810e-03	8.512640e-05	1	true
2.94951       	DICPCG	7.129150e-03	8.205490e-05	1	true
2.95673       	DICPCG	8.087240e-03	8.987970e-05	1	true
2.96291       	DICPCG	6.917760e-03	7.777220e-05	1	true
2.96909       	DICPCG	6.890590e-03	7.682810e-05	1	true
2.97527       	DICPCG	6.908750e-03	7.038420e-05	1	true
2.98145       	DICPCG	6.918930e-03	6.608290e-05	1	true
2.98764       	DICPCG	6.900870e-03	1.003540e-04	1	true
2.99382       	DICPCG	7.235580e-03	1.691000e-04	1	true
3             	DICPCG	7.461760e-03	2.271300e-04	1	true
3.00588       	DICPCG	7.436390e-03	2.972050e-04	1	true
3.01176       	DICPCG	7.514730e-03	3.540460e-04	1	true
3.01807       	DICPCG	7.606510e-03	2.800760e-04	1	true
3.02489       	DICPCG	7.946540e-03	2.161270e-04	1	true
3.03115       	DICPCG	7.384730e-03	2.464820e-04	1	true
3.03741       	DICPCG	7.367710e-03	2.254700e-04	1	true
3.04367       	DICPCG	7.602790e-03	1.940700e-04	1	true
3.05071       	DICPCG	7.989890e-03	2.253950e-04	1	true
3.05775       	DICPCG	9.046370e-03	2.156720e-04	2	true
3.06479       	DICPCG	9.087450e-03	1.997410e-04	2	true
3.07184       	DICPCG	9.137270e-03	1.836840e-04	2	true
3.07747       	DICPCG	6.872820e-03	2.206330e-04	1	true
3.0831        	DICPCG	6.693790e-03	1.570270e-04	1	true
3.08873       	DICPCG	6.608220e-03	1.839300e-04	1	true
3.09437       	DICPCG	6.079850e-03	2.214910e-04	1	true
3.1           	DICPCG	6.207720e-03	2.674870e-04	1	true
3.10667       	DICPCG	7.972480e-03	3.804830e-04	1	true
3.11444       	DICPCG	9.904480e-03	1.788900e-04	2	true
3.12157       	DICPCG	9.317700e-03	1.759530e-04	2	true
3.12811       	DICPCG	8.192660e-03	3.007160e-04	1	true
3.1353        	DICPCG	8.609310e-03	1.789530e-04	1	true
3.14339       	DICPCG	9.711060e-03	1.738840e-04	1	true
3.15282       	DICPCG	1.040650e-02	2.607490e-04	1	true
3.15872       	DICPCG	6.893880e-03	3.153130e-04	1	true
3.1656        	DICPCG	8.477910e-03	1.539590e-04	2	true
3.1742        	DICPCG	1.113970e-02	2.306010e-04	2	true
3.1828        	DICPCG	1.185570e-02	2.762130e-04	2	true
3.1914        	DICPCG	1.158420e-02	2.174860e-04	2	true
3.2           	DICPCG	1.085600e-02	4.198940e-04	1	true
3.20833       	DICPCG	1.058390e-02	3.629770e-04	1	true
3.2175        	DICPCG	1.105690e-02	4.159070e-04	1	true
3.22667       	DICPCG	1.045190e-02	1.871830e-04	2	true
3.23583       	DICPCG	1.025140e-02	2.390580e-04	2	true
3.245         	DICPCG	1.032300e-02	2.635250e-04	2	true
3.25417       	DICPCG	1.051430e-02	2.782080e-04	2	true
3.26181       	DICPCG	8.731270e-03	2.392830e-04	2	true
3.26944       	DICPCG	8.372070e-03	2.281040e-04	2	true
3.27708       	DICPCG	7.943810e-03	1.948540e-04	2	true
3.28472       	DICPCG	7.495610e-03	1.640150e-04	2	true
3.29236       	DICPCG	7.166240e-03	1.665810e-04	2	true
3.3           	DICPCG	6.939610e-03	1.540470e-04	2	true
3.30769       	DICPCG	6.850220e-03	1.757300e-04	2	true
3.31479       	DICPCG	6.172220e-03	1.478640e-04	2	true
3.32189       	DICPCG	5.851490e-03	1.334530e-04	2	true
3.32899       	DICPCG	5.703610e-03	1.340420e-04	2	true
3.33609       	DICPCG	5.671140e-03	1.317420e-04	2	true
3.3432        	DICPCG	5.855890e-03	1.453310e-04	2	true
3.3503        	DICPCG	5.955460e-03	1.433700e-04	2	true
3.3574        	DICPCG	6.108810e-03	1.513720e-04	2	true
3.3645        	DICPCG	6.314840e-03	1.519250e-04	2	true
3.3716        	DICPCG	6.410720e-03	1.495160e-04	2	true
3.37728       	DICPCG	5.352360e-03	1.186130e-04	2	true
3.38296       	DICPCG	5.427950e-03	1.200740e-04	2	true
3.38864       	DICPCG	5.422170e-03	1.133340e-04	2	true
3.39432       	DICPCG	5.403450e-03	2.580670e-04	1	true
3.4           	DICPCG	5.485000e-03	2.537770e-04	1	true
3.40526       	DICPCG	5.255540e-03	2.466420e-04	1	true
3.41025       	DICPCG	5.060340e-03	2.392590e-04	1	true
3.41553       	DICPCG	5.436490e-03	2.578540e-04	1	true
3.4205        	DICPCG	5.255100e-03	2.550920e-04	1	true
3.4258        	DICPCG	5.701470e-03	2.809490e-04	1	true
3.43074       	DICPCG	5.425490e-03	2.687200e-04	1	true
3.43607       	DICPCG	5.925000e-03	2.950420e-04	1	true
3.44064       	DICPCG	5.163500e-03	1.023090e-04	2	true
3.44559       	DICPCG	5.516690e-03	2.671770e-04	1	true
3.45103       	DICPCG	6.087710e-03	3.035920e-04	1	true
3.45715       	DICPCG	6.968620e-03	1.505540e-04	2	true
3.4625        	DICPCG	6.193700e-03	1.338700e-04	2	true
3.46875       	DICPCG	7.227740e-03	1.438830e-04	2	true
3.475         	DICPCG	7.257790e-03	1.622020e-04	2	true
3.48125       	DICPCG	7.312790e-03	1.652150e-04	2	true
3.4875        	DICPCG	7.262900e-03	1.528260e-04	2	true
3.49375       	DICPCG	7.062830e-03	1.459330e-04	2	true
3.5           	DICPCG	7.050800e-03	3.478070e-04	1	true
3.50714       	DICPCG	8.083270e-03	3.722700e-04	1	true
3.51488       	DICPCG	8.705390e-03	3.763060e-04	1	true
3.52143       	DICPCG	7.712000e-03	3.371260e-04	1	true
3.52747       	DICPCG	7.269010e-03	3.129820e-04	1	true
3.53352       	DICPCG	7.154400e-03	2.862240e-04	1	true
3.53906       	DICPCG	6.529660e-03	2.552630e-04	1	true
3.54515       	DICPCG	7.167190e-03	2.822580e-04	1	true
3.55125       	DICPCG	7.246910e-03	2.875210e-04	1	true
3.55734       	DICPCG	7.193040e-03	2.791350e-04	1	true
3.56445       	DICPCG	8.552770e-03	3.449420e-04	1	true
3.57334       	DICPCG	1.104490e-02	4.712270e-04	1	true
3.58222       	DICPCG	1.145610e-02	5.268560e-04	1	true
3.58815       	DICPCG	7.984810e-03	3.915920e-04	1	true
3.59407       	DICPCG	7.846880e-03	3.704280e-04	1	true
3.6           	DICPCG	7.758480e-03	3.740890e-04	1	true
3.60588       	DICPCG	6.830380e-03	3.009860e-04	1	true
3.61261       	DICPCG	7.596570e-03	2.983500e-04	1	true
3.62055       	DICPCG	9.529050e-03	3.801910e-04	1	true
3.62938       	DICPCG	1.077910e-02	4.956490e-04	1	true
3.63947       	DICPCG	1.283550e-02	2.646220e-04	2	true
3.64703       	DICPCG	9.971550e-03	2.030750e-04	2	true
3.65292       	DICPCG	7.330740e-03	3.467300e-04	1	true
3.65964       	DICPCG	7.950230e-03	2.860580e-04	1	true
3.66637       	DICPCG	7.970720e-03	2.873260e-04	1	true
3.6731        	DICPCG	7.990120e-03	2.884360e-04	1	true
3.67982       	DICPCG	8.094700e-03	3.251340e-04	1	true
3.68655       	DICPCG	8.342780e-03	3.801890e-04	1	true
3.69327       	DICPCG	8.644070e-03	4.238340e-04	1	true
3.7           	DICPCG	8.820220e-03	1.809710e-04	2	true
3.70714       	DICPCG	9.380120e-03	1.979310e-04	2	true
3.71295       	DICPCG	7.377790e-03	3.458120e-04	1	true
3.71964       	DICPCG	8.109690e-03	3.122900e-04	1	true
3.72695       	DICPCG	8.881130e-03	3.398060e-04	1	true
3.73425       	DICPCG	8.958660e-03	3.424530e-04	1	true
3.74247       	DICPCG	1.036830e-02	4.327550e-04	1	true
3.75069       	DICPCG	1.068900e-02	4.888930e-04	1	true
3.75891       	DICPCG	1.098260e-02	5.449130e-04	1	true
3.76576       	DICPCG	9.445660e-03	1.935620e-04	2	true
3.77146       	DICPCG	7.903510e-03	1.637140e-04	2	true
3.77717       	DICPCG	7.541090e-03	3.319340e-04	1	true
3.78288       	DICPCG	7.340070e-03	2.755720e-04	1	true
3.78859       	DICPCG	7.458460e-03	2.848180e-04	1	true
3.79429       	DICPCG	7.634620e-03	2.945870e-04	1	true
3.8           	DICPCG	7.805690e-03	3.177310e-04	1	true
3.80667       	DICPCG	9.115210e-03	3.862040e-04	1	true
3.81444       	DICPCG	1.095090e-02	5.008350e-04	1	true
3.823         	DICPCG	1.240630e-02	5.987060e-04	1	true
3.83          	DICPCG	1.025490e-02	4.852120e-04	1	true
3.83636       	DICPCG	9.319180e-03	4.208400e-04	1	true
3.84215       	DICPCG	8.527130e-03	3.865810e-04	1	true
3.84741       	DICPCG	7.711700e-03	3.485060e-04	1	true
3.85325       	DICPCG	8.566630e-03	3.660670e-04	1	true
3.85993       	DICPCG	9.702520e-03	3.933170e-04	1	true
3.86794       	DICPCG	1.191440e-02	5.167050e-04	1	true
3.87596       	DICPCG	1.228630e-02	5.629190e-04	1	true
3.88397       	DICPCG	1.221920e-02	5.465780e-04	1	true
3.89199       	DICPCG	1.204830e-02	5.222690e-04	1	true
3.9           	DICPCG	1.212320e-02	5.636270e-04	1	true
3.90625       	DICPCG	9.784390e-03	4.764690e-04	1	true
3.91146       	DICPCG	7.782020e-03	3.625000e-04	1	true
3.91736       	DICPCG	8.579790e-03	3.662600e-04	1	true
3.92425       	DICPCG	1.012430e-02	4.311450e-04	1	true
3.93182       	DICPCG	1.128540e-02	4.866230e-04	1	true
3.94035       	DICPCG	1.226480e-02	5.073920e-04	1	true
3.9478        	DICPCG	1.090850e-02	4.649450e-04	1	true
3.95526       	DICPCG	1.111500e-02	5.137680e-04	1	true
3.96165       	DICPCG	9.797640e-03	4.498030e-04	1	true
3.96804       	DICPCG	9.537080e-03	4.150890e-04	1	true
3.97443       	DICPCG	9.535480e-03	4.057210e-04	1	true
3.98083       	DICPCG	9.483090e-03	3.924510e-04	1	true
3.98722       	DICPCG	9.530670e-03	4.099380e-04	1	true
3.99361       	DICPCG	9.434520e-03	3.900720e-04	1	true
4             	DICPCG	9.396390e-03	3.870820e-04	1	true
4.00667       	DICPCG	9.912050e-03	4.386620e-04	1	true
4.01289       	DICPCG	9.601670e-03	4.417770e-04	1	true
4.01959       	DICPCG	1.003620e-02	4.383860e-04	1	true
4.02578       	DICPCG	9.365660e-03	4.055260e-04	1	true
4.03196       	DICPCG	9.463300e-03	4.230040e-04	1	true
4.03815       	DICPCG	9.286770e-03	4.318900e-04	1	true
4.04433       	DICPCG	9.219850e-03	4.255690e-04	1	true
4.05052       	DICPCG	9.163060e-03	3.993630e-04	1	true
4.05601       	DICPCG	8.235850e-03	3.577780e-04	1	true
4.06151       	DICPCG	8.238750e-03	3.691510e-04	1	true
4.06701       	DICPCG	8.352610e-03	3.826710e-04	1	true
4.07251       	DICPCG	8.244650e-03	3.760970e-04	1	true
4.07801       	DICPCG	8.041790e-03	3.646040e-04	1	true
4.08351       	DICPCG	8.198030e-03	3.684370e-04	1	true
4.089         	DICPCG	8.310210e-03	3.874990e-04	1	true
4.0945        	DICPCG	8.291690e-03	4.015790e-04	1	true
4.1           	DICPCG	8.368720e-03	1.735320e-04	2	true
4.10526       	DICPCG	7.886070e-03	1.662530e-04	2	true
4.11053       	DICPCG	7.622500e-03	3.550070e-04	1	true
4.11579       	DICPCG	7.515420e-03	3.130810e-04	1	true
4.12105       	DICPCG	7.566260e-03	3.074400e-04	1	true
4.12632       	DICPCG	7.692320e-03	3.257470e-04	1	true
4.13158       	DICPCG	7.830840e-03	3.445050e-04	1	true
4.13684       	DICPCG	7.756470e-03	3.610020e-04	1	true
4.14211       	DICPCG	7.650640e-03	3.754400e-04	1	true
4.14737       	DICPCG	7.434610e-03	1.310460e-04	2	true
4.15322       	DICPCG	8.260780e-03	1.664850e-04	2	true
4.15906       	DICPCG	8.195390e-03	1.561350e-04	2	true
4.16491       	DICPCG	8.000660e-03	3.651440e-04	1	true
4.17076       	DICPCG	7.823510e-03	3.245710e-04	1	true
4.17661       	DICPCG	7.621250e-03	2.877120e-04	1	true
4.18246       	DICPCG	7.671590e-03	2.995240e-04	1	true
4.1883        	DICPCG	7.930880e-03	3.348380e-04	1	true
4.19415       	DICPCG	7.986080e-03	3.483810e-04	1	true
4.2           	DICPCG	7.977380e-03	3.665220e-04	1	true
4.20588       	DICPCG	7.864040e-03	3.520000e-04	1	true
4.21176       	DICPCG	7.812950e-03	3.407290e-04	1	true
4.21765       	DICPCG	7.832200e-03	3.332180e-04	1	true
4.22353       	DICPCG	7.793070e-03	3.090920e-04	1	true
4.22941       	DICPCG	7.793960e-03	2.972510e-04	1	true
4.23529       	DICPCG	7.900780e-03	3.124590e-04	1	true
4.24069       	DICPCG	7.571490e-03	3.127920e-04	1	true
4.24563       	DICPCG	7.059090e-03	3.099980e-04	1	true
4.25057       	DICPCG	6.903260e-03	2.886340e-04	1	true
4.25507       	DICPCG	6.256590e-03	2.585300e-04	1	true
4.25956       	DICPCG	6.171680e-03	2.675660e-04	1	true
4.26405       	DICPCG	6.148260e-03	2.610130e-04	1	true
4.26855       	DICPCG	6.153500e-03	2.545410e-04	1	true
4.27304       	DICPCG	6.149620e-03	2.484930e-04	1	true
4.27753       	DICPCG	6.214140e-03	2.526090e-04	1	true
4.28203       	DICPCG	6.348930e-03	2.659200e-04	1	true
4.28652       	DICPCG	6.444010e-03	2.753080e-04	1	true
4.29101       	DICPCG	6.471580e-03	2.838400e-04	1	true
4.29551       	DICPCG	6.331220e-03	2.694560e-04	1	true
4.3           	DICPCG	6.255750e-03	2.585380e-04	1	true
4.30435       	DICPCG	6.032960e-03	2.504960e-04	1	true
4.3087        	DICPCG	6.126820e-03	2.590110e-04	1	true
4.31326       	DICPCG	6.427570e-03	2.647940e-04	1	true
4.31783       	DICPCG	6.408850e-03	2.602540e-04	1	true
4.32239       	DICPCG	6.439070e-03	2.697670e-04	1	true
4.32724       	DICPCG	6.859840e-03	2.808870e-04	1	true
4.33209       	DICPCG	6.948680e-03	2.996710e-04	1	true
4.33694       	DICPCG	6.903840e-03	2.917390e-04	1	true
4.3422        	DICPCG	7.184410e-03	2.856110e-04	1	true
4.34745       	DICPCG	7.227240e-03	2.876060e-04	1	true
4.35271       	DICPCG	7.408170e-03	2.957750e-04	1	true
4.35796       	DICPCG	7.403920e-03	3.027070e-04	1	true
4.36322       	DICPCG	7.383250e-03	3.059680e-04	1	true
4.36935       	DICPCG	8.603570e-03	3.565540e-04	1	true
4.37548       	DICPCG	8.632730e-03	3.611480e-04	1	true
4.38161       	DICPCG	8.563830e-03	3.562140e-04	1	true
4.38774       	DICPCG	8.346300e-03	3.322540e-04	1	true
4.39387       	DICPCG	8.390070e-03	3.395300e-04	1	true
4.4           	DICPCG	8.523950e-03	3.560550e-04	1	true
4.40625       	DICPCG	8.748640e-03	3.848110e-04	1	true
4.4125        	DICPCG	8.582690e-03	3.732550e-04	1	true
4.41875       	DICPCG	8.687260e-03	3.712040e-04	1	true
4.425         	DICPCG	8.811070e-03	3.828870e-04	1	true
4.43125       	DICPCG	8.515700e-03	3.478400e-04	1	true
4.43698       	DICPCG	7.833010e-03	3.415170e-04	1	true
4.44271       	DICPCG	8.018840e-03	3.643470e-04	1	true
4.44844       	DICPCG	8.096320e-03	3.688090e-04	1	true
4.45417       	DICPCG	8.181700e-03	3.993390e-04	1	true
4.4599        	DICPCG	8.091290e-03	1.607460e-04	2	true
4.46562       	DICPCG	7.827240e-03	3.654250e-04	1	true
4.47135       	DICPCG	7.736370e-03	3.377520e-04	1	true
4.47708       	DICPCG	7.571390e-03	3.108220e-04	1	true
4.48281       	DICPCG	7.534090e-03	3.244820e-04	1	true
4.48854       	DICPCG	7.621550e-03	3.475370e-04	1	true
4.49427       	DICPCG	7.775050e-03	3.674710e-04	1	true
4.5           	DICPCG	7.855100e-03	3.736710e-04	1	true
4.50526       	DICPCG	7.264560e-03	3.485060e-04	1	true
4.51053       	DICPCG	7.220080e-03	3.487460e-04	1	true
4.51579       	DICPCG	6.960120e-03	3.247850e-04	1	true
4.52105       	DICPCG	6.902380e-03	3.098680e-04	1	true
4.52632       	DICPCG	6.869550e-03	2.829120e-04	1	true
4.53158       	DICPCG	6.936970e-03	2.826350e-04	1	true
4.53684       	DICPCG	6.981090e-03	3.064490e-04	1	true
4.54211       	DICPCG	6.966870e-03	3.194190e-04	1	true
4.54737       	DICPCG	6.951880e-03	3.284830e-04	1	true
4.55263       	DICPCG	6.930730e-03	3.244620e-04	1	true
4.55789       	DICPCG	7.202770e-03	3.497700e-04	1	true
4.56316       	DICPCG	7.248290e-03	3.583020e-04	1	true
4.56842       	DICPCG	7.203900e-03	3.344090e-04	1	true
4.57368       	DICPCG	7.198830e-03	3.220710e-04	1	true
4.57895       	DICPCG	7.057620e-03	3.103380e-04	1	true
4.58421       	DICPCG	6.986030e-03	2.992480e-04	1	true
4.58947       	DICPCG	6.940520e-03	2.913340e-04	1	true
4.59474       	DICPCG	6.956340e-03	3.039120e-04	1	true
4.6           	DICPCG	7.164630e-03	3.452630e-04	1	true
4.60556       	DICPCG	7.907010e-03	3.873090e-04	1	true
