0.087 	3.9443e-31 	0 	0 	0 	0
0.087 	-1.88099e-19 	0.00798094 	40 	0 	0
0.087 	-1.88099e-19 	0.0176439 	40 	0 	0
0.087 	-1.88099e-19 	0.0273076 	40 	0 	0
0.087 	-1.88099e-19 	0.0369975 	40 	0 	0
0.087 	-1.88099e-19 	0.0469391 	40 	0 	0
0.087 	-1.88099e-19 	0.0579138 	40 	0 	0
0.087 	-1.88099e-19 	0.0679834 	40 	0 	0
0.087 	-1.88099e-19 	0.0777585 	40 	0 	0
0.087 	-1.88099e-19 	0.0843476 	40 	0 	0
0.087 	-1.88099e-19 	0.0874891 	40 	0 	0
0.087 	-1.88099e-19 	0.0972179 	40 	0 	0
0.087 	-1.88099e-19 	0.102081 	40 	0 	0
0.087 	-1.88099e-19 	0.106943 	40 	0 	0
0.087 	-1.88099e-19 	0.111469 	40 	0 	0
0.087 	-1.88099e-19 	0.111805 	40 	0 	0
0.087 	-1.88099e-19 	0.116666 	40 	0 	0
0.087 	-1.88099e-19 	0.121527 	40 	0 	0
0.087 	-1.88099e-19 	0.126389 	40 	0 	0
0.087 	-1.88099e-19 	0.13125 	40 	0 	0
0.087 	-1.88099e-19 	0.136111 	40 	0 	0
0.087 	-1.88099e-19 	0.140972 	40 	0 	0
0.087 	-1.88099e-19 	0.145833 	40 	0 	0
0.087 	-1.88099e-19 	0.150694 	40 	0 	0
0.087 	-1.88099e-19 	0.155556 	40 	0 	0
0.087 	-1.88099e-19 	0.160417 	40 	0 	0
0.087 	-1.88099e-19 	0.165278 	40 	0 	0
0.087 	-1.88099e-19 	0.170139 	40 	0 	0
0.087 	-1.88099e-19 	0.175 	40 	0 	0
0.087 	-1.88099e-19 	0.179861 	40 	0 	0
0.087 	-1.88099e-19 	0.184722 	40 	0 	0
0.087 	-1.88099e-19 	0.189583 	40 	0 	0
0.087 	-1.88099e-19 	0.194445 	40 	0 	0
0.087 	-1.88099e-19 	0.199306 	40 	0 	0
0.087 	-1.88099e-19 	0.204167 	40 	0 	0
0.087 	-1.88099e-19 	0.209028 	40 	0 	0
0.087 	-1.88099e-19 	0.213889 	40 	0 	0
0.087 	-1.88099e-19 	0.21875 	40 	0 	0
0.087 	-1.88099e-19 	0.223612 	40 	0 	0
0.087 	-1.88099e-19 	0.226724 	40 	0 	0
0.087 	-1.88099e-19 	0.228474 	40 	0 	0
0.087 	-1.88099e-19 	0.233371 	40 	0 	0
0.087 	-1.88099e-19 	0.238611 	40 	0 	0
0.087 	-1.88099e-19 	0.24484 	40 	0 	0
0.087 	-1.88099e-19 	0.250036 	40 	0 	0
0.087 	-1.88099e-19 	0.254934 	40 	0 	0
0.087 	-1.88099e-19 	0.259801 	40 	0 	0
0.087 	-1.88099e-19 	0.264665 	40 	0 	0
0.087 	-1.88099e-19 	0.269528 	40 	0 	0
0.087 	-1.88099e-19 	0.274389 	40 	0 	0
0.087 	-1.88099e-19 	0.279249 	40 	0 	0
0.087 	-1.88099e-19 	0.284107 	40 	0 	0
0.087 	-1.88099e-19 	0.288965 	40 	0 	0
0.087 	-1.88099e-19 	0.293821 	40 	0 	0
0.087 	-1.88099e-19 	0.298677 	40 	0 	0
0.087 	-1.88099e-19 	0.303532 	40 	0 	0
0.087 	-1.88099e-19 	0.308387 	40 	0 	0
0.087 	-1.88099e-19 	0.313241 	40 	0 	0
0.087 	-1.88099e-19 	0.318094 	40 	0 	0
0.087 	-1.88099e-19 	0.322947 	40 	0 	0
0.087 	-1.88099e-19 	0.3278 	40 	0 	0
0.087 	-1.88099e-19 	0.332653 	40 	0 	0
0.087 	-1.88099e-19 	0.337506 	40 	0 	0
0.087 	-1.88099e-19 	0.342359 	40 	0 	0
0.087 	-1.88099e-19 	0.347211 	40 	0 	0
0.087 	-1.88099e-19 	0.352064 	40 	0 	0
0.087 	-1.88099e-19 	0.356916 	40 	0 	0
0.087 	-1.88099e-19 	0.361769 	40 	0 	0
0.087 	-1.88099e-19 	0.366622 	40 	0 	0
0.087 	-1.88099e-19 	0.371475 	40 	0 	0
0.087 	-1.88099e-19 	0.376328 	40 	0 	0
0.087 	-1.88099e-19 	0.381181 	40 	0 	0
0.087 	-1.88099e-19 	0.386034 	40 	0 	0
0.087 	-1.88099e-19 	0.390887 	40 	0 	0
0.087 	-1.88099e-19 	0.395742 	40 	0 	0
0.087 	-1.88099e-19 	0.400616 	40 	0 	0
0.087 	-1.88099e-19 	0.410626 	40 	0 	0
0.087 	-1.88099e-19 	0.4219 	40 	0 	0
0.087 	-1.88099e-19 	0.433312 	40 	0 	0
0.087 	-1.88099e-19 	0.443438 	40 	0 	0
0.087 	-1.88099e-19 	0.453205 	40 	0 	0
0.087 	-1.88099e-19 	0.462914 	40 	0 	0
0.087 	-1.88099e-19 	0.472598 	40 	0 	0
0.087 	-1.88099e-19 	0.482289 	40 	0 	0
0.087 	-1.88099e-19 	0.491987 	40 	0 	0
0.087 	-1.88099e-19 	0.50168 	40 	0 	0
