-0.243 	0 	0.338 	0 	0 	0
-0.243 	9.65407e-21 	0.339875 	40 	0 	0
-0.243 	9.65407e-21 	0.342125 	40 	0 	0
-0.243 	9.65407e-21 	0.344825 	40 	0 	0
-0.243 	9.65407e-21 	0.348066 	40 	0 	0
-0.243 	9.65407e-21 	0.352236 	40 	0 	0
-0.243 	9.65407e-21 	0.357109 	40 	0 	0
-0.243 	9.65407e-21 	0.362063 	40 	0 	0
-0.243 	9.65407e-21 	0.367073 	40 	0 	0
-0.243 	9.65407e-21 	0.372115 	40 	0 	0
-0.243 	9.65407e-21 	0.377166 	40 	0 	0
-0.243 	9.65407e-21 	0.382208 	40 	0 	0
-0.243 	9.65407e-21 	0.387228 	40 	0 	0
-0.243 	9.65407e-21 	0.392215 	40 	0 	0
-0.243 	9.65407e-21 	0.397163 	40 	0 	0
-0.243 	9.65407e-21 	0.402068 	40 	0 	0
-0.243 	9.65407e-21 	0.406927 	40 	0 	0
-0.243 	9.65407e-21 	0.416649 	40 	0 	0
-0.243 	9.65407e-21 	0.426337 	40 	0 	0
-0.243 	9.65407e-21 	0.43601 	40 	0 	0
-0.243 	9.65407e-21 	0.445672 	40 	0 	0
-0.243 	9.65407e-21 	0.455327 	40 	0 	0
-0.243 	9.65407e-21 	0.464977 	40 	0 	0
-0.243 	9.65407e-21 	0.474624 	40 	0 	0
-0.243 	9.65407e-21 	0.484271 	40 	0 	0
-0.243 	9.65407e-21 	0.493918 	40 	0 	0
-0.243 	9.65407e-21 	0.503565 	40 	0 	0
