0.037 	0 	0 	0 	0 	0
0.037 	2.83759e-19 	0.00814703 	36.7612 	0.0316873 	0.0856027
0.037 	2.83759e-19 	0.017616 	40.5086 	0.0120111 	0.0809045
0.037 	2.83759e-19 	0.0270592 	41.1693 	-0.00223324 	-0.00501393
0.037 	2.83759e-19 	0.0365555 	37.7785 	-0.00985944 	-0.127449
0.037 	2.83759e-19 	0.0464307 	24.1588 	-0.106435 	-0.172752
0.037 	2.83759e-19 	0.0519572 	15.7386 	-0.123751 	-0.323279
0.037 	2.83759e-19 	0.0576688 	7.03439 	-0.142498 	-0.487154
0.037 	2.83759e-19 	0.0678685 	-1.14247 	-0.0431036 	-1.08627
0.037 	2.83759e-19 	0.072232 	-2.96392 	-0.00606556 	-1.1606
0.037 	2.83759e-19 	0.0777036 	-4.70897 	0.0289334 	-1.06201
0.037 	2.83759e-19 	0.0874644 	-6.6746 	0.0392142 	-0.691994
0.037 	2.83759e-19 	0.0972116 	-7.69223 	0.00204893 	0.228917
0.037 	2.83759e-19 	0.0972119 	-7.69225 	0.0020466 	0.22895
0.037 	2.83759e-19 	0.102077 	-7.81477 	-0.0231169 	0.628171
0.037 	2.83759e-19 	0.10694 	-7.77248 	-0.046244 	1.08402
0.037 	2.83759e-19 	0.111803 	-7.55423 	-0.0631839 	1.52984
0.037 	2.83759e-19 	0.116665 	-7.18331 	-0.0744855 	1.95889
0.037 	2.83759e-19 	0.121527 	-6.69099 	-0.0818034 	2.3642
0.037 	2.83759e-19 	0.126388 	-6.11507 	-0.0866965 	2.73908
0.037 	2.83759e-19 	0.13125 	-5.48915 	-0.0901121 	3.07374
0.037 	2.83759e-19 	0.136111 	-4.8348 	-0.0925987 	3.35713
0.037 	2.83759e-19 	0.140972 	-4.16494 	-0.0941328 	3.58223
0.037 	2.83759e-19 	0.145833 	-3.4908 	-0.0949288 	3.7467
0.037 	2.83759e-19 	0.150694 	-2.82222 	-0.0952572 	3.85053
0.037 	2.83759e-19 	0.155556 	-2.16648 	-0.0952472 	3.89488
0.037 	2.83759e-19 	0.160417 	-1.52918 	-0.0950877 	3.88175
0.037 	2.83759e-19 	0.165278 	-0.913417 	-0.094684 	3.81389
0.037 	2.83759e-19 	0.166289 	-0.790358 	-0.0946407 	3.78894
0.037 	2.83759e-19 	0.170139 	-0.322013 	-0.0945185 	3.69413
0.037 	2.83759e-19 	0.175 	0.229801 	-0.100782 	3.521
0.037 	2.83759e-19 	0.179862 	0.784008 	-0.0963897 	3.31265
0.037 	2.83759e-19 	0.184723 	1.29228 	-0.10318 	3.05341
0.037 	2.83759e-19 	0.189585 	1.7877 	-0.104375 	2.76679
0.037 	2.83759e-19 	0.194447 	2.25218 	-0.114557 	2.43834
0.037 	2.83759e-19 	0.19931 	2.69066 	-0.124419 	2.08972
0.037 	2.83759e-19 	0.204174 	3.10533 	-0.14035 	1.711
0.037 	2.83759e-19 	0.209039 	3.49266 	-0.160025 	1.30572
0.037 	2.83759e-19 	0.213905 	3.84887 	-0.189138 	0.877661
0.037 	2.83759e-19 	0.218773 	4.17643 	-0.219213 	0.383101
0.037 	2.83759e-19 	0.220642 	4.30513 	-0.241607 	0.164128
0.037 	2.83759e-19 	0.223643 	4.52583 	-0.276359 	-0.185577
0.037 	2.83759e-19 	0.228514 	5.09505 	-0.351252 	-0.892233
0.037 	2.83759e-19 	0.233421 	6.24823 	-0.377404 	-1.9181
